"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","06000","California","2,420,629","20,822","405,149","14,781","16.7","0.6","2,015,480","21,876","83.3","0.6"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","06000","California","2,510,762","19,934","604,268","17,046","24.1","0.6","1,906,494","21,906","75.9","0.6"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","06000","California","2,536,019","21,106","799,912","19,910","31.5","0.7","1,736,107","23,085","68.5","0.7"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","06000","California","2,544,470","19,878","833,720","18,616","32.8","0.7","1,710,750","21,389","67.2","0.7"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","06000","California","2,500,537","22,800","827,046","20,084","33.1","0.7","1,673,491","23,361","66.9","0.7"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","06000","California","2,415,609","22,014","844,562","19,313","35.0","0.7","1,571,047","22,468","65.0","0.7"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","06000","California","2,142,169","32,351","745,311","20,468","34.8","0.8","1,396,859","28,437","65.2","0.8"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","06000","California","1,998,707","28,704","693,206","19,402","34.7","0.9","1,305,501","25,924","65.3","0.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","08000","Colorado","150,290","5,075","27,582","3,064","18.4","1.9","122,708","5,024","81.6","1.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","08000","Colorado","158,058","4,969","32,193","3,236","20.4","1.9","125,865","4,958","79.6","1.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","08000","Colorado","168,709","4,962","37,156","3,454","22.0","1.9","131,553","5,000","78.0","1.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","08000","Colorado","178,762","4,704","37,831","3,460","21.2","1.8","140,931","4,933","78.8","1.8"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","08000","Colorado","186,977","4,587","46,147","3,741","24.7","1.9","140,830","4,898","75.3","1.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","08000","Colorado","191,463","4,601","59,098","4,207","30.9","2.1","132,365","5,031","69.1","2.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","08000","Colorado","197,406","4,589","65,335","4,274","33.1","2.0","132,071","4,951","66.9","2.0"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","08000","Colorado","196,441","4,992","71,358","4,671","36.3","2.2","125,082","5,305","63.7","2.2"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","08000","Colorado","189,598","5,135","72,342","4,528","38.2","2.1","117,255","5,124","61.8","2.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","08000","Colorado","168,386","6,853","66,632","4,810","39.6","2.4","101,754","5,949","60.4","2.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","08000","Colorado","154,336","6,280","69,327","4,925","44.9","2.6","85,009","5,387","55.1","2.6"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","09000","Connecticut","86,200","3,312","12,369","1,712","14.3","1.9","73,831","3,264","85.7","1.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","09000","Connecticut","84,114","3,193","11,975","1,664","14.2","1.9","72,139","3,158","85.8","1.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","09000","Connecticut","85,150","3,156","12,548","1,673","14.7","1.9","72,602","3,159","85.3","1.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","09000","Connecticut","88,927","3,027","15,351","1,903","17.3","2.1","73,576","3,082","82.7","2.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","09000","Connecticut","91,701","3,017","15,470","1,852","16.9","1.9","76,231","3,055","83.1","1.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","09000","Connecticut","93,155","3,040","21,271","2,219","22.8","2.3","71,884","3,139","77.2","2.3"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","09000","Connecticut","91,742","2,935","19,324","2,015","21.1","2.1","72,417","2,990","78.9","2.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","09000","Connecticut","89,275","3,030","19,624","2,050","22.0","2.2","69,651","3,059","78.0","2.2"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","09000","Connecticut","79,892","3,270","16,720","1,937","20.9","2.3","63,171","3,163","79.1","2.3"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","09000","Connecticut","65,235","3,561","14,973","1,854","23.0","2.6","50,262","3,272","77.0","2.6"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","09000","Connecticut","61,873","3,303","14,442","1,761","23.3","2.6","47,430","3,017","76.7","2.6"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","10000","Delaware","13,577","879","2,431","489","17.9","3.4","11,146","867","82.1","3.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","10000","Delaware","13,679","852","2,327","454","17.0","3.2","11,352","835","83.0","3.2"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","10000","Delaware","14,182","873","2,480","465","17.5","3.1","11,702","855","82.5","3.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","10000","Delaware","14,445","862","2,871","513","19.9","3.3","11,574","841","80.1","3.3"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","10000","Delaware","14,263","887","3,406","561","23.9","3.6","10,857","850","76.1","3.6"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","10000","Delaware","14,603","855","3,712","555","25.4","3.5","10,891","817","74.6","3.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","10000","Delaware","14,291","853","3,668","562","25.7","3.6","10,623","826","74.3","3.6"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","10000","Delaware","13,612","830","4,023","574","29.6","3.9","9,589","796","70.4","3.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","10000","Delaware","13,448","909","3,800","609","28.3","4.1","9,648","851","71.7","4.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","10000","Delaware","11,008","810","3,359","519","30.5","4.2","7,649","748","69.5","4.2"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","10000","Delaware","9,219","727","3,289","513","35.7","4.9","5,930","660","64.3","4.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","11000","District of Columbia","8,373","719","717","206","8.6","2.3","7,656","687","91.4","2.3"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","11000","District of Columbia","8,472","683","910","240","10.7","2.7","7,562","652","89.3","2.7"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","11000","District of Columbia","8,902","732","1,035","280","11.6","3.0","7,867","695","88.4","3.0"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","11000","District of Columbia","8,948","724","1,090","281","12.2","3.0","7,858","685","87.8","3.0"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","11000","District of Columbia","9,300","738","1,365","304","14.7","3.1","7,935","691","85.3","3.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","11000","District of Columbia","9,265","733","1,523","310","16.4","3.1","7,742","674","83.6","3.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","11000","District of Columbia","8,928","681","1,550","338","17.4","3.5","7,378","635","82.6","3.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","11000","District of Columbia","8,261","650","1,808","370","21.9","4.1","6,452","604","78.1","4.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","11000","District of Columbia","7,383","633","1,604","362","21.7","4.4","5,778","582","78.3","4.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","11000","District of Columbia","7,309","555","1,313","301","18.0","3.9","5,996","537","82.0","3.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","11000","District of Columbia","6,458","504","1,478","311","22.9","4.5","4,980","484","77.1","4.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","12000","Florida","685,455","13,467","188,265","10,078","27.5","1.4","497,190","13,257","72.5","1.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","12000","Florida","698,499","13,403","196,591","10,174","28.1","1.3","501,908","13,268","71.9","1.3"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","12000","Florida","720,124","12,367","207,819","10,221","28.9","1.3","512,305","12,704","71.1","1.3"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","12000","Florida","717,262","11,176","219,992","10,300","30.7","1.3","497,270","12,220","69.3","1.3"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","12000","Florida","719,671","10,685","268,509","10,639","37.3","1.4","451,162","11,722","62.7","1.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","12000","Florida","705,279","10,685","299,904","11,350","42.5","1.5","405,375","11,807","57.5","1.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","12000","Florida","696,985","10,422","305,056","10,724","43.8","1.4","391,929","11,114","56.2","1.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","12000","Florida","675,208","11,797","308,499","11,676","45.7","1.5","366,709","11,977","54.3","1.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","12000","Florida","638,314","11,550","306,397","10,815","48.0","1.4","331,917","10,985","52.0","1.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","12000","Florida","553,280","15,864","266,633","11,674","48.2","1.7","286,647","12,629","51.8","1.7"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","12000","Florida","487,884","13,853","246,088","10,777","50.4","1.7","241,795","11,003","49.6","1.7"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","13000","Georgia","178,536","5,453","70,764","5,061","39.6","2.5","107,772","5,576","60.4","2.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","13000","Georgia","181,349","5,256","72,864","4,832","40.2","2.4","108,485","5,403","59.8","2.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","13000","Georgia","183,207","4,984","69,584","4,582","38.0","2.3","113,623","5,173","62.0","2.3"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","13000","Georgia","191,377","4,597","76,783","4,682","40.1","2.2","114,594","5,056","59.9","2.2"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","13000","Georgia","197,432","4,471","85,015","4,859","43.1","2.2","112,417","5,039","56.9","2.2"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","13000","Georgia","196,502","4,396","91,039","4,999","46.3","2.3","105,463","5,065","53.7","2.3"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","13000","Georgia","197,983","4,392","92,059","4,925","46.5","2.3","105,924","5,019","53.5","2.3"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","13000","Georgia","194,145","4,801","96,473","5,440","49.7","2.5","97,671","5,467","50.3","2.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","13000","Georgia","181,968","5,063","94,959","5,070","52.2","2.3","87,009","4,863","47.8","2.3"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","13000","Georgia","171,936","6,512","89,364","5,529","52.0","2.7","82,572","5,732","48.0","2.7"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","13000","Georgia","138,863","6,016","74,777","5,075","53.8","2.9","64,085","5,067","46.2","2.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","15000","Hawaii","16,982","1,215","1,861","438","11.0","2.5","15,121","1,166","89.0","2.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","15000","Hawaii","17,803","1,177","1,842","393","10.3","2.1","15,961","1,132","89.7","2.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","15000","Hawaii","18,757","1,224","1,892","387","10.1","2.0","16,865","1,173","89.9","2.0"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","15000","Hawaii","20,473","1,286","2,162","447","10.6","2.1","18,311","1,241","89.4","2.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","15000","Hawaii","20,213","1,262","2,404","445","11.9","2.1","17,809","1,198","88.1","2.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","15000","Hawaii","20,259","1,260","3,069","541","15.1","2.5","17,190","1,194","84.9","2.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","15000","Hawaii","20,215","1,172","2,818","477","13.9","2.2","17,397","1,112","86.1","2.2"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","15000","Hawaii","19,508","1,160","3,312","538","17.0","2.6","16,197","1,101","83.0","2.6"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","15000","Hawaii","18,503","1,204","3,294","562","17.8","2.8","15,209","1,130","82.2","2.8"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","15000","Hawaii","17,832","1,217","2,610","503","14.6","2.7","15,222","1,159","85.4","2.7"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","15000","Hawaii","15,110","1,114","2,679","514","17.7","3.2","12,431","1,052","82.3","3.2"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","16000","Idaho","36,069","1,820","9,663","1,278","26.8","3.3","26,406","1,790","73.2","3.3"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","16000","Idaho","36,580","1,762","9,841","1,229","26.9","3.1","26,739","1,739","73.1","3.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","16000","Idaho","38,242","1,715","10,694","1,295","28.0","3.2","27,548","1,734","72.0","3.2"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","16000","Idaho","38,409","1,653","10,753","1,281","28.0","3.1","27,656","1,690","72.0","3.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","16000","Idaho","40,418","1,664","14,840","1,408","36.7","3.1","25,578","1,642","63.3","3.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","16000","Idaho","40,068","1,592","14,357","1,387","35.8","3.2","25,711","1,625","64.2","3.2"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","16000","Idaho","40,527","1,537","14,801","1,373","36.5","3.1","25,726","1,583","63.5","3.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","16000","Idaho","39,684","1,557","15,529","1,470","39.1","3.4","24,155","1,662","60.9","3.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","16000","Idaho","38,011","1,688","15,199","1,436","40.0","3.4","22,812","1,641","60.0","3.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","16000","Idaho","34,256","1,835","14,123","1,458","41.2","3.7","20,133","1,703","58.8","3.7"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","16000","Idaho","29,196","1,684","13,728","1,416","47.0","4.1","15,468","1,520","53.0","4.1"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","17000","Illinois","276,909","7,138","54,424","4,405","19.7","1.5","222,485","7,093","80.3","1.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","17000","Illinois","285,980","7,122","59,865","4,559","20.9","1.5","226,115","7,112","79.1","1.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","17000","Illinois","305,372","6,894","59,550","4,479","19.5","1.4","245,822","7,035","80.5","1.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","17000","Illinois","326,549","6,452","74,872","4,853","22.9","1.4","251,677","6,735","77.1","1.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","17000","Illinois","337,143","6,475","87,763","5,182","26.0","1.5","249,380","6,837","74.0","1.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","17000","Illinois","340,207","6,596","105,930","5,673","31.1","1.6","234,277","6,982","68.9","1.6"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","17000","Illinois","343,699","6,522","108,921","5,363","31.7","1.4","234,779","6,650","68.3","1.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","17000","Illinois","351,208","7,285","113,348","5,932","32.3","1.6","237,860","7,343","67.7","1.6"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","17000","Illinois","322,045","7,655","108,088","5,775","33.6","1.6","213,956","7,300","66.4","1.6"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","17000","Illinois","302,646","10,229","100,436","6,188","33.2","1.8","202,210","8,945","66.8","1.8"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","17000","Illinois","266,015","9,429","93,217","5,822","35.0","1.9","172,798","8,106","65.0","1.9"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","18000","Indiana","78,593","3,033","20,469","2,251","26.0","2.7","58,124","3,105","74.0","2.7"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","18000","Indiana","78,934","3,011","20,577","2,299","26.1","2.8","58,357","3,134","73.9","2.8"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","18000","Indiana","81,834","2,880","20,567","2,126","25.1","2.4","61,267","2,955","74.9","2.4"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","18000","Indiana","85,256","2,698","24,033","2,316","28.2","2.6","61,223","2,925","71.8","2.6"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","18000","Indiana","86,271","2,704","26,975","2,346","31.3","2.5","59,296","2,892","68.7","2.5"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","18000","Indiana","87,444","2,643","30,071","2,497","34.4","2.7","57,373","2,889","65.6","2.7"
"Under 65 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","18000","Indiana","85,803","2,568","29,162","2,424","34.0","2.6","56,641","2,830","66.0","2.6"
