"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","04000","Arizona","591,962","6,290","143,381","6,274","24.2","1.0","448,581","7,744","75.8","1.0"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","04000","Arizona","570,518","8,077","141,673","6,449","24.8","1.1","428,845","8,766","75.2","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","04000","Arizona","535,561","7,519","128,351","5,751","24.0","1.0","407,209","8,008","76.0","1.0"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","05000","Arkansas","297,935","4,190","33,131","2,665","11.1","0.9","264,804","4,578","88.9","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","05000","Arkansas","296,431","4,139","33,741","2,717","11.4","0.9","262,690","4,542","88.6","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","05000","Arkansas","299,216","3,941","31,989","2,577","10.7","0.9","267,227","4,351","89.3","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","05000","Arkansas","306,468","3,751","37,346","2,792","12.2","0.9","269,122","4,295","87.8","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","05000","Arkansas","315,225","3,457","52,175","3,237","16.6","1.0","263,050","4,297","83.4","1.0"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","05000","Arkansas","317,696","3,445","80,904","4,005","25.5","1.2","236,792","4,598","74.5","1.2"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","05000","Arkansas","317,237","3,407","83,026","3,924","26.2","1.2","234,211","4,513","73.8","1.2"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","05000","Arkansas","320,169","3,787","82,723","4,105","25.8","1.2","237,447","4,795","74.2","1.2"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","05000","Arkansas","313,398","3,790","82,553","4,050","26.3","1.2","230,845","4,735","73.7","1.2"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","05000","Arkansas","299,996","4,597","75,371","4,020","25.1","1.3","224,625","5,146","74.9","1.3"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","05000","Arkansas","297,697","4,285","75,616","3,835","25.4","1.2","222,081","4,856","74.6","1.2"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","06000","California","3,212,209","18,701","400,619","13,010","12.5","0.4","2,811,590","20,855","87.5","0.4"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","06000","California","3,266,055","19,032","406,396","13,167","12.4","0.4","2,859,659","21,239","87.6","0.4"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","06000","California","3,322,081","17,254","422,341","13,229","12.7","0.4","2,899,740","20,062","87.3","0.4"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","06000","California","3,398,825","16,307","477,166","13,866","14.0","0.4","2,921,659","19,465","86.0","0.4"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","06000","California","3,464,936","14,799","724,970","15,961","20.9","0.5","2,739,966","19,706","79.1","0.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","06000","California","3,440,675","14,903","1,011,050","18,392","29.4","0.5","2,429,625","20,562","70.6","0.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","06000","California","3,434,250","17,388","1,059,458","18,347","30.8","0.5","2,374,792","20,797","69.2","0.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","06000","California","3,379,116","19,878","1,018,173","19,600","30.1","0.5","2,360,943","22,350","69.9","0.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","06000","California","3,264,661","18,826","982,931","18,545","30.1","0.5","2,281,730","21,426","69.9","0.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","06000","California","3,051,854","19,961","885,954","17,499","29.0","0.5","2,165,900","22,291","71.0","0.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","06000","California","2,908,215","18,612","800,339","16,118","27.5","0.5","2,107,876","20,721","72.5","0.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","08000","Colorado","392,213","5,858","52,116","3,678","13.3","0.9","340,097","6,282","86.7","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","08000","Colorado","398,577","5,717","52,240","3,578","13.1","0.9","346,337","6,127","86.9","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","08000","Colorado","400,951","5,443","51,915","3,527","12.9","0.9","349,036","5,897","87.1","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","08000","Colorado","407,145","5,262","54,519","3,588","13.4","0.9","352,626","5,763","86.6","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","08000","Colorado","415,807","4,918","71,280","3,918","17.1","0.9","344,527","5,631","82.9","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","08000","Colorado","424,503","4,965","103,205","4,750","24.3","1.1","321,298","5,918","75.7","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","08000","Colorado","420,811","4,968","105,485","4,613","25.1","1.1","315,325","5,797","74.9","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","08000","Colorado","415,440","5,521","103,455","4,870","24.9","1.1","311,985","6,193","75.1","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","08000","Colorado","408,890","5,427","103,138","4,775","25.2","1.1","305,752","6,068","74.8","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","08000","Colorado","380,139","6,697","92,831","4,627","24.4","1.1","287,308","6,775","75.6","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","08000","Colorado","368,550","6,230","87,743","4,364","23.8","1.1","280,807","6,324","76.2","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","09000","Connecticut","246,389","4,382","24,039","2,172","9.8","0.9","222,350","4,539","90.2","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","09000","Connecticut","249,884","4,354","24,275","2,218","9.7","0.9","225,609","4,532","90.3","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","09000","Connecticut","251,198","4,226","22,586","2,077","9.0","0.8","228,612","4,377","91.0","0.8"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","09000","Connecticut","259,391","4,126","27,025","2,297","10.4","0.9","232,366","4,353","89.6","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","09000","Connecticut","265,947","3,956","31,316","2,368","11.8","0.9","234,631","4,244","88.2","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","09000","Connecticut","271,071","4,009","51,860","3,220","19.1","1.2","219,211","4,512","80.9","1.2"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","09000","Connecticut","271,618","4,014","50,151","3,109","18.5","1.1","221,468","4,475","81.5","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","09000","Connecticut","272,234","4,400","46,951","3,081","17.2","1.1","225,283","4,706","82.8","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","09000","Connecticut","263,252","4,490","44,604","3,007","16.9","1.1","218,648","4,721","83.1","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","09000","Connecticut","240,540","5,330","39,801","2,884","16.5","1.2","200,739","5,303","83.5","1.2"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","09000","Connecticut","239,258","5,099","39,424","2,839","16.5","1.1","199,834","5,091","83.5","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","10000","Delaware","78,953","2,033","6,968","917","8.8","1.1","71,985","2,081","91.2","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","10000","Delaware","79,716","1,941","6,185","853","7.8","1.1","73,531","1,985","92.2","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","10000","Delaware","78,809","1,902","7,013","893","8.9","1.1","71,796","1,951","91.1","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","10000","Delaware","81,294","1,904","7,794","996","9.6","1.2","73,500","1,989","90.4","1.2"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","10000","Delaware","83,888","1,821","10,418","1,117","12.4","1.3","73,470","1,949","87.6","1.3"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","10000","Delaware","84,012","1,810","13,738","1,336","16.4","1.5","70,274","1,989","83.6","1.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","10000","Delaware","83,066","1,771","13,173","1,255","15.9","1.5","69,893","1,932","84.1","1.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","10000","Delaware","82,664","1,875","13,120","1,275","15.9","1.5","69,544","2,003","84.1","1.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","10000","Delaware","80,602","1,921","13,203","1,318","16.4","1.6","67,400","2,038","83.6","1.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","10000","Delaware","75,407","2,257","12,951","1,322","17.2","1.7","62,456","2,275","82.8","1.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","10000","Delaware","70,408","2,130","10,831","1,148","15.4","1.6","59,576","2,131","84.6","1.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","11000","District of Columbia","44,308","1,343","2,116","435","4.8","1.0","42,192","1,357","95.2","1.0"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","11000","District of Columbia","44,850","1,292","2,667","491","5.9","1.1","42,183","1,310","94.1","1.1"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","11000","District of Columbia","46,457","1,317","2,406","457","5.2","1.0","44,051","1,335","94.8","1.0"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","11000","District of Columbia","47,379","1,326","2,626","469","5.5","1.0","44,753","1,340","94.5","1.0"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","11000","District of Columbia","48,774","1,266","3,964","603","8.1","1.2","44,810","1,313","91.9","1.2"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","11000","District of Columbia","49,035","1,272","5,351","768","10.9","1.5","43,684","1,368","89.1","1.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","11000","District of Columbia","48,221","1,224","4,929","709","10.2","1.4","43,291","1,306","89.8","1.4"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","11000","District of Columbia","48,450","1,238","5,488","762","11.3","1.5","42,962","1,332","88.7","1.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","11000","District of Columbia","48,042","1,234","5,279","749","11.0","1.5","42,763","1,326","89.0","1.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","11000","District of Columbia","51,631","1,581","5,439","833","10.5","1.6","46,192","1,637","89.5","1.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","11000","District of Columbia","49,509","1,518","5,340","808","10.8","1.6","44,169","1,573","89.2","1.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","12000","Florida","2,100,781","14,831","439,931","13,733","20.9","0.6","1,660,850","17,635","79.1","0.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","12000","Florida","2,113,661","14,596","451,420","14,003","21.4","0.6","1,662,241","17,433","78.6","0.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","12000","Florida","2,103,435","13,511","438,598","13,592","20.9","0.6","1,664,837","16,913","79.1","0.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","12000","Florida","2,109,953","12,366","449,907","13,539","21.3","0.6","1,660,046","16,239","78.7","0.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","12000","Florida","2,132,971","11,075","567,405","13,918","26.6","0.6","1,565,566","15,699","73.4","0.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","12000","Florida","2,116,570","11,191","692,166","15,107","32.7","0.7","1,424,404","16,234","67.3","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","12000","Florida","2,100,055","11,610","683,548","14,362","32.5","0.7","1,416,507","15,736","67.5","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","12000","Florida","2,060,552","13,508","684,409","16,062","33.2","0.7","1,376,143","17,591","66.8","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","12000","Florida","2,005,673","12,881","657,804","14,509","32.8","0.7","1,347,869","16,217","67.2","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","12000","Florida","1,866,628","14,823","578,458","13,988","31.0","0.7","1,288,169","16,835","69.0","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","12000","Florida","1,752,672","13,824","524,411","12,683","29.9","0.7","1,228,260","15,490","70.1","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","13000","Georgia","968,456","9,822","215,054","8,751","22.2","0.9","753,402","11,317","77.8","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","13000","Georgia","979,525","9,514","206,500","8,471","21.1","0.8","773,025","10,971","78.9","0.8"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","13000","Georgia","988,103","8,964","205,416","8,417","20.8","0.8","782,687","10,779","79.2","0.8"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","13000","Georgia","1,010,223","8,381","216,629","8,437","21.4","0.8","793,594","10,520","78.6","0.8"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","13000","Georgia","1,024,072","7,657","249,324","8,559","24.3","0.8","774,748","10,140","75.7","0.8"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","13000","Georgia","1,020,855","7,662","306,865","9,512","30.1","0.9","713,990","10,527","69.9","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","13000","Georgia","1,008,350","7,667","293,836","8,892","29.1","0.8","714,514","10,040","70.9","0.8"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","13000","Georgia","1,001,165","8,759","299,780","9,550","29.9","0.9","701,385","10,806","70.1","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","13000","Georgia","968,982","8,365","275,863","8,689","28.5","0.9","693,119","10,141","71.5","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","13000","Georgia","923,851","10,288","254,005","8,824","27.5","0.9","669,846","11,220","72.5","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","13000","Georgia","865,000","9,807","227,319","7,915","26.3","0.9","637,681","10,456","73.7","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","15000","Hawaii","102,844","2,431","6,625","948","6.4","0.9","96,219","2,465","93.6","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","15000","Hawaii","107,221","2,382","7,417","1,038","6.9","1.0","99,804","2,440","93.1","1.0"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","15000","Hawaii","110,792","2,393","7,377","1,044","6.7","0.9","103,415","2,457","93.3","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","15000","Hawaii","111,012","2,261","7,581","1,008","6.8","0.9","103,431","2,336","93.2","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","15000","Hawaii","117,429","2,183","9,893","1,150","8.4","1.0","107,536","2,302","91.6","1.0"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","15000","Hawaii","117,113","2,217","14,226","1,467","12.1","1.2","102,887","2,415","87.9","1.2"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","15000","Hawaii","123,288","2,424","14,664","1,502","11.9","1.2","108,623","2,537","88.1","1.2"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","15000","Hawaii","121,145","2,609","14,876","1,588","12.3","1.3","106,270","2,694","87.7","1.3"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","15000","Hawaii","120,519","2,801","15,225","1,661","12.6","1.3","105,294","2,876","87.4","1.3"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","15000","Hawaii","109,672","2,823","13,081","1,498","11.9","1.3","96,591","2,858","88.1","1.3"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","15000","Hawaii","105,146","2,766","11,048","1,339","10.5","1.2","94,098","2,802","89.5","1.2"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","16000","Idaho","147,098","3,106","29,153","2,462","19.8","1.6","117,945","3,464","80.2","1.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","16000","Idaho","147,271","2,998","26,296","2,303","17.9","1.5","120,975","3,321","82.1","1.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","16000","Idaho","145,669","2,821","26,341","2,304","18.1","1.5","119,328","3,241","81.9","1.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","16000","Idaho","149,115","2,688","27,978","2,338","18.8","1.5","121,137","3,161","81.2","1.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","16000","Idaho","151,464","2,515","31,444","2,343","20.8","1.5","120,020","3,051","79.2","1.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","16000","Idaho","152,087","2,481","41,210","2,669","27.1","1.7","110,877","3,123","72.9","1.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","16000","Idaho","151,520","2,412","42,182","2,567","27.8","1.6","109,337","2,982","72.2","1.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","16000","Idaho","151,279","2,650","41,144","2,716","27.2","1.7","110,135","3,180","72.8","1.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","16000","Idaho","147,724","2,610","41,221","2,600","27.9","1.7","106,503","3,063","72.1","1.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","16000","Idaho","138,267","3,191","34,557","2,449","25.0","1.7","103,711","3,352","75.0","1.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","16000","Idaho","134,982","3,067","33,979","2,345","25.2","1.6","101,003","3,201","74.8","1.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","17000","Illinois","1,016,431","9,293","125,083","6,046","12.3","0.6","891,348","10,149","87.7","0.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","17000","Illinois","1,034,865","9,349","130,607","6,068","12.6","0.6","904,258","10,168","87.4","0.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","17000","Illinois","1,057,706","8,745","119,283","5,751","11.3","0.5","938,423","9,707","88.7","0.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","17000","Illinois","1,090,964","8,383","131,243","6,074","12.0","0.5","959,721","9,489","88.0","0.5"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","17000","Illinois","1,123,496","7,948","191,061","6,943","17.0","0.6","932,435","9,539","83.0","0.6"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","17000","Illinois","1,130,063","7,921","269,303","8,099","23.8","0.7","860,760","9,933","76.2","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","17000","Illinois","1,137,536","7,991","273,037","7,812","24.0","0.7","864,499","9,743","76.0","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","17000","Illinois","1,140,555","9,042","273,941","8,283","24.0","0.7","866,614","10,506","76.0","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","17000","Illinois","1,115,238","8,857","269,692","8,246","24.2","0.7","845,546","10,439","75.8","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","17000","Illinois","1,048,550","10,850","246,226","8,212","23.5","0.7","802,324","11,531","76.5","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","17000","Illinois","1,022,649","10,022","216,672","7,286","21.2","0.7","805,977","10,665","78.8","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","18000","Indiana","588,293","6,915","72,682","4,307","12.4","0.7","515,611","7,400","87.6","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","18000","Indiana","591,390","6,849","70,451","4,350","11.9","0.7","520,939","7,385","88.1","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","18000","Indiana","601,542","6,456","72,009","4,339","12.0","0.7","529,533","7,085","88.0","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","18000","Indiana","623,141","6,151","88,446","4,738","14.2","0.7","534,695","7,038","85.8","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","18000","Indiana","640,775","5,687","121,302","5,310","18.9","0.8","519,473","6,917","81.1","0.8"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","18000","Indiana","646,352","5,730","143,827","5,857","22.3","0.9","502,525","7,176","77.7","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","18000","Indiana","645,982","5,678","146,884","5,651","22.7","0.8","499,098","6,939","77.3","0.8"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","18000","Indiana","643,117","6,431","149,154","5,996","23.2","0.9","493,963","7,483","76.8","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","18000","Indiana","630,981","6,294","137,841","5,724","21.8","0.9","493,140","7,326","78.2","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","18000","Indiana","590,172","7,626","123,445","5,594","20.9","0.9","466,726","8,096","79.1","0.9"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","18000","Indiana","573,148","7,138","111,286","5,002","19.4","0.8","461,862","7,538","80.6","0.8"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","19000","Iowa","235,070","3,840","18,031","1,632","7.7","0.7","217,039","3,914","92.3","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","19000","Iowa","237,769","3,827","18,183","1,682","7.6","0.7","219,586","3,929","92.4","0.7"
"40 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","19000","Iowa","240,935","3,653","16,403","1,552","6.8","0.6","224,532","3,755","93.2","0.6"
