"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"18 to 64 years","All Incomes","All Races","Female Only","2009","02000","Alaska","219,398","0","52,809","2,865","24.1","1.3","166,589","2,865","75.9","1.3"
"18 to 64 years","All Incomes","All Races","Female Only","2008","02000","Alaska","214,547","0","47,158","2,798","22.0","1.3","167,388","2,798","78.0","1.3"
"18 to 64 years","All Incomes","All Races","Female Only","2007","02000","Alaska","212,087","0","42,856","3,703","20.2","1.7","169,232","3,009","79.8","1.4"
"18 to 64 years","All Incomes","All Races","Female Only","2006","02000","Alaska","212,327","0","43,475","3,426","20.5","1.6","168,852","3,239","79.5","1.5"
"18 to 64 years","All Incomes","All Races","Female Only","2018","04000","Arizona","2,092,268","0","274,918","10,239","13.1","0.5","1,817,350","10,239","86.9","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2017","04000","Arizona","2,050,192","0","249,555","9,590","12.2","0.5","1,800,637","9,590","87.8","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2016","04000","Arizona","2,027,889","0","239,868","9,284","11.8","0.5","1,788,021","9,284","88.2","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2015","04000","Arizona","2,007,909","0","256,025","9,439","12.8","0.5","1,751,884","9,439","87.2","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2014","04000","Arizona","1,987,898","0","321,910","10,384","16.2","0.5","1,665,988","10,384","83.8","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2013","04000","Arizona","1,964,590","0","414,469","11,577","21.1","0.6","1,550,121","11,577","78.9","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2012","04000","Arizona","1,953,373","0","411,778","10,959","21.1","0.6","1,541,595","10,959","78.9","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2011","04000","Arizona","1,941,182","0","390,027","12,412","20.1","0.6","1,551,155","12,412","79.9","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2010","04000","Arizona","1,924,484","0","385,133","11,487","20.0","0.6","1,539,351","11,487","80.0","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2009","04000","Arizona","1,952,925","0","394,989","11,883","20.2","0.6","1,557,937","11,883","79.8","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2008","04000","Arizona","1,921,109","0","385,555","11,242","20.1","0.6","1,535,554","11,242","79.9","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2007","04000","Arizona","1,911,524","0","407,359","23,514","21.3","1.2","1,504,165","23,588","78.7","1.2"
"18 to 64 years","All Incomes","All Races","Female Only","2006","04000","Arizona","1,883,558","0","415,458","23,759","22.1","1.3","1,468,100","24,340","77.9","1.3"
"18 to 64 years","All Incomes","All Races","Female Only","2018","05000","Arkansas","888,696","0","87,917","4,988","9.9","0.6","800,779","4,988","90.1","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2017","05000","Arkansas","888,474","0","85,830","5,072","9.7","0.6","802,644","5,072","90.3","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2016","05000","Arkansas","887,410","0","89,397","5,091","10.1","0.6","798,013","5,091","89.9","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2015","05000","Arkansas","888,728","0","102,958","5,355","11.6","0.6","785,770","5,355","88.4","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2014","05000","Arkansas","887,433","0","135,931","6,063","15.3","0.7","751,502","6,063","84.7","0.7"
"18 to 64 years","All Incomes","All Races","Female Only","2013","05000","Arkansas","888,967","0","200,355","7,305","22.5","0.8","688,612","7,305","77.5","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2012","05000","Arkansas","888,024","0","208,293","7,009","23.5","0.8","679,731","7,009","76.5","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2011","05000","Arkansas","890,534","0","214,987","7,376","24.1","0.8","675,547","7,376","75.9","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2010","05000","Arkansas","884,999","0","214,297","7,138","24.2","0.8","670,702","7,138","75.8","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2009","05000","Arkansas","871,810","0","204,324","7,370","23.4","0.8","667,485","7,370","76.6","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2008","05000","Arkansas","862,779","0","204,815","7,019","23.7","0.8","657,963","7,019","76.3","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2007","05000","Arkansas","866,732","0","183,769","12,799","21.2","1.5","682,963","12,895","78.8","1.5"
"18 to 64 years","All Incomes","All Races","Female Only","2006","05000","Arkansas","870,052","0","189,608","12,576","21.8","1.4","680,444","12,831","78.2","1.5"
"18 to 64 years","All Incomes","All Races","Female Only","2018","06000","California","12,207,290","0","1,058,798","22,895","8.7","0.2","11,148,492","22,895","91.3","0.2"
"18 to 64 years","All Incomes","All Races","Female Only","2017","06000","California","12,249,179","0","1,042,401","22,778","8.5","0.2","11,206,778","22,778","91.5","0.2"
"18 to 64 years","All Incomes","All Races","Female Only","2016","06000","California","12,193,991","0","1,076,250","22,960","8.8","0.2","11,117,741","22,960","91.2","0.2"
"18 to 64 years","All Incomes","All Races","Female Only","2015","06000","California","12,195,391","0","1,249,180","24,547","10.2","0.2","10,946,211","24,547","89.8","0.2"
"18 to 64 years","All Incomes","All Races","Female Only","2014","06000","California","12,119,457","0","1,860,257","27,915","15.3","0.2","10,259,200","27,915","84.7","0.2"
"18 to 64 years","All Incomes","All Races","Female Only","2013","06000","California","11,966,591","0","2,581,044","32,447","21.6","0.3","9,385,547","32,447","78.4","0.3"
"18 to 64 years","All Incomes","All Races","Female Only","2012","06000","California","11,933,819","0","2,666,952","33,254","22.3","0.3","9,266,867","33,254","77.7","0.3"
"18 to 64 years","All Incomes","All Races","Female Only","2011","06000","California","11,840,806","0","2,651,394","36,433","22.4","0.3","9,189,413","36,433","77.6","0.3"
"18 to 64 years","All Incomes","All Races","Female Only","2010","06000","California","11,737,496","0","2,641,173","34,610","22.5","0.3","9,096,323","34,610","77.5","0.3"
"18 to 64 years","All Incomes","All Races","Female Only","2009","06000","California","11,447,645","0","2,465,165","30,661","21.5","0.3","8,982,481","30,661","78.5","0.3"
"18 to 64 years","All Incomes","All Races","Female Only","2008","06000","California","11,394,933","0","2,321,962","29,988","20.4","0.3","9,072,971","29,988","79.6","0.3"
"18 to 64 years","All Incomes","All Races","Female Only","2007","06000","California","11,350,212","0","2,338,455","86,226","20.6","0.8","9,011,757","92,410","79.4","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2006","06000","California","11,306,599","0","2,463,087","79,950","21.8","0.7","8,843,512","107,695","78.2","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2018","08000","Colorado","1,747,072","0","151,558","7,278","8.7","0.4","1,595,514","7,278","91.3","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2017","08000","Colorado","1,725,215","0","151,525","7,123","8.8","0.4","1,573,690","7,123","91.2","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2016","08000","Colorado","1,710,622","0","146,871","7,003","8.6","0.4","1,563,751","7,003","91.4","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2015","08000","Colorado","1,688,843","0","155,903","7,084","9.2","0.4","1,532,940","7,084","90.8","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2014","08000","Colorado","1,662,047","0","199,923","7,777","12.0","0.5","1,462,124","7,777","88.0","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2013","08000","Colorado","1,640,579","0","275,760","9,206","16.8","0.6","1,364,819","9,206","83.2","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2012","08000","Colorado","1,622,941","0","280,422","8,682","17.3","0.5","1,342,518","8,682","82.7","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2011","08000","Colorado","1,608,280","0","279,551","9,298","17.4","0.6","1,328,729","9,298","82.6","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2010","08000","Colorado","1,588,714","0","287,538","8,997","18.1","0.6","1,301,176","8,997","81.9","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2009","08000","Colorado","1,578,393","0","274,102","9,033","17.4","0.6","1,304,290","9,033","82.6","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2008","08000","Colorado","1,555,033","0","276,928","8,952","17.8","0.6","1,278,105","8,952","82.2","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2007","08000","Colorado","1,560,473","0","273,494","14,989","17.5","1.0","1,286,980","15,477","82.5","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2006","08000","Colorado","1,539,239","0","279,182","15,061","18.1","1.0","1,260,057","16,097","81.9","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2018","09000","Connecticut","1,092,138","0","67,432","4,451","6.2","0.4","1,024,706","4,451","93.8","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2017","09000","Connecticut","1,101,393","0","67,714","4,558","6.1","0.4","1,033,679","4,558","93.9","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2016","09000","Connecticut","1,104,701","0","64,915","4,375","5.9","0.4","1,039,786","4,375","94.1","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2015","09000","Connecticut","1,112,195","0","76,227","4,740","6.9","0.4","1,035,968","4,740","93.1","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2014","09000","Connecticut","1,114,486","0","87,694","4,997","7.9","0.4","1,026,792","4,997","92.1","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2013","09000","Connecticut","1,114,168","0","127,606","6,140","11.5","0.6","986,562","6,140","88.5","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2012","09000","Connecticut","1,115,296","0","124,389","5,810","11.2","0.5","990,907","5,810","88.8","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2011","09000","Connecticut","1,114,475","0","116,178","5,861","10.4","0.5","998,297","5,861","89.6","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2010","09000","Connecticut","1,111,879","0","118,215","5,832","10.6","0.5","993,664","5,832","89.4","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2009","09000","Connecticut","1,091,205","0","110,556","5,639","10.1","0.5","980,649","5,639","89.9","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2008","09000","Connecticut","1,088,814","0","112,069","5,773","10.3","0.5","976,745","5,773","89.7","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2007","09000","Connecticut","1,111,765","0","118,026","8,324","10.6","0.7","993,739","9,153","89.4","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2006","09000","Connecticut","1,105,417","0","129,493","8,550","11.7","0.8","975,924","10,025","88.3","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2018","10000","Delaware","291,571","0","19,365","2,063","6.6","0.7","272,206","2,063","93.4","0.7"
"18 to 64 years","All Incomes","All Races","Female Only","2017","10000","Delaware","292,128","0","17,860","1,993","6.1","0.7","274,268","1,993","93.9","0.7"
"18 to 64 years","All Incomes","All Races","Female Only","2016","10000","Delaware","291,230","0","19,208","1,939","6.6","0.7","272,022","1,939","93.4","0.7"
"18 to 64 years","All Incomes","All Races","Female Only","2015","10000","Delaware","291,560","0","20,909","2,096","7.2","0.7","270,651","2,096","92.8","0.7"
"18 to 64 years","All Incomes","All Races","Female Only","2014","10000","Delaware","289,936","0","26,250","2,298","9.1","0.8","263,686","2,298","90.9","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2013","10000","Delaware","288,505","0","33,406","2,657","11.6","0.9","255,099","2,657","88.4","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2012","10000","Delaware","286,421","0","32,093","2,420","11.2","0.8","254,328","2,420","88.8","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2011","10000","Delaware","285,176","0","33,402","2,581","11.7","0.9","251,774","2,581","88.3","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2010","10000","Delaware","283,193","0","33,159","2,555","11.7","0.9","250,033","2,555","88.3","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2009","10000","Delaware","275,495","0","34,289","2,722","12.4","1.0","241,206","2,722","87.6","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2008","10000","Delaware","273,010","0","30,969","2,541","11.3","0.9","242,041","2,541","88.7","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2007","10000","Delaware","278,062","0","34,599","2,606","12.4","0.9","243,463","2,757","87.6","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2006","10000","Delaware","275,421","0","35,861","2,603","13.0","0.9","239,560","2,874","87.0","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2018","11000","District of Columbia","240,031","0","8,032","1,357","3.3","0.6","231,999","1,357","96.7","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2017","11000","District of Columbia","237,932","0","9,880","1,413","4.2","0.6","228,052","1,413","95.8","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2016","11000","District of Columbia","236,120","0","8,748","1,335","3.7","0.6","227,372","1,335","96.3","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2015","11000","District of Columbia","234,195","0","9,187","1,264","3.9","0.5","225,008","1,264","96.1","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2014","11000","District of Columbia","229,941","0","13,023","1,587","5.7","0.7","216,918","1,587","94.3","0.7"
"18 to 64 years","All Incomes","All Races","Female Only","2013","11000","District of Columbia","226,458","0","16,031","1,768","7.1","0.8","210,427","1,768","92.9","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2012","11000","District of Columbia","220,855","0","15,254","1,715","6.9","0.8","205,601","1,715","93.1","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2011","11000","District of Columbia","216,519","0","17,432","1,929","8.1","0.9","199,087","1,929","91.9","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2010","11000","District of Columbia","212,627","0","17,914","2,008","8.4","0.9","194,712","2,008","91.6","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2009","11000","District of Columbia","205,568","0","15,974","1,921","7.8","0.9","189,593","1,921","92.2","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2008","11000","District of Columbia","201,490","0","15,456","1,900","7.7","0.9","186,034","1,900","92.3","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2007","11000","District of Columbia","212,591","0","23,741","2,100","11.2","1.0","188,850","2,372","88.8","1.1"
"18 to 64 years","All Incomes","All Races","Female Only","2006","11000","District of Columbia","209,185","0","26,321","1,977","12.6","0.9","182,864","2,449","87.4","1.2"
"18 to 64 years","All Incomes","All Races","Female Only","2018","12000","Florida","6,345,658","0","1,087,093","23,159","17.1","0.4","5,258,565","23,159","82.9","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2017","12000","Florida","6,276,101","0","1,065,982","22,858","17.0","0.4","5,210,119","22,858","83.0","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2016","12000","Florida","6,182,443","0","1,017,523","21,967","16.5","0.4","5,164,920","21,967","83.5","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2015","12000","Florida","6,116,919","0","1,052,428","22,049","17.2","0.4","5,064,491","22,049","82.8","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2014","12000","Florida","6,028,586","0","1,301,811","23,007","21.6","0.4","4,726,775","23,007","78.4","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2013","12000","Florida","5,941,818","0","1,557,017","25,121","26.2","0.4","4,384,801","25,121","73.8","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2012","12000","Florida","5,900,655","0","1,545,776","23,086","26.2","0.4","4,354,879","23,086","73.8","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2011","12000","Florida","5,849,872","0","1,557,183","26,090","26.6","0.4","4,292,689","26,090","73.4","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2010","12000","Florida","5,791,271","0","1,564,554","23,473","27.0","0.4","4,226,716","23,473","73.0","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2009","12000","Florida","5,583,076","0","1,424,496","22,743","25.5","0.4","4,158,580","22,743","74.5","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2008","12000","Florida","5,521,059","0","1,358,585","22,251","24.6","0.4","4,162,474","22,251","75.4","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2007","12000","Florida","5,526,021","0","1,349,778","48,824","24.4","0.9","4,176,243","48,103","75.6","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2006","12000","Florida","5,533,775","0","1,374,777","45,877","24.8","0.8","4,158,998","47,237","75.2","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2018","13000","Georgia","3,287,655","0","574,640","15,668","17.5","0.5","2,713,015","15,668","82.5","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2017","13000","Georgia","3,263,355","0","556,713","15,402","17.1","0.5","2,706,642","15,402","82.9","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2016","13000","Georgia","3,233,929","0","536,244","14,734","16.6","0.5","2,697,685","14,734","83.4","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2015","13000","Georgia","3,214,667","0","571,956","14,853","17.8","0.5","2,642,711","14,853","82.2","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2014","13000","Georgia","3,184,350","0","651,109","15,216","20.4","0.5","2,533,241","15,216","79.6","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2013","13000","Georgia","3,159,443","0","770,170","16,765","24.4","0.5","2,389,273","16,765","75.6","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2012","13000","Georgia","3,141,651","0","745,237","15,393","23.7","0.5","2,396,414","15,393","76.3","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2011","13000","Georgia","3,123,258","0","769,132","16,802","24.6","0.5","2,354,126","16,802","75.4","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2010","13000","Georgia","3,102,153","0","760,831","15,458","24.5","0.5","2,341,322","15,458","75.5","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2009","13000","Georgia","3,082,806","0","709,800","15,739","23.0","0.5","2,373,006","15,739","77.0","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2008","13000","Georgia","3,047,738","0","655,239","14,882","21.5","0.5","2,392,499","14,882","78.5","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2007","13000","Georgia","3,071,325","0","607,163","30,905","19.8","1.0","2,464,162","31,140","80.2","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2006","13000","Georgia","3,035,765","0","622,910","31,208","20.5","1.0","2,412,855","32,989","79.5","1.1"
"18 to 64 years","All Incomes","All Races","Female Only","2018","15000","Hawaii","413,055","0","18,734","2,030","4.5","0.5","394,321","2,030","95.5","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2017","15000","Hawaii","417,558","0","19,656","2,084","4.7","0.5","397,902","2,084","95.3","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2016","15000","Hawaii","421,656","0","18,474","1,984","4.4","0.5","403,182","1,984","95.6","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2015","15000","Hawaii","417,447","0","21,278","2,113","5.1","0.5","396,169","2,113","94.9","0.5"
"18 to 64 years","All Incomes","All Races","Female Only","2014","15000","Hawaii","418,061","0","25,958","2,364","6.2","0.6","392,103","2,364","93.8","0.6"
"18 to 64 years","All Incomes","All Races","Female Only","2013","15000","Hawaii","417,268","0","35,850","2,875","8.6","0.7","381,418","2,875","91.4","0.7"
"18 to 64 years","All Incomes","All Races","Female Only","2012","15000","Hawaii","426,859","0","34,504","3,304","8.1","0.8","392,355","3,304","91.9","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2011","15000","Hawaii","423,866","0","35,702","3,621","8.4","0.9","388,164","3,621","91.6","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2010","15000","Hawaii","423,392","0","38,103","3,783","9.0","0.9","385,289","3,783","91.0","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2009","15000","Hawaii","401,695","0","35,249","3,017","8.8","0.8","366,447","3,017","91.2","0.8"
"18 to 64 years","All Incomes","All Races","Female Only","2008","15000","Hawaii","400,592","0","31,675","2,907","7.9","0.7","368,917","2,907","92.1","0.7"
"18 to 64 years","All Incomes","All Races","Female Only","2007","15000","Hawaii","391,773","0","35,889","6,342","9.2","1.6","355,884","12,573","90.8","3.2"
"18 to 64 years","All Incomes","All Races","Female Only","2006","15000","Hawaii","392,516","0","39,721","5,698","10.1","1.5","352,795","16,421","89.9","4.2"
"18 to 64 years","All Incomes","All Races","Female Only","2018","16000","Idaho","504,053","0","75,013","4,573","14.9","0.9","429,040","4,573","85.1","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2017","16000","Idaho","493,823","0","70,247","4,373","14.2","0.9","423,576","4,373","85.8","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2016","16000","Idaho","485,686","0","67,841","4,279","14.0","0.9","417,845","4,279","86.0","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2015","16000","Idaho","480,175","0","69,458","4,192","14.5","0.9","410,717","4,192","85.5","0.9"
"18 to 64 years","All Incomes","All Races","Female Only","2014","16000","Idaho","476,257","0","85,718","4,530","18.0","1.0","390,539","4,530","82.0","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2013","16000","Idaho","472,598","0","103,431","5,053","21.9","1.1","369,167","5,053","78.1","1.1"
"18 to 64 years","All Incomes","All Races","Female Only","2012","16000","Idaho","469,996","0","102,463","4,740","21.8","1.0","367,533","4,740","78.2","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2011","16000","Idaho","468,533","0","100,797","4,899","21.5","1.0","367,736","4,899","78.5","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2010","16000","Idaho","463,808","0","106,253","4,753","22.9","1.0","357,555","4,753","77.1","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2009","16000","Idaho","457,297","0","96,737","4,748","21.2","1.0","360,560","4,748","78.8","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2008","16000","Idaho","450,916","0","94,735","4,471","21.0","1.0","356,181","4,471","79.0","1.0"
"18 to 64 years","All Incomes","All Races","Female Only","2007","16000","Idaho","451,020","0","80,938","6,205","17.9","1.4","370,081","6,317","82.1","1.4"
"18 to 64 years","All Incomes","All Races","Female Only","2006","16000","Idaho","448,164","0","80,673","6,162","18.0","1.4","367,491","6,390","82.0","1.4"
"18 to 64 years","All Incomes","All Races","Female Only","2018","17000","Illinois","3,896,537","0","333,049","10,973","8.5","0.3","3,563,488","10,973","91.5","0.3"
"18 to 64 years","All Incomes","All Races","Female Only","2017","17000","Illinois","3,929,043","0","331,178","10,807","8.4","0.3","3,597,865","10,807","91.6","0.3"
"18 to 64 years","All Incomes","All Races","Female Only","2016","17000","Illinois","3,954,981","0","306,396","10,315","7.7","0.3","3,648,585","10,315","92.3","0.3"
"18 to 64 years","All Incomes","All Races","Female Only","2015","17000","Illinois","3,995,588","0","343,182","10,659","8.6","0.3","3,652,406","10,659","91.4","0.3"
"18 to 64 years","All Incomes","All Races","Female Only","2014","17000","Illinois","4,013,343","0","477,748","12,338","11.9","0.3","3,535,595","12,338","88.1","0.3"
"18 to 64 years","All Incomes","All Races","Female Only","2013","17000","Illinois","4,015,751","0","649,199","14,365","16.2","0.4","3,366,552","14,365","83.8","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2012","17000","Illinois","4,017,454","0","652,404","13,492","16.2","0.3","3,365,050","13,492","83.8","0.3"
"18 to 64 years","All Incomes","All Races","Female Only","2011","17000","Illinois","4,024,886","0","666,395","14,722","16.6","0.4","3,358,491","14,722","83.4","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2010","17000","Illinois","4,013,776","0","687,872","14,693","17.1","0.4","3,325,903","14,693","82.9","0.4"
"18 to 64 years","All Incomes","All Races","Female Only","2009","17000","Illinois","3,989,067","0","653,267","14,523","16.4","0.4","3,335,800","14,523","83.6","0.4"
