"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","02000","Alaska","47,079","0","5,353","864","11.4","1.8","41,726","864","88.6","1.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","02000","Alaska","45,877","0","5,056","886","11.0","1.9","40,821","886","89.0","1.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","02000","Alaska","45,853","0","5,456","828","11.9","1.8","40,397","853","88.1","1.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","02000","Alaska","44,385","0","5,375","831","12.1","1.9","39,009","876","87.9","2.0"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","04000","Arizona","433,378","0","30,902","3,223","7.1","0.7","402,476","3,223","92.9","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","04000","Arizona","433,654","0","30,477","3,239","7.0","0.7","403,177","3,239","93.0","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","04000","Arizona","437,130","0","28,375","3,073","6.5","0.7","408,755","3,073","93.5","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","04000","Arizona","437,822","0","27,176","2,952","6.2","0.7","410,646","2,952","93.8","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","04000","Arizona","436,881","0","39,043","3,415","8.9","0.8","397,838","3,415","91.1","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","04000","Arizona","436,275","0","56,513","4,194","13.0","1.0","379,762","4,194","87.0","1.0"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","04000","Arizona","436,078","0","52,068","3,865","11.9","0.9","384,010","3,865","88.1","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","04000","Arizona","437,475","0","50,326","4,437","11.5","1.0","387,149","4,437","88.5","1.0"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","04000","Arizona","430,752","0","47,725","3,943","11.1","0.9","383,027","3,943","88.9","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","04000","Arizona","419,892","0","44,340","3,772","10.6","0.9","375,552","3,772","89.4","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","04000","Arizona","411,929","0","36,244","3,433","8.8","0.8","375,685","3,433","91.2","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","04000","Arizona","410,794","0","43,194","6,764","10.5","1.6","367,600","7,009","89.5","1.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","04000","Arizona","398,872","0","41,941","6,698","10.5","1.7","356,931","7,208","89.5","1.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","05000","Arkansas","226,136","0","13,460","1,814","6.0","0.8","212,676","1,814","94.0","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","05000","Arkansas","228,588","0","13,857","1,919","6.1","0.8","214,731","1,919","93.9","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","05000","Arkansas","230,366","0","11,908","1,715","5.2","0.7","218,458","1,715","94.8","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","05000","Arkansas","232,357","0","16,238","1,983","7.0","0.9","216,119","1,983","93.0","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","05000","Arkansas","232,373","0","23,249","2,338","10.0","1.0","209,124","2,338","90.0","1.0"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","05000","Arkansas","232,503","0","35,011","2,868","15.1","1.2","197,492","2,868","84.9","1.2"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","05000","Arkansas","231,797","0","36,592","2,799","15.8","1.2","195,205","2,799","84.2","1.2"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","05000","Arkansas","233,507","0","33,686","2,863","14.4","1.2","199,822","2,863","85.6","1.2"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","05000","Arkansas","229,780","0","33,014","2,810","14.4","1.2","196,766","2,810","85.6","1.2"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","05000","Arkansas","222,243","0","30,662","2,701","13.8","1.2","191,581","2,701","86.2","1.2"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","05000","Arkansas","220,643","0","34,561","2,789","15.7","1.3","186,082","2,789","84.3","1.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","05000","Arkansas","219,169","0","27,896","4,237","12.7","1.9","191,273","4,298","87.3","2.0"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","05000","Arkansas","216,811","0","28,186","4,208","13.0","1.9","188,625","4,385","87.0","2.0"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","06000","California","1,654,765","0","63,529","5,019","3.8","0.3","1,591,236","5,019","96.2","0.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","06000","California","1,700,071","0","68,211","5,171","4.0","0.3","1,631,860","5,171","96.0","0.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","06000","California","1,731,831","0","68,995","5,259","4.0","0.3","1,662,836","5,259","96.0","0.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","06000","California","1,761,193","0","77,094","5,387","4.4","0.3","1,684,099","5,387","95.6","0.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","06000","California","1,776,826","0","124,789","6,675","7.0","0.4","1,652,037","6,675","93.0","0.4"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","06000","California","1,783,782","0","193,831","8,598","10.9","0.5","1,589,951","8,598","89.1","0.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","06000","California","1,786,947","0","195,835","8,209","11.0","0.5","1,591,113","8,209","89.0","0.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","06000","California","1,794,838","0","192,712","9,050","10.7","0.5","1,602,126","9,050","89.3","0.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","06000","California","1,772,139","0","175,434","8,250","9.9","0.5","1,596,705","8,250","90.1","0.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","06000","California","1,740,166","0","160,562","7,458","9.2","0.4","1,579,604","7,458","90.8","0.4"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","06000","California","1,695,245","0","134,472","7,017","7.9","0.4","1,560,772","7,017","92.1","0.4"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","06000","California","1,693,703","0","151,813","17,498","9.0","1.0","1,541,890","19,559","91.0","1.2"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","06000","California","1,667,689","0","159,582","15,819","9.6","0.9","1,508,108","19,653","90.4","1.2"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","08000","Colorado","410,327","0","23,634","2,678","5.8","0.7","386,693","2,678","94.2","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","08000","Colorado","414,903","0","21,084","2,486","5.1","0.6","393,819","2,486","94.9","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","08000","Colorado","419,191","0","19,750","2,364","4.7","0.6","399,441","2,364","95.3","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","08000","Colorado","419,445","0","21,403","2,388","5.1","0.6","398,042","2,388","94.9","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","08000","Colorado","418,610","0","30,321","2,814","7.2","0.7","388,289","2,814","92.8","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","08000","Colorado","416,626","0","46,144","3,547","11.1","0.9","370,482","3,547","88.9","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","08000","Colorado","412,186","0","46,795","3,364","11.4","0.8","365,390","3,364","88.6","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","08000","Colorado","408,795","0","44,671","3,644","10.9","0.9","364,124","3,644","89.1","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","08000","Colorado","398,162","0","42,309","3,346","10.6","0.8","355,853","3,346","89.4","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","08000","Colorado","385,598","0","35,937","3,038","9.3","0.8","349,661","3,038","90.7","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","08000","Colorado","373,416","0","34,994","3,101","9.4","0.8","338,422","3,101","90.6","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","08000","Colorado","373,275","0","35,684","5,097","9.6","1.4","337,590","5,489","90.4","1.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","08000","Colorado","358,169","0","35,052","4,962","9.8","1.4","323,117","5,602","90.2","1.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","09000","Connecticut","299,748","0","9,928","1,629","3.3","0.5","289,820","1,629","96.7","0.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","09000","Connecticut","305,398","0","10,082","1,668","3.3","0.5","295,316","1,668","96.7","0.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","09000","Connecticut","308,601","0","8,965","1,528","2.9","0.5","299,636","1,528","97.1","0.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","09000","Connecticut","310,687","0","10,998","1,675","3.5","0.5","299,689","1,675","96.5","0.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","09000","Connecticut","311,061","0","14,581","1,921","4.7","0.6","296,480","1,921","95.3","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","09000","Connecticut","309,989","0","23,053","2,523","7.4","0.8","286,936","2,523","92.6","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","09000","Connecticut","308,887","0","20,593","2,272","6.7","0.7","288,293","2,272","93.3","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","09000","Connecticut","308,830","0","20,221","2,386","6.5","0.8","288,608","2,386","93.5","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","09000","Connecticut","302,748","0","17,753","2,192","5.9","0.7","284,995","2,192","94.1","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","09000","Connecticut","289,887","0","15,908","1,971","5.5","0.7","273,979","1,971","94.5","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","09000","Connecticut","284,549","0","15,813","2,027","5.6","0.7","268,737","2,027","94.4","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","09000","Connecticut","285,011","0","18,541","3,001","6.5","1.1","266,469","3,526","93.5","1.2"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","09000","Connecticut","277,802","0","16,983","2,858","6.1","1.0","260,819","3,651","93.9","1.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","10000","Delaware","72,671","0","2,898","641","4.0","0.9","69,773","641","96.0","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","10000","Delaware","73,090","0","2,426","580","3.3","0.8","70,664","580","96.7","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","10000","Delaware","73,483","0","2,782","660","3.8","0.9","70,701","660","96.2","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","10000","Delaware","73,212","0","2,966","653","4.1","0.9","70,246","653","95.9","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","10000","Delaware","72,514","0","4,211","785","5.8","1.1","68,303","785","94.2","1.1"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","10000","Delaware","71,706","0","6,246","1,047","8.7","1.5","65,460","1,047","91.3","1.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","10000","Delaware","70,872","0","5,634","926","7.9","1.3","65,238","926","92.1","1.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","10000","Delaware","70,682","0","4,832","851","6.8","1.2","65,850","851","93.2","1.2"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","10000","Delaware","69,161","0","4,981","864","7.2","1.2","64,180","864","92.8","1.2"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","10000","Delaware","66,300","0","5,069","904","7.6","1.4","61,231","904","92.4","1.4"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","10000","Delaware","65,243","0","4,192","805","6.4","1.2","61,051","805","93.6","1.2"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","10000","Delaware","65,168","0","4,795","813","7.4","1.2","60,373","893","92.6","1.4"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","10000","Delaware","63,175","0","4,894","844","7.7","1.3","58,282","952","92.3","1.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","11000","District of Columbia","14,519","0","239","83","1.6","0.6","14,280","83","98.4","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","11000","District of Columbia","14,359","0","281","108","2.0","0.8","14,078","108","98.0","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","11000","District of Columbia","14,335","0","212","78","1.5","0.5","14,123","78","98.5","0.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","11000","District of Columbia","14,391","0","258","91","1.8","0.6","14,133","91","98.2","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","11000","District of Columbia","14,385","0","353","112","2.5","0.8","14,032","112","97.5","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","11000","District of Columbia","14,472","0","436","125","3.0","0.9","14,036","125","97.0","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","11000","District of Columbia","14,546","0","432","129","3.0","0.9","14,115","129","97.0","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","11000","District of Columbia","14,737","0","501","149","3.4","1.0","14,236","149","96.6","1.0"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","11000","District of Columbia","14,824","0","477","143","3.2","1.0","14,347","143","96.8","1.0"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","11000","District of Columbia","15,622","0","516","162","3.3","1.0","15,106","162","96.7","1.0"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","11000","District of Columbia","15,281","0","479","161","3.1","1.1","14,802","161","96.9","1.1"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","11000","District of Columbia","15,335","0","779","167","5.1","1.1","14,556","199","94.9","1.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","11000","District of Columbia","15,292","0","857","199","5.6","1.3","14,435","236","94.4","1.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","12000","Florida","1,311,799","0","144,554","7,812","11.0","0.6","1,167,245","7,812","89.0","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","12000","Florida","1,320,479","0","144,618","7,704","11.0","0.6","1,175,861","7,704","89.0","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","12000","Florida","1,327,962","0","139,078","7,612","10.5","0.6","1,188,884","7,612","89.5","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","12000","Florida","1,322,833","0","136,013","7,334","10.3","0.6","1,186,820","7,334","89.7","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","12000","Florida","1,311,102","0","181,237","8,016","13.8","0.6","1,129,865","8,016","86.2","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","12000","Florida","1,301,855","0","211,007","8,963","16.2","0.7","1,090,848","8,963","83.8","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","12000","Florida","1,302,015","0","203,627","8,393","15.6","0.6","1,098,388","8,393","84.4","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","12000","Florida","1,306,151","0","206,230","9,656","15.8","0.7","1,099,921","9,656","84.2","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","12000","Florida","1,283,903","0","190,465","8,494","14.8","0.7","1,093,438","8,494","85.2","0.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","12000","Florida","1,222,916","0","159,411","7,414","13.0","0.6","1,063,505","7,414","87.0","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","12000","Florida","1,209,810","0","152,600","7,287","12.6","0.6","1,057,210","7,287","87.4","0.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","12000","Florida","1,204,106","0","172,086","18,258","14.3","1.5","1,032,020","18,478","85.7","1.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","12000","Florida","1,194,281","0","166,914","16,142","14.0","1.4","1,027,367","17,625","86.0","1.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","13000","Georgia","596,623","0","69,894","4,950","11.7","0.8","526,729","4,950","88.3","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","13000","Georgia","599,970","0","60,703","4,725","10.1","0.8","539,267","4,725","89.9","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","13000","Georgia","602,220","0","58,672","4,618","9.7","0.8","543,548","4,618","90.3","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","13000","Georgia","602,908","0","64,098","4,604","10.6","0.8","538,810","4,604","89.4","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","13000","Georgia","600,332","0","74,068","4,831","12.3","0.8","526,264","4,831","87.7","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","13000","Georgia","597,629","0","90,604","5,416","15.2","0.9","507,025","5,416","84.8","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","13000","Georgia","594,040","0","86,572","4,973","14.6","0.8","507,468","4,973","85.4","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","13000","Georgia","593,392","0","80,148","5,333","13.5","0.9","513,244","5,333","86.5","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","13000","Georgia","584,145","0","76,039","4,865","13.0","0.8","508,106","4,865","87.0","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","13000","Georgia","575,226","0","66,895","4,536","11.6","0.8","508,332","4,536","88.4","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","13000","Georgia","572,169","0","64,077","4,437","11.2","0.8","508,091","4,437","88.8","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","13000","Georgia","570,759","0","62,852","8,856","11.0","1.6","507,907","9,206","89.0","1.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","13000","Georgia","555,230","0","63,566","8,885","11.4","1.6","491,663","9,640","88.6","1.7"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","15000","Hawaii","30,667","0","824","248","2.7","0.8","29,843","248","97.3","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","15000","Hawaii","32,070","0","936","288","2.9","0.9","31,134","288","97.1","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","15000","Hawaii","33,433","0","870","264","2.6","0.8","32,563","264","97.4","0.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","15000","Hawaii","33,748","0","1,153","331","3.4","1.0","32,595","331","96.6","1.0"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","15000","Hawaii","34,856","0","1,257","328","3.6","0.9","33,599","328","96.4","0.9"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","15000","Hawaii","35,737","0","2,198","505","6.2","1.4","33,539","505","93.8","1.4"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","15000","Hawaii","36,901","0","2,080","472","5.6","1.3","34,821","472","94.4","1.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","15000","Hawaii","37,510","0","2,439","565","6.5","1.5","35,071","565","93.5","1.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","15000","Hawaii","37,790","0","2,597","619","6.9","1.6","35,193","619","93.1","1.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","15000","Hawaii","34,407","0","1,889","495","5.5","1.4","32,517","495","94.5","1.4"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","15000","Hawaii","33,896","0","1,540","437","4.5","1.3","32,357","437","95.5","1.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","15000","Hawaii","33,931","0","1,552","314","4.6","0.9","32,379","380","95.4","1.1"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","15000","Hawaii","33,790","0","2,174","452","6.4","1.3","31,616","516","93.6","1.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","16000","Idaho","139,740","0","15,452","1,978","11.1","1.4","124,288","1,978","88.9","1.4"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","16000","Idaho","139,483","0","13,369","1,831","9.6","1.3","126,114","1,831","90.4","1.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","16000","Idaho","139,475","0","14,254","1,857","10.2","1.3","125,221","1,857","89.8","1.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","16000","Idaho","139,042","0","14,115","1,771","10.2","1.3","124,927","1,771","89.8","1.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","16000","Idaho","138,681","0","15,685","1,854","11.3","1.3","122,996","1,854","88.7","1.3"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","16000","Idaho","137,833","0","22,536","2,216","16.4","1.6","115,297","2,216","83.6","1.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","16000","Idaho","136,285","0","21,836","2,009","16.0","1.5","114,450","2,009","84.0","1.5"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","16000","Idaho","135,180","0","22,621","2,208","16.7","1.6","112,559","2,208","83.3","1.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","16000","Idaho","131,526","0","21,293","2,077","16.2","1.6","110,233","2,077","83.8","1.6"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","16000","Idaho","126,276","0","16,814","1,820","13.3","1.4","109,461","1,820","86.7","1.4"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","16000","Idaho","124,236","0","16,345","1,791","13.2","1.4","107,891","1,791","86.8","1.4"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","16000","Idaho","123,692","0","13,484","2,174","10.9","1.8","110,208","2,224","89.1","1.8"
"50 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","16000","Idaho","119,975","0","12,706","2,071","10.6","1.7","107,269","2,205","89.4","1.8"
