"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","04000","Arizona","57,942","1,735","11,914","1,392","20.6","2.3","46,028","1,914","79.4","2.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","04000","Arizona","56,325","1,665","11,492","1,291","20.4","2.2","44,833","1,800","79.6","2.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","04000","Arizona","55,079","1,752","12,182","1,453","22.1","2.5","42,897","1,931","77.9","2.5"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","04000","Arizona","52,618","1,827","9,966","1,279","18.9","2.3","42,652","1,902","81.1","2.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","04000","Arizona","55,691","2,346","11,143","1,531","20.0","2.6","44,548","2,363","80.0","2.6"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","04000","Arizona","46,774","2,127","8,753","1,236","18.7","2.5","38,021","2,084","81.3","2.5"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","04000","Arizona","53,713","2,715","13,129","2,030","24.4","3.5","40,584","2,725","75.6","3.5"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","04000","Arizona","45,522","3,852","11,937","2,097","26.2","4.0","33,585","3,391","73.8","4.0"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","05000","Arkansas","123,508","2,704","11,452","1,665","9.3","1.3","112,056","2,931","90.7","1.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","05000","Arkansas","122,302","2,652","11,290","1,570","9.2","1.3","111,012","2,849","90.8","1.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","05000","Arkansas","124,619","2,566","11,292","1,584","9.1","1.3","113,327","2,774","90.9","1.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","05000","Arkansas","130,250","2,402","15,995","1,951","12.3","1.5","114,255","2,835","87.7","1.5"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","05000","Arkansas","133,294","2,356","20,391","2,123","15.3","1.6","112,903","2,869","84.7","1.6"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","05000","Arkansas","136,798","2,285","31,648","2,655","23.1","1.9","105,150","3,081","76.9","1.9"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","05000","Arkansas","136,113","2,225","33,153","2,568","24.4","1.8","102,960","2,950","75.6","1.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","05000","Arkansas","135,880","2,250","31,688","2,567","23.3","1.8","104,193","2,985","76.7","1.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","05000","Arkansas","133,961","2,509","33,274","2,624","24.8","1.9","100,687","3,098","75.2","1.9"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","05000","Arkansas","129,490","3,037","31,991","2,859","24.7","2.1","97,499","3,480","75.3","2.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","05000","Arkansas","128,222","2,867","32,543","2,723","25.4","2.0","95,679","3,294","74.6","2.0"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","05000","Arkansas","131,535","4,590","38,858","4,805","29.5","3.4","92,677","5,267","70.5","3.4"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","05000","Arkansas","129,265","5,591","39,555","4,919","30.6","3.5","89,711","5,818","69.4","3.5"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","06000","California","372,021","7,528","25,444","3,002","6.8","0.8","346,577","7,590","93.2","0.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","06000","California","391,867","7,427","23,013","2,743","5.9","0.7","368,854","7,486","94.1","0.7"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","06000","California","407,630","7,086","29,071","3,258","7.1","0.8","378,559","7,326","92.9","0.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","06000","California","424,554","6,643","30,715","3,258","7.2","0.8","393,839","6,959","92.8","0.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","06000","California","445,370","6,436","52,182","4,245","11.7","0.9","393,188","7,072","88.3","0.9"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","06000","California","446,136","6,496","82,392","5,491","18.5","1.2","363,744","7,495","81.5","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","06000","California","448,006","6,481","84,717","5,218","18.9","1.1","363,289","7,281","81.1","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","06000","California","447,929","7,145","89,723","5,634","20.0","1.2","358,206","7,863","80.0","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","06000","California","436,648","7,511","86,445","5,612","19.8","1.2","350,202","8,074","80.2","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","06000","California","420,155","10,318","86,358","6,189","20.6","1.4","333,797","10,040","79.4","1.4"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","06000","California","402,318","9,846","76,583","5,749","19.0","1.3","325,735","9,639","81.0","1.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","06000","California","416,925","16,474","97,021","11,651","23.3","2.6","319,904","16,271","76.7","2.6"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","06000","California","427,846","20,423","106,933","12,416","25.0","2.6","320,912","19,045","75.0","2.6"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","08000","Colorado","38,319","1,605","3,324","620","8.7","1.6","34,995","1,588","91.3","1.6"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","08000","Colorado","38,299","1,523","3,340","628","8.7","1.6","34,959","1,519","91.3","1.6"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","08000","Colorado","39,855","1,542","3,192","586","8.0","1.4","36,663","1,523","92.0","1.4"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","08000","Colorado","40,839","1,540","3,711","642","9.1","1.5","37,128","1,535","90.9","1.5"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","08000","Colorado","42,202","1,528","4,650","697","11.0","1.6","37,552","1,514","89.0","1.6"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","08000","Colorado","41,914","1,464","7,922","1,041","18.9","2.4","33,992","1,542","81.1","2.4"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","08000","Colorado","41,864","1,388","8,341","1,019","19.9","2.3","33,523","1,475","80.1","2.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","08000","Colorado","41,118","1,452","8,183","1,030","19.9","2.4","32,936","1,521","80.1","2.4"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","08000","Colorado","39,300","1,490","8,908","1,142","22.7","2.8","30,392","1,581","77.3","2.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","08000","Colorado","38,012","1,738","8,104","1,133","21.3","2.8","29,908","1,732","78.7","2.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","08000","Colorado","34,921","1,581","8,662","1,196","24.8","3.2","26,258","1,619","75.2","3.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","08000","Colorado","34,788","2,048","10,046","1,455","28.9","3.7","24,742","1,910","71.1","3.7"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","08000","Colorado","35,578","2,695","9,902","1,599","27.8","4.0","25,676","2,421","72.2","4.0"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","09000","Connecticut","61,623","2,243","4,398","783","7.1","1.2","57,225","2,218","92.9","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","09000","Connecticut","62,013","2,216","4,480","798","7.2","1.3","57,533","2,211","92.8","1.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","09000","Connecticut","65,339","2,209","4,394","794","6.7","1.2","60,945","2,197","93.3","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","09000","Connecticut","66,924","2,172","6,208","989","9.3","1.4","60,716","2,188","90.7","1.4"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","09000","Connecticut","68,260","2,153","6,742","983","9.9","1.4","61,518","2,164","90.1","1.4"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","09000","Connecticut","68,314","2,208","10,454","1,339","15.3","1.9","57,860","2,264","84.7","1.9"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","09000","Connecticut","69,598","2,143","10,488","1,290","15.1","1.8","59,110","2,197","84.9","1.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","09000","Connecticut","68,236","2,218","9,804","1,243","14.4","1.8","58,431","2,244","85.6","1.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","09000","Connecticut","65,682","2,443","9,344","1,260","14.2","1.8","56,338","2,416","85.8","1.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","09000","Connecticut","59,466","2,632","7,660","1,112","12.9","1.8","51,807","2,533","87.1","1.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","09000","Connecticut","58,026","2,476","8,507","1,193","14.7","2.0","49,520","2,398","85.3","2.0"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","09000","Connecticut","59,718","3,363","9,728","1,647","16.3","2.6","49,991","3,202","83.7","2.6"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","09000","Connecticut","62,314","4,172","13,591","2,104","21.8","3.0","48,723","3,774","78.2","3.0"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","10000","Delaware","40,357","1,539","2,626","524","6.5","1.3","37,731","1,519","93.5","1.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","10000","Delaware","40,337","1,481","2,704","532","6.7","1.3","37,633","1,472","93.3","1.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","10000","Delaware","39,766","1,466","3,331","604","8.4","1.5","36,435","1,459","91.6","1.5"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","10000","Delaware","40,666","1,417","3,414","617","8.4","1.5","37,252","1,425","91.6","1.5"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","10000","Delaware","41,235","1,421","4,550","696","11.0","1.6","36,685","1,420","89.0","1.6"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","10000","Delaware","41,357","1,417","5,367","770","13.0","1.8","35,990","1,423","87.0","1.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","10000","Delaware","41,938","1,399","5,209","738","12.4","1.7","36,729","1,405","87.6","1.7"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","10000","Delaware","42,319","1,390","5,862","809","13.9","1.8","36,457","1,409","86.1","1.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","10000","Delaware","41,225","1,532","5,437","793","13.2","1.8","35,788","1,518","86.8","1.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","10000","Delaware","40,220","1,683","6,392","947","15.9","2.2","33,828","1,659","84.1","2.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","10000","Delaware","36,536","1,607","6,189","973","16.9","2.5","30,347","1,615","83.1","2.5"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","10000","Delaware","35,191","1,962","7,083","1,118","20.1","2.9","28,108","1,847","79.9","2.9"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","10000","Delaware","35,031","2,278","7,382","1,113","21.1","2.9","27,649","2,094","78.9","2.9"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","11000","District of Columbia","57,448","1,990","2,397","613","4.2","1.1","55,051","1,989","95.8","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","11000","District of Columbia","58,904","1,929","2,420","537","4.1","0.9","56,484","1,920","95.9","0.9"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","11000","District of Columbia","60,433","1,948","2,589","573","4.3","0.9","57,844","1,937","95.7","0.9"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","11000","District of Columbia","62,867","1,880","2,599","514","4.1","0.8","60,268","1,862","95.9","0.8"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","11000","District of Columbia","64,730","1,905","3,880","691","6.0","1.0","60,850","1,904","94.0","1.0"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","11000","District of Columbia","64,878","1,871","5,330","825","8.2","1.2","59,548","1,880","91.8","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","11000","District of Columbia","64,052","1,806","4,930","784","7.7","1.2","59,122","1,824","92.3","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","11000","District of Columbia","64,171","1,818","5,986","908","9.3","1.4","58,185","1,849","90.7","1.4"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","11000","District of Columbia","62,508","1,884","5,264","839","8.4","1.3","57,244","1,885","91.6","1.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","11000","District of Columbia","61,467","2,296","5,434","918","8.8","1.4","56,033","2,257","91.2","1.4"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","11000","District of Columbia","58,741","2,191","5,499","942","9.4","1.6","53,242","2,173","90.6","1.6"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","11000","District of Columbia","61,035","2,494","8,513","1,359","13.9","2.1","52,523","2,498","86.1","2.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","11000","District of Columbia","68,729","2,697","10,740","1,388","15.6","1.9","57,989","2,637","84.4","1.9"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","12000","Florida","745,300","11,023","133,476","8,691","17.9","1.1","611,824","12,168","82.1","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","12000","Florida","762,871","10,708","143,403","8,888","18.8","1.1","619,468","11,907","81.2","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","12000","Florida","771,498","9,885","136,212","8,507","17.7","1.1","635,286","11,420","82.3","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","12000","Florida","796,749","8,934","153,278","8,633","19.2","1.1","643,471","10,996","80.8","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","12000","Florida","800,480","8,388","181,700","9,015","22.7","1.1","618,780","10,710","77.3","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","12000","Florida","790,218","8,279","221,113","10,028","28.0","1.2","569,105","11,280","72.0","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","12000","Florida","786,504","8,135","230,858","9,318","29.4","1.1","555,646","10,381","70.6","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","12000","Florida","768,200","8,786","230,312","9,991","30.0","1.2","537,888","11,141","70.0","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","12000","Florida","755,109","9,286","233,994","9,815","31.0","1.2","521,116","11,051","69.0","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","12000","Florida","699,088","12,900","222,491","10,487","31.8","1.4","476,597","12,949","68.2","1.4"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","12000","Florida","639,969","12,293","208,906","10,216","32.6","1.5","431,063","12,414","67.4","1.5"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","12000","Florida","649,869","23,392","223,469","21,594","34.4","3.0","426,399","23,266","65.6","3.0"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","12000","Florida","663,327","27,117","228,898","20,050","34.5","2.6","434,429","24,042","65.5","2.6"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","13000","Georgia","713,016","10,980","135,098","8,502","18.9","1.1","577,918","11,793","81.1","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","13000","Georgia","736,178","10,867","138,616","8,478","18.8","1.1","597,562","11,688","81.2","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","13000","Georgia","742,060","9,965","136,693","8,052","18.4","1.0","605,367","11,048","81.6","1.0"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","13000","Georgia","772,592","9,034","157,345","8,492","20.4","1.1","615,247","10,780","79.6","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","13000","Georgia","783,469","8,510","188,274","8,910","24.0","1.1","595,195","10,544","76.0","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","13000","Georgia","781,927","8,430","219,140","9,658","28.0","1.2","562,787","10,898","72.0","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","13000","Georgia","776,925","8,267","214,890","8,888","27.7","1.1","562,035","10,088","72.3","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","13000","Georgia","765,481","9,123","222,813","9,463","29.1","1.2","542,668","10,733","70.9","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","13000","Georgia","750,714","9,477","218,727","9,093","29.1","1.1","531,987","10,590","70.9","1.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","13000","Georgia","725,615","13,250","211,414","9,964","29.1","1.3","514,201","12,922","70.9","1.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","13000","Georgia","663,954","12,238","176,693","8,754","26.6","1.2","487,261","11,997","73.4","1.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","13000","Georgia","691,882","25,148","210,501","20,842","30.4","2.7","481,381","24,256","69.6","2.7"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","13000","Georgia","682,894","28,439","198,650","19,483","29.1","2.5","484,243","25,885","70.9","2.5"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","15000","Hawaii","4,298","266","242","77","5.6","1.7","4,056","259","94.4","1.7"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","15000","Hawaii","4,515","264","217","62","4.8","1.3","4,298","257","95.2","1.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","15000","Hawaii","4,493","257","223","61","5.0","1.3","4,270","251","95.0","1.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","15000","Hawaii","5,871","347","320","90","5.5","1.5","5,551","336","94.5","1.5"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","15000","Hawaii","5,716","337","374","95","6.5","1.6","5,342","325","93.5","1.6"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","15000","Hawaii","5,455","309","492","118","9.0","2.1","4,963","298","91.0","2.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","15000","Hawaii","5,021","275","475","110","9.5","2.1","4,547","267","90.5","2.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","15000","Hawaii","4,761","246","494","112","10.4","2.3","4,268","241","89.6","2.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","15000","Hawaii","3,137","167","339","78","10.8","2.4","2,799","165","89.2","2.4"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","15000","Hawaii","8,007","409","672","174","8.4","2.1","7,335","408","91.6","2.1"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","15000","Hawaii","7,084","395","634","165","9.0","2.3","6,450","390","91.0","2.3"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","15000","Hawaii","5,721","456","639","148","11.2","2.4","5,083","428","88.8","2.4"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","15000","Hawaii","5,773","659","929","218","16.1","3.2","4,844","572","83.9","3.2"
"Under 65 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","16000","Idaho","2,848","147","395","91","13.9","3.1","2,453","153","86.1","3.1"
