"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2018","09000","Connecticut","14,916","1,065","2,141","586","14.4","3.8","12,775","1,073","85.6","3.8"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2017","09000","Connecticut","14,551","1,010","2,423","618","16.7","4.1","12,128","1,030","83.3","4.1"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2016","09000","Connecticut","14,503","959","1,952","533","13.5","3.6","12,551","975","86.5","3.6"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2015","09000","Connecticut","14,743","912","2,597","634","17.6","4.2","12,146","976","82.4","4.2"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2014","09000","Connecticut","14,710","869","2,398","522","16.3","3.4","12,312","888","83.7","3.4"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2013","09000","Connecticut","13,342","879","4,070","762","30.5","5.3","9,272","939","69.5","5.3"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2012","09000","Connecticut","13,443","833","4,000","700","29.8","4.9","9,443","880","70.2","4.9"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2011","09000","Connecticut","12,567","842","3,639","688","29.0","5.1","8,928","882","71.0","5.1"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2010","09000","Connecticut","11,112","817","3,138","630","28.2","5.3","7,974","829","71.8","5.3"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2009","09000","Connecticut","9,053","829","2,734","575","30.2","5.7","6,319","774","69.8","5.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2008","09000","Connecticut","7,854","760","2,390","526","30.4","6.0","5,464","709","69.6","6.0"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2007","09000","Connecticut","8,219","932","2,265","555","27.6","6.0","5,955","837","72.4","6.0"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2006","09000","Connecticut","9,342","1,195","3,100","790","33.2","7.5","6,242","1,081","66.8","7.5"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2018","10000","Delaware","1,515","204","277","103","18.3","6.3","1,238","192","81.7","6.3"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2017","10000","Delaware","1,448","185","225","85","15.5","5.4","1,223","174","84.5","5.4"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2016","10000","Delaware","1,402","178","254","93","18.1","6.2","1,148","168","81.9","6.2"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2015","10000","Delaware","1,420","173","302","99","21.3","6.4","1,118","163","78.7","6.4"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2014","10000","Delaware","1,322","159","329","92","24.9","6.3","993","145","75.1","6.3"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2013","10000","Delaware","1,285","158","391","99","30.4","6.7","894","140","69.6","6.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2012","10000","Delaware","1,238","147","381","95","30.8","6.7","857","132","69.2","6.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2011","10000","Delaware","1,186","139","438","106","36.9","7.8","748","126","63.1","7.8"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2010","10000","Delaware","1,022","124","332","91","32.5","7.9","690","116","67.5","7.9"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2009","10000","Delaware","976","118","364","94","37.3","8.4","613","110","62.7","8.4"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2008","10000","Delaware","774","100","277","77","35.7","8.8","498","93","64.3","8.8"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2007","10000","Delaware","799","113","296","73","37.0","7.5","503","93","63.0","7.5"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2006","10000","Delaware","853","166","357","104","41.8","8.8","496","122","58.2","8.8"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2018","11000","District of Columbia","1,268","166","107","47","8.4","3.5","1,161","159","91.6","3.5"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2017","11000","District of Columbia","1,361","168","164","64","12.0","4.4","1,197","160","88.0","4.4"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2016","11000","District of Columbia","1,472","175","138","56","9.4","3.6","1,334","167","90.6","3.6"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2015","11000","District of Columbia","1,422","176","170","66","12.0","4.4","1,252","167","88.0","4.4"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2014","11000","District of Columbia","1,471","171","249","79","16.9","5.0","1,222","160","83.1","5.0"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2013","11000","District of Columbia","1,412","167","297","88","21.0","5.7","1,115","155","79.0","5.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2012","11000","District of Columbia","1,376","165","262","78","19.0","5.2","1,114","152","81.0","5.2"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2011","11000","District of Columbia","1,210","145","274","79","22.6","5.9","936","133","77.4","5.9"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2010","11000","District of Columbia","1,012","124","250","75","24.7","6.7","762","116","75.3","6.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2009","11000","District of Columbia","1,116","132","251","80","22.5","6.7","865","127","77.5","6.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2008","11000","District of Columbia","1,057","125","241","79","22.8","6.9","816","121","77.2","6.9"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2007","11000","District of Columbia","983","135","272","74","27.6","6.5","712","117","72.4","6.5"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2006","11000","District of Columbia","1,202","186","400","112","33.3","7.7","802","155","66.7","7.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2018","12000","Florida","182,287","5,469","50,349","4,823","27.6","2.5","131,938","6,043","72.4","2.5"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2017","12000","Florida","184,480","5,271","58,387","5,159","31.6","2.6","126,093","6,022","68.4","2.6"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2016","12000","Florida","179,461","4,573","57,700","5,038","32.2","2.7","121,761","5,629","67.8","2.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2015","12000","Florida","176,146","4,138","57,326","4,927","32.5","2.7","118,820","5,477","67.5","2.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2014","12000","Florida","173,391","3,807","69,509","4,908","40.1","2.7","103,882","5,151","59.9","2.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2013","12000","Florida","164,432","3,747","88,283","5,240","53.7","2.9","76,149","5,080","46.3","2.9"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2012","12000","Florida","155,360","3,696","82,810","4,639","53.3","2.7","72,550","4,531","46.7","2.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2011","12000","Florida","144,924","4,126","79,918","5,017","55.1","3.1","65,007","4,816","44.9","3.1"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2010","12000","Florida","135,271","3,902","74,146","4,464","54.8","2.9","61,125","4,290","45.2","2.9"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2009","12000","Florida","113,789","4,445","59,570","4,259","52.4","3.1","54,219","4,134","47.6","3.1"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2008","12000","Florida","101,752","3,976","50,234","3,763","49.4","3.1","51,519","3,774","50.6","3.1"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2007","12000","Florida","97,951","8,051","53,344","7,291","54.5","5.8","44,607","6,738","45.5","5.8"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2006","12000","Florida","94,498","8,742","48,505","7,098","51.3","6.0","45,993","7,142","48.7","6.0"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2018","13000","Georgia","19,614","1,392","9,138","1,531","46.6","7.0","10,476","1,553","53.4","7.0"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2017","13000","Georgia","19,506","1,310","9,320","1,416","47.8","6.4","10,186","1,407","52.2","6.4"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2016","13000","Georgia","18,707","1,185","8,928","1,364","47.7","6.6","9,779","1,376","52.3","6.6"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2015","13000","Georgia","18,351","1,090","8,721","1,312","47.5","6.5","9,630","1,324","52.5","6.5"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2014","13000","Georgia","18,133","1,034","9,032","1,239","49.8","6.2","9,101","1,231","50.2","6.2"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2013","13000","Georgia","17,268","1,018","9,448","1,175","54.7","6.0","7,820","1,127","45.3","6.0"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2012","13000","Georgia","15,948","956","9,713","1,079","60.9","5.6","6,235","971","39.1","5.6"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2011","13000","Georgia","14,468","951","9,188","1,049","63.5","5.8","5,280","907","36.5","5.8"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2010","13000","Georgia","13,142","892","7,341","973","55.9","6.3","5,801","911","44.1","6.3"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2009","13000","Georgia","11,502","992","7,049","940","61.3","6.2","4,454","807","38.7","6.2"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2008","13000","Georgia","9,319","929","5,577","848","59.8","6.8","3,741","730","40.2","6.8"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2007","13000","Georgia","9,659","1,191","5,147","977","53.3","7.7","4,512","931","46.7","7.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2006","13000","Georgia","9,061","1,650","4,783","1,211","52.8","8.9","4,278","1,103","47.2","8.9"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2018","15000","Hawaii","2,242","273","217","88","9.7","3.7","2,025","260","90.3","3.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2017","15000","Hawaii","2,363","270","313","115","13.2","4.6","2,050","258","86.8","4.6"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2016","15000","Hawaii","2,419","270","285","107","11.8","4.2","2,134","258","88.2","4.2"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2015","15000","Hawaii","2,469","271","350","123","14.2","4.7","2,119","259","85.8","4.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2014","15000","Hawaii","2,563","266","361","112","14.1","4.1","2,202","251","85.9","4.1"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2013","15000","Hawaii","2,631","272","521","144","19.8","5.1","2,110","255","80.2","5.1"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2012","15000","Hawaii","2,747","278","651","177","23.7","6.0","2,096","268","76.3","6.0"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2011","15000","Hawaii","2,639","280","613","168","23.2","5.8","2,026","263","76.8","5.8"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2010","15000","Hawaii","2,447","268","506","141","20.7","5.3","1,941","248","79.3","5.3"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2009","15000","Hawaii","2,156","243","465","143","21.6","6.2","1,691","233","78.4","6.2"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2008","15000","Hawaii","1,715","209","402","127","23.5","6.8","1,313","197","76.5","6.8"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2007","15000","Hawaii","1,504","221","348","103","23.2","5.9","1,155","193","76.8","5.9"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2006","15000","Hawaii","1,655","322","449","145","27.1","7.2","1,206","267","72.9","7.2"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2018","16000","Idaho","4,358","421","1,538","402","35.3","8.5","2,820","460","64.7","8.5"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2017","16000","Idaho","4,597","421","1,662","408","36.2","8.2","2,935","461","63.8","8.2"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2016","16000","Idaho","4,380","391","1,294","349","29.5","7.5","3,086","426","70.5","7.5"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2015","16000","Idaho","4,406","374","1,818","389","41.3","8.1","2,588","417","58.7","8.1"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2014","16000","Idaho","4,318","355","1,869","364","43.3","7.6","2,449","384","56.7","7.6"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2013","16000","Idaho","3,982","336","2,072","337","52.0","7.2","1,910","328","48.0","7.2"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2012","16000","Idaho","3,846","320","1,911","326","49.7","7.4","1,935","325","50.3","7.4"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2011","16000","Idaho","3,528","306","1,756","307","49.8","7.5","1,772","304","50.2","7.5"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2010","16000","Idaho","3,243","285","1,606","288","49.5","7.7","1,637","285","50.5","7.7"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2009","16000","Idaho","2,950","284","1,522","279","51.6","8.0","1,428","271","48.4","8.0"
"50 to 64 years","<= 200% of Poverty","Hispanic (any race)","Female Only","2008","16000","Idaho","2,299","255","1,213","238","52.8","8.5","1,086","228","47.2","8.5"
