"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2017","09000","Connecticut","102,983","3,654","9,179","1,308","8.9","1.2","93,804","3,563","91.1","1.2"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2016","09000","Connecticut","108,654","3,573","8,800","1,269","8.1","1.1","99,854","3,512","91.9","1.1"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2015","09000","Connecticut","111,210","3,405","11,190","1,472","10.1","1.3","100,020","3,381","89.9","1.3"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2014","09000","Connecticut","118,069","3,508","15,018","1,730","12.7","1.4","103,051","3,477","87.3","1.4"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2013","09000","Connecticut","120,742","3,679","24,251","2,356","20.1","1.9","96,491","3,695","79.9","1.9"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2012","09000","Connecticut","119,796","3,743","24,497","2,272","20.4","1.8","95,299","3,706","79.6","1.8"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2011","09000","Connecticut","124,097","4,193","24,104","2,347","19.4","1.8","99,994","4,056","80.6","1.8"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2010","09000","Connecticut","118,450","4,046","24,410","2,423","20.6","1.9","94,041","3,951","79.4","1.9"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2009","09000","Connecticut","111,860","4,991","24,198","2,545","21.6","2.1","87,661","4,525","78.4","2.1"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2008","09000","Connecticut","111,713","4,626","23,908","2,482","21.4","2.0","87,805","4,258","78.6","2.0"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2007","09000","Connecticut","105,324","7,375","21,972","3,614","20.9","3.1","83,351","6,651","79.1","3.1"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2006","09000","Connecticut","112,787","7,689","27,644","4,109","24.5","3.2","85,143","6,659","75.5","3.2"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2018","10000","Delaware","36,191","1,805","3,708","684","10.2","1.8","32,483","1,744","89.8","1.8"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2017","10000","Delaware","37,447","1,796","3,684","677","9.8","1.7","33,763","1,741","90.2","1.7"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2016","10000","Delaware","37,194","1,746","3,700","655","9.9","1.7","33,494","1,677","90.1","1.7"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2015","10000","Delaware","39,467","1,758","4,524","755","11.5","1.8","34,943","1,707","88.5","1.8"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2014","10000","Delaware","40,659","1,763","6,216","893","15.3","2.1","34,443","1,718","84.7","2.1"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2013","10000","Delaware","41,568","1,849","8,436","1,084","20.3","2.4","33,132","1,788","79.7","2.4"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2012","10000","Delaware","41,704","1,826","7,879","1,006","18.9","2.3","33,825","1,764","81.1","2.3"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2011","10000","Delaware","41,063","1,925","7,870","1,030","19.2","2.3","33,193","1,829","80.8","2.3"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2010","10000","Delaware","38,265","1,929","8,412","1,091","22.0","2.6","29,853","1,808","78.0","2.6"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2009","10000","Delaware","37,340","2,199","8,427","1,155","22.6","2.8","28,913","1,981","77.4","2.8"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2008","10000","Delaware","34,667","2,018","7,294","1,060","21.0","2.8","27,373","1,852","79.0","2.8"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2007","10000","Delaware","33,115","2,513","8,063","1,320","24.3","3.5","25,052","2,206","75.7","3.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2006","10000","Delaware","34,724","2,593","8,694","1,351","25.0","3.4","26,030","2,254","75.0","3.4"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2018","11000","District of Columbia","10,635","958","448","147","4.2","1.3","10,187","929","95.8","1.3"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2017","11000","District of Columbia","11,109","988","631","186","5.7","1.6","10,478","949","94.3","1.6"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2016","11000","District of Columbia","12,215","1,071","622","198","5.1","1.6","11,593","1,034","94.9","1.6"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2015","11000","District of Columbia","11,726","981","679","205","5.8","1.7","11,047","944","94.2","1.7"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2014","11000","District of Columbia","12,959","1,090","949","228","7.3","1.7","12,010","1,036","92.7","1.7"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2013","11000","District of Columbia","13,087","1,118","1,387","330","10.6","2.4","11,700","1,049","89.4","2.4"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2012","11000","District of Columbia","12,771","1,127","1,269","300","9.9","2.2","11,502","1,060","90.1","2.2"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2011","11000","District of Columbia","12,815","1,159","1,750","427","13.7","3.1","11,065","1,079","86.3","3.1"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2010","11000","District of Columbia","13,929","1,280","1,984","481","14.2","3.2","11,945","1,183","85.8","3.2"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2009","11000","District of Columbia","11,300","1,125","1,475","364","13.1","2.9","9,825","1,032","86.9","2.9"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2008","11000","District of Columbia","11,020","1,049","1,241","290","11.3","2.4","9,779","975","88.7","2.4"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2007","11000","District of Columbia","11,137","1,217","2,132","505","19.1","4.0","9,005","1,079","80.9","4.0"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2006","11000","District of Columbia","11,562","1,381","2,269","519","19.6","3.9","9,293","1,213","80.4","3.9"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2018","12000","Florida","816,774","13,386","200,682","9,393","24.6","1.1","616,092","13,222","75.4","1.1"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2017","12000","Florida","848,916","13,805","206,622","9,728","24.3","1.1","642,294","13,564","75.7","1.1"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2016","12000","Florida","867,435","12,535","207,309","9,638","23.9","1.0","660,126","12,995","76.1","1.0"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2015","12000","Florida","896,636","11,435","217,058","9,694","24.2","1.0","679,578","12,471","75.8","1.0"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2014","12000","Florida","931,331","10,958","286,775","10,510","30.8","1.1","644,556","12,307","69.2","1.1"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2013","12000","Florida","940,909","11,411","340,629","11,990","36.2","1.2","600,280","13,228","63.8","1.2"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2012","12000","Florida","950,461","12,385","350,596","11,524","36.9","1.1","599,865","13,121","63.1","1.1"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2011","12000","Florida","932,340","14,340","355,371","12,839","38.1","1.2","576,969","14,549","61.9","1.2"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2010","12000","Florida","908,949","13,229","351,143","11,705","38.6","1.2","557,806","13,301","61.4","1.2"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2009","12000","Florida","875,601","17,023","334,033","12,487","38.1","1.2","541,568","14,804","61.9","1.2"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2008","12000","Florida","791,405","14,950","304,073","11,276","38.4","1.2","487,333","13,021","61.6","1.2"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2007","12000","Florida","724,616","34,033","284,436","27,515","39.3","3.2","440,179","30,108","60.7","3.2"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2006","12000","Florida","725,185","33,764","277,174","23,662","38.2","2.7","448,011","28,064","61.8","2.7"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2018","13000","Georgia","420,216","8,892","127,059","6,867","30.2","1.5","293,157","8,783","69.8","1.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2017","13000","Georgia","429,595","8,834","125,870","6,905","29.3","1.5","303,725","8,750","70.7","1.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2016","13000","Georgia","449,877","8,346","128,533","6,988","28.6","1.4","321,344","8,609","71.4","1.4"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2015","13000","Georgia","467,952","7,743","141,518","7,176","30.2","1.4","326,434","8,534","69.8","1.4"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2014","13000","Georgia","482,183","7,564","156,776","7,300","32.5","1.4","325,407","8,418","67.5","1.4"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2013","13000","Georgia","498,032","7,913","195,164","8,292","39.2","1.5","302,868","9,001","60.8","1.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2012","13000","Georgia","495,673","8,245","193,730","7,914","39.1","1.5","301,943","8,748","60.9","1.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2011","13000","Georgia","502,772","9,616","198,584","8,648","39.5","1.5","304,188","9,553","60.5","1.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2010","13000","Georgia","480,594","8,754","194,531","7,901","40.5","1.5","286,063","8,677","59.5","1.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2009","13000","Georgia","453,481","11,800","171,554","8,418","37.8","1.5","281,927","10,037","62.2","1.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2008","13000","Georgia","424,518","10,689","158,997","7,637","37.5","1.5","265,521","9,233","62.5","1.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2007","13000","Georgia","360,885","21,809","137,981","16,244","38.2","3.8","222,904","18,794","61.8","3.8"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2006","13000","Georgia","362,042","21,176","128,689","14,831","35.5","3.5","233,353","18,363","64.5","3.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2018","15000","Hawaii","19,089","1,128","1,069","262","5.6","1.3","18,020","1,097","94.4","1.3"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2017","15000","Hawaii","20,215","1,152","1,408","319","7.0","1.5","18,807","1,113","93.0","1.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2016","15000","Hawaii","20,982","1,147","1,181","267","5.6","1.2","19,801","1,111","94.4","1.2"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2015","15000","Hawaii","23,144","1,203","1,898","411","8.2","1.7","21,246","1,170","91.8","1.7"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2014","15000","Hawaii","24,634","1,290","2,306","460","9.4","1.8","22,328","1,250","90.6","1.8"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2013","15000","Hawaii","26,133","1,339","3,798","650","14.5","2.4","22,335","1,300","85.5","2.4"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2012","15000","Hawaii","25,345","1,308","3,966","657","15.6","2.5","21,378","1,268","84.4","2.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2011","15000","Hawaii","26,066","1,406","4,054","678","15.6","2.5","22,012","1,350","84.4","2.5"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2010","15000","Hawaii","25,098","1,442","4,369","719","17.4","2.7","20,730","1,374","82.6","2.7"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2009","15000","Hawaii","24,147","1,635","3,719","706","15.4","2.7","20,428","1,531","84.6","2.7"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2008","15000","Hawaii","22,800","1,503","3,979","799","17.5","3.3","18,821","1,430","82.5","3.3"
"18 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2007","15000","Hawaii","16,662","1,538","2,660","577","16.0","3.1","14,001","1,398","84.0","3.1"
