"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2013","10000","Delaware","23,264","807","3,253","545","14.0","2.3","20,011","867","86.0","2.3"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2012","10000","Delaware","23,185","766","3,422","567","14.8","2.4","19,763","849","85.2","2.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2011","10000","Delaware","22,872","787","3,389","554","14.8","2.4","19,483","848","85.2","2.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2010","10000","Delaware","22,014","814","3,245","558","14.7","2.5","18,769","873","85.3","2.5"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2009","10000","Delaware","20,869","921","3,767","683","18.1","3.2","17,102","993","81.9","3.2"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2008","10000","Delaware","19,656","898","3,105","578","15.8","2.8","16,551","937","84.2","2.8"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2018","11000","District of Columbia","31,188","1,130","1,189","319","3.8","1.0","29,999","1,133","96.2","1.0"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2017","11000","District of Columbia","31,786","1,094","1,495","372","4.7","1.2","30,291","1,106","95.3","1.2"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2016","11000","District of Columbia","33,056","1,109","1,394","346","4.2","1.0","31,662","1,114","95.8","1.0"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2015","11000","District of Columbia","33,894","1,110","1,521","362","4.5","1.1","32,373","1,121","95.5","1.1"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2014","11000","District of Columbia","35,311","1,062","2,387","474","6.8","1.3","32,924","1,096","93.2","1.3"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2013","11000","District of Columbia","35,817","1,077","3,525","641","9.8","1.8","32,292","1,154","90.2","1.8"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2012","11000","District of Columbia","35,384","1,043","3,246","592","9.2","1.6","32,138","1,108","90.8","1.6"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2011","11000","District of Columbia","35,974","1,069","3,626","636","10.1","1.7","32,349","1,140","89.9","1.7"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2010","11000","District of Columbia","35,605","1,063","3,383","615","9.5","1.7","32,222","1,130","90.5","1.7"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2009","11000","District of Columbia","37,723","1,381","3,663","684","9.7","1.8","34,060","1,409","90.3","1.8"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2008","11000","District of Columbia","36,372","1,333","3,511","674","9.7","1.8","32,861","1,366","90.3","1.8"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2018","12000","Florida","391,100","5,080","70,252","5,658","18.0","1.4","320,848","6,906","82.0","1.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2017","12000","Florida","392,268","4,993","76,737","5,792","19.6","1.4","315,531","6,842","80.4","1.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2016","12000","Florida","383,687","4,567","70,642","5,538","18.4","1.4","313,045","6,533","81.6","1.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2015","12000","Florida","386,335","4,243","74,856","5,504","19.4","1.4","311,479","6,401","80.6","1.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2014","12000","Florida","384,023","3,745","89,542","5,533","23.3","1.4","294,481","6,121","76.7","1.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2013","12000","Florida","376,354","3,726","112,716","6,101","29.9","1.6","263,638","6,470","70.1","1.6"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2012","12000","Florida","368,784","3,688","111,275","5,652","30.2","1.5","257,509","6,012","69.8","1.5"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2011","12000","Florida","359,123","4,083","109,205","6,118","30.4","1.7","249,918","6,512","69.6","1.7"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2010","12000","Florida","348,919","4,167","108,658","5,883","31.1","1.6","240,261","6,294","68.9","1.6"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2009","12000","Florida","322,551","5,147","96,341","5,747","29.9","1.7","226,209","6,580","70.1","1.7"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2008","12000","Florida","309,445","5,006","89,853","5,372","29.0","1.7","219,592","6,229","71.0","1.7"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2018","13000","Georgia","385,727","5,741","67,997","5,499","17.6","1.4","317,730","7,073","82.4","1.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2017","13000","Georgia","390,622","5,528","66,254","5,333","17.0","1.3","324,368","6,840","83.0","1.3"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2016","13000","Georgia","387,865","5,053","66,011","5,180","17.0","1.3","321,854","6,555","83.0","1.3"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2015","13000","Georgia","394,056","4,657","73,047","5,321","18.5","1.3","321,009","6,463","81.5","1.3"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2014","13000","Georgia","394,652","4,142","88,377","5,439","22.4","1.4","306,275","6,203","77.6","1.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2013","13000","Georgia","389,596","4,087","111,567","6,015","28.6","1.5","278,029","6,497","71.4","1.5"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2012","13000","Georgia","381,901","4,040","103,925","5,531","27.2","1.4","277,976","6,050","72.8","1.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2011","13000","Georgia","378,466","4,449","109,440","5,972","28.9","1.5","269,026","6,422","71.1","1.5"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2010","13000","Georgia","365,955","4,451","103,913","5,609","28.4","1.5","262,042","6,159","71.6","1.5"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2009","13000","Georgia","355,637","5,371","96,246","5,739","27.1","1.6","259,392","6,733","72.9","1.6"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2008","13000","Georgia","330,385","5,389","85,566","5,083","25.9","1.5","244,819","6,274","74.1","1.5"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2018","15000","Hawaii","1,518","91","78","23","5.1","1.5","1,440","89","94.9","1.5"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2017","15000","Hawaii","1,579","90","73","22","4.6","1.3","1,506","88","95.4","1.3"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2016","15000","Hawaii","1,599","89","78","22","4.9","1.4","1,521","88","95.1","1.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2015","15000","Hawaii","1,666","95","87","24","5.2","1.4","1,579","93","94.8","1.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2014","15000","Hawaii","1,677","90","104","26","6.2","1.5","1,573","88","93.8","1.5"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2013","15000","Hawaii","1,596","85","150","33","9.4","2.0","1,446","83","90.6","2.0"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2012","15000","Hawaii","1,511","78","142","33","9.4","2.1","1,369","77","90.6","2.1"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2011","15000","Hawaii","1,472","73","153","34","10.4","2.3","1,319","73","89.6","2.3"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2010","15000","Hawaii","1,242","60","134","32","10.8","2.5","1,107","61","89.2","2.5"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2009","15000","Hawaii","1,932","100","196","51","10.2","2.6","1,736","102","89.8","2.6"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2008","15000","Hawaii","1,710","97","163","43","9.6","2.4","1,547","96","90.4","2.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2018","16000","Idaho","744","37","123","30","16.5","4.0","621","42","83.5","4.0"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2017","16000","Idaho","711","34","104","26","14.6","3.6","607","38","85.4","3.6"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2016","16000","Idaho","676","33","99","25","14.6","3.6","577","37","85.4","3.6"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2015","16000","Idaho","663","32","99","23","14.9","3.4","564","35","85.1","3.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2014","16000","Idaho","689","31","137","27","19.9","3.8","552","36","80.1","3.8"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2013","16000","Idaho","623","29","161","28","25.8","4.3","462","34","74.2","4.3"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2012","16000","Idaho","604","27","152","28","25.2","4.4","452","33","74.8","4.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2011","16000","Idaho","565","24","145","26","25.6","4.4","420","30","74.4","4.4"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2010","16000","Idaho","508","21","131","25","25.8","4.7","377","29","74.2","4.7"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2009","16000","Idaho","534","22","140","27","26.1","4.9","395","30","73.9","4.9"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2008","16000","Idaho","508","23","126","26","24.8","5.0","382","30","75.2","5.0"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2018","17000","Illinois","203,574","3,484","21,172","2,558","10.4","1.2","182,402","4,002","89.6","1.2"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2017","17000","Illinois","205,471","3,449","18,147","2,325","8.8","1.1","187,324","3,895","91.2","1.1"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2016","17000","Illinois","209,550","3,344","18,553","2,344","8.9","1.1","190,997","3,839","91.1","1.1"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2015","17000","Illinois","218,972","3,129","19,640","2,369","9.0","1.1","199,332","3,704","91.0","1.1"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2014","17000","Illinois","223,194","2,889","32,436","2,968","14.5","1.3","190,758","3,837","85.5","1.3"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2013","17000","Illinois","226,748","2,874","53,601","3,769","23.6","1.6","173,147","4,281","76.4","1.6"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2012","17000","Illinois","225,283","2,850","55,071","3,637","24.4","1.6","170,212","4,123","75.6","1.6"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2011","17000","Illinois","224,052","3,145","57,693","3,853","25.7","1.7","166,359","4,364","74.3","1.7"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2010","17000","Illinois","219,988","3,284","60,104","4,076","27.3","1.8","159,884","4,576","72.7","1.8"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2009","17000","Illinois","208,235","4,248","54,772","4,124","26.3","1.9","153,463","5,011","73.7","1.9"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2008","17000","Illinois","209,668","4,008","47,593","3,610","22.7","1.7","162,075","4,662","77.3","1.7"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2018","18000","Indiana","71,470","1,667","8,557","1,367","12.0","1.9","62,913","1,995","88.0","1.9"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2017","18000","Indiana","71,414","1,570","7,574","1,229","10.6","1.7","63,840","1,848","89.4","1.7"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2016","18000","Indiana","71,763","1,555","8,597","1,364","12.0","1.9","63,166","1,916","88.0","1.9"
"40 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2015","18000","Indiana","72,268","1,477","9,745","1,427","13.5","2.0","62,523","1,890","86.5","2.0"
