"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","02000","Alaska","9,689","0","1,535","233","15.8","2.4","8,154","233","84.2","2.4"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","02000","Alaska","9,773","0","1,930","263","19.7","2.7","7,843","263","80.3","2.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","02000","Alaska","9,937","0","2,130","263","21.4","2.6","7,807","263","78.6","2.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","02000","Alaska","9,784","0","2,150","270","22.0","2.8","7,634","270","78.0","2.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","02000","Alaska","9,608","0","2,068","242","21.5","2.5","7,540","242","78.5","2.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","02000","Alaska","8,932","0","1,911","250","21.4","2.8","7,020","250","78.6","2.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","02000","Alaska","11,575","0","2,510","338","21.7","2.9","9,065","338","78.3","2.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","02000","Alaska","11,200","0","2,162","328","19.3","2.9","9,038","328","80.7","2.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","02000","Alaska","11,604","0","2,440","266","21.0","2.3","9,164","268","79.0","2.3"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","02000","Alaska","11,229","0","2,362","294","21.0","2.6","8,867","312","79.0","2.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","04000","Arizona","130,688","0","13,303","1,639","10.2","1.3","117,385","1,639","89.8","1.3"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","04000","Arizona","125,636","0","11,370","1,511","9.0","1.2","114,266","1,511","91.0","1.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","04000","Arizona","121,916","0","9,897","1,291","8.1","1.1","112,019","1,291","91.9","1.1"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","04000","Arizona","119,360","0","11,113","1,371","9.3","1.1","108,247","1,371","90.7","1.1"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","04000","Arizona","115,167","0","13,433","1,515","11.7","1.3","101,734","1,515","88.3","1.3"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","04000","Arizona","111,235","0","17,895","1,757","16.1","1.6","93,340","1,757","83.9","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","04000","Arizona","107,379","0","17,232","1,675","16.0","1.6","90,147","1,675","84.0","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","04000","Arizona","105,161","0","18,363","1,891","17.5","1.8","86,798","1,891","82.5","1.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","04000","Arizona","102,218","0","15,370","1,671","15.0","1.6","86,848","1,671","85.0","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","04000","Arizona","105,556","0","16,879","1,923","16.0","1.8","88,677","1,923","84.0","1.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","04000","Arizona","97,160","0","13,426","1,580","13.8","1.6","83,734","1,580","86.2","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","04000","Arizona","100,137","0","19,096","2,171","19.1","2.2","81,041","2,233","80.9","2.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","04000","Arizona","94,687","0","18,530","2,320","19.6","2.5","76,158","2,489","80.4","2.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","05000","Arkansas","206,884","0","16,084","1,960","7.8","0.9","190,800","1,960","92.2","0.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","05000","Arkansas","207,523","0","16,309","1,989","7.9","1.0","191,214","1,989","92.1","1.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","05000","Arkansas","207,989","0","15,209","1,859","7.3","0.9","192,780","1,859","92.7","0.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","05000","Arkansas","209,224","0","21,051","2,284","10.1","1.1","188,173","2,284","89.9","1.1"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","05000","Arkansas","209,860","0","26,665","2,495","12.7","1.2","183,195","2,495","87.3","1.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","05000","Arkansas","210,153","0","39,997","3,013","19.0","1.4","170,156","3,013","81.0","1.4"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","05000","Arkansas","208,680","0","41,366","2,901","19.8","1.4","167,314","2,901","80.2","1.4"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","05000","Arkansas","208,767","0","40,477","2,934","19.4","1.4","168,289","2,934","80.6","1.4"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","05000","Arkansas","208,399","0","42,920","3,035","20.6","1.5","165,479","3,035","79.4","1.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","05000","Arkansas","205,928","0","40,355","3,204","19.6","1.6","165,574","3,204","80.4","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","05000","Arkansas","203,702","0","41,717","3,115","20.5","1.5","161,985","3,115","79.5","1.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","05000","Arkansas","210,549","0","50,861","5,084","24.2","2.4","159,688","5,011","75.8","2.4"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","05000","Arkansas","210,659","0","51,704","5,319","24.5","2.5","158,955","5,517","75.5","2.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","06000","California","920,998","0","50,519","4,455","5.5","0.5","870,479","4,455","94.5","0.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","06000","California","929,270","0","44,669","4,123","4.8","0.4","884,601","4,123","95.2","0.4"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","06000","California","934,793","0","50,845","4,517","5.4","0.5","883,948","4,517","94.6","0.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","06000","California","947,281","0","52,514","4,413","5.5","0.5","894,767","4,413","94.5","0.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","06000","California","952,318","0","89,690","5,773","9.4","0.6","862,628","5,773","90.6","0.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","06000","California","951,118","0","139,086","7,249","14.6","0.8","812,032","7,249","85.4","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","06000","California","949,697","0","139,690","6,929","14.7","0.7","810,007","6,929","85.3","0.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","06000","California","952,061","0","142,836","7,376","15.0","0.8","809,224","7,376","85.0","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","06000","California","956,354","0","143,132","7,429","15.0","0.8","813,222","7,429","85.0","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","06000","California","963,966","0","147,695","7,937","15.3","0.8","816,271","7,937","84.7","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","06000","California","969,531","0","133,462","7,641","13.8","0.8","836,069","7,641","86.2","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","06000","California","998,429","0","162,245","13,925","16.3","1.4","836,184","15,607","83.7","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","06000","California","999,365","0","174,950","14,842","17.5","1.5","824,416","18,346","82.5","1.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","08000","Colorado","91,868","0","6,409","935","7.0","1.0","85,459","935","93.0","1.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","08000","Colorado","90,475","0","6,196","957","6.8","1.1","84,279","957","93.2","1.1"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","08000","Colorado","89,280","0","5,527","853","6.2","1.0","83,753","853","93.8","1.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","08000","Colorado","88,681","0","6,457","956","7.3","1.1","82,224","956","92.7","1.1"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","08000","Colorado","86,873","0","7,865","991","9.1","1.1","79,008","991","90.9","1.1"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","08000","Colorado","84,421","0","12,560","1,346","14.9","1.6","71,861","1,346","85.1","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","08000","Colorado","82,092","0","12,944","1,320","15.8","1.6","69,148","1,320","84.2","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","08000","Colorado","81,324","0","12,458","1,319","15.3","1.6","68,867","1,319","84.7","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","08000","Colorado","79,639","0","13,717","1,472","17.2","1.8","65,922","1,472","82.8","1.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","08000","Colorado","82,321","0","12,960","1,496","15.7","1.8","69,361","1,496","84.3","1.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","08000","Colorado","78,743","0","13,197","1,545","16.8","2.0","65,546","1,545","83.2","2.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","08000","Colorado","81,386","0","15,643","1,627","19.2","2.0","65,743","1,682","80.8","2.1"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","08000","Colorado","79,640","0","15,590","1,837","19.6","2.3","64,050","1,982","80.4","2.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","09000","Connecticut","160,504","0","9,243","1,269","5.8","0.8","151,261","1,269","94.2","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","09000","Connecticut","160,748","0","9,136","1,291","5.7","0.8","151,612","1,291","94.3","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","09000","Connecticut","159,649","0","8,531","1,251","5.3","0.8","151,118","1,251","94.7","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","09000","Connecticut","160,106","0","11,734","1,531","7.3","1.0","148,372","1,531","92.7","1.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","09000","Connecticut","159,571","0","12,308","1,474","7.7","0.9","147,263","1,474","92.3","0.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","09000","Connecticut","158,254","0","18,783","1,943","11.9","1.2","139,471","1,943","88.1","1.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","09000","Connecticut","155,974","0","18,621","1,900","11.9","1.2","137,353","1,900","88.1","1.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","09000","Connecticut","155,410","0","17,524","1,847","11.3","1.2","137,885","1,847","88.7","1.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","09000","Connecticut","155,549","0","17,023","1,857","10.9","1.2","138,526","1,857","89.1","1.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","09000","Connecticut","149,081","0","15,110","1,750","10.1","1.2","133,971","1,750","89.9","1.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","09000","Connecticut","148,017","0","16,307","1,902","11.0","1.3","131,710","1,902","89.0","1.3"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","09000","Connecticut","154,024","0","19,332","2,119","12.6","1.4","134,692","2,510","87.4","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","09000","Connecticut","152,786","0","23,034","2,536","15.1","1.7","129,752","3,102","84.9","2.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","10000","Delaware","93,374","0","4,783","774","5.1","0.8","88,591","774","94.9","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","10000","Delaware","93,134","0","4,702","809","5.0","0.9","88,432","809","95.0","0.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","10000","Delaware","91,867","0","5,648","877","6.1","1.0","86,219","877","93.9","1.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","10000","Delaware","91,585","0","5,841","925","6.4","1.0","85,744","925","93.6","1.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","10000","Delaware","90,364","0","7,835","1,043","8.7","1.2","82,529","1,043","91.3","1.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","10000","Delaware","89,619","0","8,870","1,101","9.9","1.2","80,749","1,101","90.1","1.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","10000","Delaware","88,264","0","8,513","1,061","9.6","1.2","79,751","1,061","90.4","1.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","10000","Delaware","87,260","0","9,386","1,139","10.8","1.3","77,874","1,139","89.2","1.3"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","10000","Delaware","87,191","0","8,662","1,088","9.9","1.2","78,529","1,088","90.1","1.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","10000","Delaware","84,646","0","10,212","1,323","12.1","1.6","74,434","1,323","87.9","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","10000","Delaware","82,947","0","10,002","1,352","12.1","1.6","72,945","1,352","87.9","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","10000","Delaware","86,160","0","12,215","1,314","14.2","1.5","73,945","1,484","85.8","1.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","10000","Delaware","84,294","0","12,735","1,365","15.1","1.6","71,559","1,690","84.9","2.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","11000","District of Columbia","136,214","0","4,510","926","3.3","0.7","131,704","926","96.7","0.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","11000","District of Columbia","137,317","0","4,655","873","3.4","0.6","132,662","873","96.6","0.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","11000","District of Columbia","138,113","0","4,760","889","3.4","0.6","133,353","889","96.6","0.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","11000","District of Columbia","138,654","0","4,582","773","3.3","0.6","134,072","773","96.7","0.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","11000","District of Columbia","138,449","0","6,926","1,056","5.0","0.8","131,523","1,056","95.0","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","11000","District of Columbia","137,357","0","9,132","1,229","6.6","0.9","128,225","1,229","93.4","0.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","11000","District of Columbia","135,322","0","8,600","1,226","6.4","0.9","126,721","1,226","93.6","0.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","11000","District of Columbia","133,843","0","10,023","1,343","7.5","1.0","123,820","1,343","92.5","1.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","11000","District of Columbia","134,026","0","9,467","1,349","7.1","1.0","124,559","1,349","92.9","1.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","11000","District of Columbia","139,670","0","9,923","1,424","7.1","1.0","129,747","1,424","92.9","1.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","11000","District of Columbia","138,323","0","9,435","1,421","6.8","1.0","128,888","1,421","93.2","1.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","11000","District of Columbia","144,495","0","15,120","1,679","10.5","1.2","129,375","2,188","89.5","1.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","11000","District of Columbia","144,715","0","17,294","1,673","12.0","1.2","127,421","2,532","88.0","1.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","12000","Florida","1,463,531","0","216,859","11,124","14.8","0.8","1,246,672","11,124","85.2","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","12000","Florida","1,456,415","0","218,991","10,995","15.0","0.8","1,237,424","10,995","85.0","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","12000","Florida","1,434,327","0","198,724","10,311","13.9","0.7","1,235,603","10,311","86.1","0.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","12000","Florida","1,428,822","0","220,605","10,312","15.4","0.7","1,208,217","10,312","84.6","0.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","12000","Florida","1,409,760","0","260,720","10,831","18.5","0.8","1,149,040","10,831","81.5","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","12000","Florida","1,386,062","0","323,418","12,017","23.3","0.9","1,062,644","12,017","76.7","0.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","12000","Florida","1,361,827","0","328,557","11,176","24.1","0.8","1,033,270","11,176","75.9","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","12000","Florida","1,340,478","0","329,229","12,047","24.6","0.9","1,011,249","12,047","75.4","0.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","12000","Florida","1,328,040","0","332,813","11,555","25.1","0.9","995,227","11,555","74.9","0.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","12000","Florida","1,273,520","0","325,057","11,909","25.5","0.9","948,463","11,909","74.5","0.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","12000","Florida","1,246,968","0","311,947","11,986","25.0","1.0","935,022","11,986","75.0","1.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","12000","Florida","1,287,612","0","330,163","24,197","25.6","1.9","957,449","23,216","74.4","1.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","12000","Florida","1,288,870","0","348,541","23,113","27.0","1.8","940,329","24,217","73.0","1.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","13000","Georgia","1,515,121","0","214,612","10,732","14.2","0.7","1,300,509","10,732","85.8","0.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","13000","Georgia","1,505,801","0","208,315","10,572","13.8","0.7","1,297,486","10,572","86.2","0.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","13000","Georgia","1,489,257","0","200,554","9,889","13.5","0.7","1,288,703","9,889","86.5","0.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","13000","Georgia","1,475,594","0","216,265","9,921","14.7","0.7","1,259,329","9,921","85.3","0.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","13000","Georgia","1,457,302","0","261,579","10,560","17.9","0.7","1,195,723","10,560","82.1","0.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","13000","Georgia","1,440,587","0","314,044","11,605","21.8","0.8","1,126,543","11,605","78.2","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","13000","Georgia","1,418,162","0","295,903","10,605","20.9","0.7","1,122,259","10,605","79.1","0.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","13000","Georgia","1,404,365","0","311,401","11,278","22.2","0.8","1,092,964","11,278","77.8","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","13000","Georgia","1,398,662","0","307,916","10,778","22.0","0.8","1,090,746","10,778","78.0","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","13000","Georgia","1,377,575","0","305,099","11,189","22.1","0.8","1,072,475","11,189","77.9","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","13000","Georgia","1,351,590","0","266,224","10,426","19.7","0.8","1,085,366","10,426","80.3","0.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","13000","Georgia","1,397,057","0","300,295","22,868","21.5","1.6","1,096,763","23,181","78.5","1.7"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","13000","Georgia","1,373,516","0","307,003","22,777","22.4","1.7","1,066,513","25,775","77.6","1.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","15000","Hawaii","9,712","0","430","104","4.4","1.1","9,282","104","95.6","1.1"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","15000","Hawaii","9,643","0","372","88","3.9","0.9","9,271","88","96.1","0.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","15000","Hawaii","9,690","0","367","86","3.8","0.9","9,323","86","96.2","0.9"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","15000","Hawaii","11,856","0","488","117","4.1","1.0","11,368","117","95.9","1.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","15000","Hawaii","10,984","0","563","120","5.1","1.1","10,421","120","94.9","1.1"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","15000","Hawaii","10,328","0","726","145","7.0","1.4","9,602","145","93.0","1.4"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","15000","Hawaii","9,356","0","679","134","7.3","1.4","8,677","134","92.7","1.4"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","15000","Hawaii","8,924","0","698","135","7.8","1.5","8,226","135","92.2","1.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","15000","Hawaii","6,864","0","543","109","7.9","1.6","6,321","109","92.1","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","15000","Hawaii","14,335","0","972","219","6.8","1.5","13,364","219","93.2","1.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","15000","Hawaii","13,656","0","898","206","6.6","1.5","12,758","206","93.4","1.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","15000","Hawaii","14,187","0","1,160","174","8.2","1.2","13,027","224","91.8","1.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","15000","Hawaii","13,150","0","1,398","231","10.6","1.8","11,752","289","89.4","2.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","16000","Idaho","5,132","0","603","111","11.7","2.2","4,529","111","88.3","2.2"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","16000","Idaho","4,717","0","491","97","10.4","2.1","4,226","97","89.6","2.1"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","16000","Idaho","4,294","0","450","88","10.5","2.0","3,844","88","89.5","2.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","16000","Idaho","4,236","0","480","83","11.3","2.0","3,756","83","88.7","2.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","16000","Idaho","4,358","0","625","99","14.3","2.3","3,733","99","85.7","2.3"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","16000","Idaho","4,054","0","716","102","17.7","2.5","3,338","102","82.3","2.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","16000","Idaho","3,762","0","656","95","17.4","2.5","3,106","95","82.6","2.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","16000","Idaho","3,903","0","690","100","17.7","2.6","3,213","100","82.3","2.6"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","16000","Idaho","3,415","0","663","96","19.4","2.8","2,752","96","80.6","2.8"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","16000","Idaho","4,881","0","834","148","17.1","3.0","4,047","148","82.9","3.0"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","16000","Idaho","4,284","0","783","141","18.3","3.3","3,502","141","81.7","3.3"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","16000","Idaho","4,535","0","760","109","16.8","2.4","3,775","113","83.2","2.5"
"Under 65 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","16000","Idaho","4,156","0","834","126","20.1","3.0","3,322","132","79.9","3.2"
