"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"50 to 64 years","All Incomes","All Races","Female Only","2011","06000","California","3,493,698","0","617,030","15,589","17.7","0.4","2,876,668","15,589","82.3","0.4"
"50 to 64 years","All Incomes","All Races","Female Only","2010","06000","California","3,402,410","0","595,593","14,657","17.5","0.4","2,806,817","14,657","82.5","0.4"
"50 to 64 years","All Incomes","All Races","Female Only","2009","06000","California","3,239,825","0","519,053","12,797","16.0","0.4","2,720,772","12,797","84.0","0.4"
"50 to 64 years","All Incomes","All Races","Female Only","2008","06000","California","3,133,870","0","470,445","12,532","15.0","0.4","2,663,425","12,532","85.0","0.4"
"50 to 64 years","All Incomes","All Races","Female Only","2007","06000","California","3,102,602","0","466,727","30,087","15.0","1.0","2,635,875","32,291","85.0","1.0"
"50 to 64 years","All Incomes","All Races","Female Only","2006","06000","California","3,006,171","0","491,961","28,740","16.4","1.0","2,514,209","33,941","83.6","1.1"
"50 to 64 years","All Incomes","All Races","Female Only","2018","08000","Colorado","534,399","0","37,825","3,279","7.1","0.6","496,574","3,279","92.9","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2017","08000","Colorado","535,343","0","35,638","3,102","6.7","0.6","499,705","3,102","93.3","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2016","08000","Colorado","537,077","0","33,404","2,967","6.2","0.6","503,673","2,967","93.8","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2015","08000","Colorado","533,528","0","35,118","2,962","6.6","0.6","498,410","2,962","93.4","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2014","08000","Colorado","528,695","0","47,564","3,370","9.0","0.6","481,131","3,370","91.0","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2013","08000","Colorado","522,276","0","69,132","4,125","13.2","0.8","453,144","4,125","86.8","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2012","08000","Colorado","514,558","0","69,403","3,904","13.5","0.8","445,155","3,904","86.5","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2011","08000","Colorado","507,053","0","65,709","4,137","13.0","0.8","441,344","4,137","87.0","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2010","08000","Colorado","492,271","0","63,491","3,881","12.9","0.8","428,780","3,881","87.1","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2009","08000","Colorado","471,752","0","53,704","3,495","11.4","0.7","418,048","3,495","88.6","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2008","08000","Colorado","456,041","0","51,412","3,545","11.3","0.8","404,628","3,545","88.7","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2007","08000","Colorado","454,802","0","54,237","5,623","11.9","1.2","400,564","5,940","88.1","1.3"
"50 to 64 years","All Incomes","All Races","Female Only","2006","08000","Colorado","434,848","0","52,642","5,522","12.1","1.3","382,206","5,983","87.9","1.4"
"50 to 64 years","All Incomes","All Races","Female Only","2018","09000","Connecticut","397,428","0","17,421","2,026","4.4","0.5","380,007","2,026","95.6","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2017","09000","Connecticut","400,675","0","17,935","2,091","4.5","0.5","382,740","2,091","95.5","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2016","09000","Connecticut","400,553","0","15,515","1,867","3.9","0.5","385,038","1,867","96.1","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2015","09000","Connecticut","399,539","0","18,622","2,038","4.7","0.5","380,917","2,038","95.3","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2014","09000","Connecticut","396,270","0","23,043","2,254","5.8","0.6","373,227","2,254","94.2","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2013","09000","Connecticut","391,425","0","37,002","2,996","9.5","0.8","354,423","2,996","90.5","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2012","09000","Connecticut","387,004","0","33,904","2,719","8.8","0.7","353,100","2,719","91.2","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2011","09000","Connecticut","383,818","0","32,201","2,778","8.4","0.7","351,617","2,778","91.6","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2010","09000","Connecticut","374,647","0","28,984","2,573","7.7","0.7","345,663","2,573","92.3","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2009","09000","Connecticut","354,998","0","25,488","2,359","7.2","0.7","329,509","2,359","92.8","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2008","09000","Connecticut","347,432","0","25,446","2,439","7.3","0.7","321,987","2,439","92.7","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2007","09000","Connecticut","347,286","0","28,200","3,340","8.1","1.0","319,086","3,749","91.9","1.1"
"50 to 64 years","All Incomes","All Races","Female Only","2006","09000","Connecticut","336,707","0","27,755","3,236","8.2","1.0","308,953","3,839","91.8","1.1"
"50 to 64 years","All Incomes","All Races","Female Only","2018","10000","Delaware","105,259","0","4,993","809","4.7","0.8","100,266","809","95.3","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2017","10000","Delaware","104,674","0","4,254","739","4.1","0.7","100,420","739","95.9","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2016","10000","Delaware","103,857","0","4,861","817","4.7","0.8","98,996","817","95.3","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2015","10000","Delaware","102,827","0","5,025","806","4.9","0.8","97,802","806","95.1","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2014","10000","Delaware","100,743","0","6,933","960","6.9","1.0","93,810","960","93.1","1.0"
"50 to 64 years","All Incomes","All Races","Female Only","2013","10000","Delaware","99,052","0","9,538","1,216","9.6","1.2","89,514","1,216","90.4","1.2"
"50 to 64 years","All Incomes","All Races","Female Only","2012","10000","Delaware","96,916","0","8,776","1,087","9.1","1.1","88,140","1,087","90.9","1.1"
"50 to 64 years","All Incomes","All Races","Female Only","2011","10000","Delaware","95,825","0","8,185","1,045","8.5","1.1","87,639","1,045","91.5","1.1"
"50 to 64 years","All Incomes","All Races","Female Only","2010","10000","Delaware","93,109","0","7,837","1,024","8.4","1.1","85,272","1,024","91.6","1.1"
"50 to 64 years","All Incomes","All Races","Female Only","2009","10000","Delaware","88,109","0","8,088","1,080","9.2","1.2","80,021","1,080","90.8","1.2"
"50 to 64 years","All Incomes","All Races","Female Only","2008","10000","Delaware","86,214","0","6,645","953","7.7","1.1","79,569","953","92.3","1.1"
"50 to 64 years","All Incomes","All Races","Female Only","2007","10000","Delaware","86,005","0","7,800","958","9.1","1.1","78,205","1,028","90.9","1.2"
"50 to 64 years","All Incomes","All Races","Female Only","2006","10000","Delaware","82,814","0","7,889","983","9.5","1.2","74,925","1,073","90.5","1.3"
"50 to 64 years","All Incomes","All Races","Female Only","2018","11000","District of Columbia","54,931","0","1,421","336","2.6","0.6","53,510","336","97.4","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2017","11000","District of Columbia","55,209","0","1,852","417","3.4","0.8","53,357","417","96.6","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2016","11000","District of Columbia","55,624","0","1,606","376","2.9","0.7","54,018","376","97.1","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2015","11000","District of Columbia","56,056","0","1,745","378","3.1","0.7","54,311","378","96.9","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2014","11000","District of Columbia","55,762","0","2,648","494","4.7","0.9","53,114","494","95.3","0.9"
"50 to 64 years","All Incomes","All Races","Female Only","2013","11000","District of Columbia","55,515","0","3,584","639","6.5","1.2","51,931","639","93.5","1.2"
"50 to 64 years","All Incomes","All Races","Female Only","2012","11000","District of Columbia","54,893","0","3,115","558","5.7","1.0","51,778","558","94.3","1.0"
"50 to 64 years","All Incomes","All Races","Female Only","2011","11000","District of Columbia","54,486","0","3,509","598","6.4","1.1","50,977","598","93.6","1.1"
"50 to 64 years","All Incomes","All Races","Female Only","2010","11000","District of Columbia","53,526","0","3,234","573","6.0","1.1","50,292","573","94.0","1.1"
"50 to 64 years","All Incomes","All Races","Female Only","2009","11000","District of Columbia","56,239","0","3,612","665","6.4","1.2","52,626","665","93.6","1.2"
"50 to 64 years","All Incomes","All Races","Female Only","2008","11000","District of Columbia","54,452","0","3,180","633","5.8","1.2","51,272","633","94.2","1.2"
"50 to 64 years","All Incomes","All Races","Female Only","2007","11000","District of Columbia","54,385","0","4,780","641","8.8","1.2","49,605","739","91.2","1.4"
"50 to 64 years","All Incomes","All Races","Female Only","2006","11000","District of Columbia","53,197","0","5,105","661","9.6","1.2","48,092","808","90.4","1.5"
"50 to 64 years","All Incomes","All Races","Female Only","2018","12000","Florida","2,211,390","0","303,784","11,509","13.7","0.5","1,907,606","11,509","86.3","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2017","12000","Florida","2,194,865","0","307,170","11,452","14.0","0.5","1,887,695","11,452","86.0","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2016","12000","Florida","2,163,056","0","291,660","11,074","13.5","0.5","1,871,396","11,074","86.5","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2015","12000","Florida","2,130,065","0","289,321","10,775","13.6","0.5","1,840,744","10,775","86.4","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2014","12000","Florida","2,084,881","0","365,305","11,262","17.5","0.5","1,719,576","11,262","82.5","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2013","12000","Florida","2,037,815","0","440,633","12,396","21.6","0.6","1,597,182","12,396","78.4","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2012","12000","Florida","2,005,824","0","426,121","11,470","21.2","0.6","1,579,703","11,470","78.8","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2011","12000","Florida","1,980,861","0","415,803","12,849","21.0","0.6","1,565,058","12,849","79.0","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2010","12000","Florida","1,927,905","0","394,916","11,536","20.5","0.6","1,532,989","11,536","79.5","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2009","12000","Florida","1,800,299","0","329,853","10,158","18.3","0.6","1,470,446","10,158","81.7","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2008","12000","Florida","1,765,604","0","307,133","9,987","17.4","0.6","1,458,471","9,987","82.6","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2007","12000","Florida","1,754,358","0","333,446","21,754","19.0","1.2","1,420,912","21,889","81.0","1.2"
"50 to 64 years","All Incomes","All Races","Female Only","2006","12000","Florida","1,720,984","0","322,035","20,183","18.7","1.2","1,398,949","21,031","81.3","1.2"
"50 to 64 years","All Incomes","All Races","Female Only","2018","13000","Georgia","1,027,202","0","134,659","6,965","13.1","0.7","892,543","6,965","86.9","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2017","13000","Georgia","1,019,826","0","122,843","6,693","12.0","0.7","896,983","6,693","88.0","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2016","13000","Georgia","1,008,664","0","122,267","6,515","12.1","0.6","886,397","6,515","87.9","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2015","13000","Georgia","998,289","0","130,560","6,573","13.1","0.7","867,729","6,573","86.9","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2014","13000","Georgia","980,170","0","148,763","6,732","15.2","0.7","831,407","6,732","84.8","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2013","13000","Georgia","964,153","0","181,926","7,507","18.9","0.8","782,227","7,507","81.1","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2012","13000","Georgia","946,549","0","169,929","6,782","18.0","0.7","776,620","6,782","82.0","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2011","13000","Georgia","932,809","0","163,117","7,178","17.5","0.8","769,692","7,178","82.5","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2010","13000","Georgia","908,998","0","154,882","6,687","17.0","0.7","754,117","6,687","83.0","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2009","13000","Georgia","879,334","0","137,623","6,277","15.7","0.7","741,711","6,277","84.3","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2008","13000","Georgia","866,186","0","127,140","6,048","14.7","0.7","739,047","6,048","85.3","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2007","13000","Georgia","862,214","0","126,402","11,661","14.7","1.4","735,812","11,898","85.3","1.4"
"50 to 64 years","All Incomes","All Races","Female Only","2006","13000","Georgia","830,616","0","126,809","11,650","15.3","1.4","703,807","12,211","84.7","1.5"
"50 to 64 years","All Incomes","All Races","Female Only","2018","15000","Hawaii","135,434","0","5,060","875","3.7","0.6","130,374","875","96.3","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2017","15000","Hawaii","137,588","0","5,533","953","4.0","0.7","132,055","953","96.0","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2016","15000","Hawaii","139,831","0","5,571","954","4.0","0.7","134,260","954","96.0","0.7"
"50 to 64 years","All Incomes","All Races","Female Only","2015","15000","Hawaii","136,327","0","5,271","846","3.9","0.6","131,056","846","96.1","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2014","15000","Hawaii","137,669","0","7,513","1,086","5.5","0.8","130,156","1,086","94.5","0.8"
"50 to 64 years","All Incomes","All Races","Female Only","2013","15000","Hawaii","138,143","0","9,860","1,258","7.1","0.9","128,283","1,258","92.9","0.9"
"50 to 64 years","All Incomes","All Races","Female Only","2012","15000","Hawaii","142,102","0","10,132","1,386","7.1","1.0","131,970","1,386","92.9","1.0"
"50 to 64 years","All Incomes","All Races","Female Only","2011","15000","Hawaii","140,807","0","9,837","1,460","7.0","1.0","130,970","1,460","93.0","1.0"
"50 to 64 years","All Incomes","All Races","Female Only","2010","15000","Hawaii","140,859","0","10,038","1,518","7.1","1.1","130,821","1,518","92.9","1.1"
"50 to 64 years","All Incomes","All Races","Female Only","2009","15000","Hawaii","126,695","0","8,190","1,207","6.5","1.0","118,505","1,207","93.5","1.0"
"50 to 64 years","All Incomes","All Races","Female Only","2008","15000","Hawaii","125,306","0","6,884","1,095","5.5","0.9","118,422","1,095","94.5","0.9"
"50 to 64 years","All Incomes","All Races","Female Only","2007","15000","Hawaii","122,109","0","8,531","1,848","7.0","1.5","113,578","4,122","93.0","3.4"
"50 to 64 years","All Incomes","All Races","Female Only","2006","15000","Hawaii","119,781","0","9,711","1,804","8.1","1.5","110,071","5,207","91.9","4.3"
"50 to 64 years","All Incomes","All Races","Female Only","2018","16000","Idaho","158,735","0","19,606","2,128","12.4","1.3","139,129","2,128","87.6","1.3"
"50 to 64 years","All Incomes","All Races","Female Only","2017","16000","Idaho","157,532","0","17,378","1,972","11.0","1.3","140,154","1,972","89.0","1.3"
"50 to 64 years","All Incomes","All Races","Female Only","2016","16000","Idaho","156,494","0","17,279","1,957","11.0","1.3","139,215","1,957","89.0","1.3"
"50 to 64 years","All Incomes","All Races","Female Only","2015","16000","Idaho","155,142","0","17,802","1,888","11.5","1.2","137,340","1,888","88.5","1.2"
"50 to 64 years","All Incomes","All Races","Female Only","2014","16000","Idaho","153,851","0","19,760","1,974","12.8","1.3","134,091","1,974","87.2","1.3"
"50 to 64 years","All Incomes","All Races","Female Only","2013","16000","Idaho","152,264","0","27,153","2,303","17.8","1.5","125,111","2,303","82.2","1.5"
"50 to 64 years","All Incomes","All Races","Female Only","2012","16000","Idaho","150,261","0","26,128","2,089","17.4","1.4","124,133","2,089","82.6","1.4"
"50 to 64 years","All Incomes","All Races","Female Only","2011","16000","Idaho","148,416","0","26,648","2,284","18.0","1.5","121,769","2,284","82.0","1.5"
"50 to 64 years","All Incomes","All Races","Female Only","2010","16000","Idaho","143,876","0","24,875","2,143","17.3","1.5","119,001","2,143","82.7","1.5"
"50 to 64 years","All Incomes","All Races","Female Only","2009","16000","Idaho","137,590","0","20,011","1,896","14.5","1.4","117,579","1,896","85.5","1.4"
"50 to 64 years","All Incomes","All Races","Female Only","2008","16000","Idaho","135,100","0","19,290","1,849","14.3","1.4","115,810","1,849","85.7","1.4"
"50 to 64 years","All Incomes","All Races","Female Only","2007","16000","Idaho","134,244","0","16,195","2,238","12.1","1.7","118,049","2,280","87.9","1.7"
"50 to 64 years","All Incomes","All Races","Female Only","2006","16000","Idaho","129,828","0","15,114","2,140","11.6","1.6","114,715","2,237","88.4","1.7"
"50 to 64 years","All Incomes","All Races","Female Only","2018","17000","Illinois","1,268,801","0","81,132","4,969","6.4","0.4","1,187,669","4,969","93.6","0.4"
"50 to 64 years","All Incomes","All Races","Female Only","2017","17000","Illinois","1,282,447","0","80,233","4,846","6.3","0.4","1,202,214","4,846","93.7","0.4"
"50 to 64 years","All Incomes","All Races","Female Only","2016","17000","Illinois","1,289,345","0","75,139","4,693","5.8","0.4","1,214,206","4,693","94.2","0.4"
"50 to 64 years","All Incomes","All Races","Female Only","2015","17000","Illinois","1,299,758","0","80,646","4,772","6.2","0.4","1,219,112","4,772","93.8","0.4"
"50 to 64 years","All Incomes","All Races","Female Only","2014","17000","Illinois","1,296,710","0","120,084","5,583","9.3","0.4","1,176,626","5,583","90.7","0.4"
"50 to 64 years","All Incomes","All Races","Female Only","2013","17000","Illinois","1,286,347","0","177,566","6,826","13.8","0.5","1,108,781","6,826","86.2","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2012","17000","Illinois","1,273,609","0","175,258","6,419","13.8","0.5","1,098,352","6,419","86.2","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2011","17000","Illinois","1,265,527","0","172,044","6,841","13.6","0.5","1,093,483","6,841","86.4","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2010","17000","Illinois","1,234,939","0","169,800","6,745","13.7","0.5","1,065,139","6,745","86.3","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2009","17000","Illinois","1,191,932","0","151,992","6,404","12.8","0.5","1,039,941","6,404","87.2","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2008","17000","Illinois","1,158,937","0","131,344","5,920","11.3","0.5","1,027,594","5,920","88.7","0.5"
"50 to 64 years","All Incomes","All Races","Female Only","2007","17000","Illinois","1,155,012","0","123,984","11,429","10.7","1.0","1,031,028","12,197","89.3","1.1"
"50 to 64 years","All Incomes","All Races","Female Only","2006","17000","Illinois","1,121,455","0","137,773","12,262","12.3","1.1","983,681","13,212","87.7","1.2"
"50 to 64 years","All Incomes","All Races","Female Only","2018","18000","Indiana","657,401","0","48,583","3,688","7.4","0.6","608,818","3,688","92.6","0.6"
"50 to 64 years","All Incomes","All Races","Female Only","2017","18000","Indiana","662,459","0","44,766","3,588","6.8","0.5","617,693","3,588","93.2","0.5"
