"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","04000","Arizona","93,466","3,604","12,451","1,820","13.3","1.9","81,015","3,571","86.7","1.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","04000","Arizona","94,928","3,448","14,822","2,028","15.6","2.1","80,106","3,494","84.4","2.1"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","04000","Arizona","99,375","3,283","20,928","2,324","21.1","2.2","78,447","3,392","78.9","2.2"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","04000","Arizona","100,923","3,468","33,457","3,010","33.2","2.8","67,466","3,613","66.8","2.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","04000","Arizona","102,148","3,595","29,732","2,765","29.1","2.5","72,416","3,609","70.9","2.5"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","04000","Arizona","100,649","4,378","27,420","2,979","27.2","2.7","73,229","4,207","72.8","2.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","04000","Arizona","96,984","3,975","27,956","2,811","28.8","2.6","69,029","3,819","71.2","2.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","04000","Arizona","90,683","4,705","24,341","2,766","26.8","2.7","66,343","4,199","73.2","2.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","04000","Arizona","75,005","3,929","20,012","2,279","26.7","2.7","54,993","3,473","73.3","2.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","05000","Arkansas","64,800","2,991","8,268","1,310","12.8","1.9","56,532","2,892","87.2","1.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","05000","Arkansas","64,009","2,970","9,211","1,439","14.4","2.1","54,798","2,874","85.6","2.1"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","05000","Arkansas","65,134","2,744","8,061","1,291","12.4","1.9","57,073","2,682","87.6","1.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","05000","Arkansas","69,283","2,737","11,024","1,545","15.9","2.1","58,259","2,714","84.1","2.1"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","05000","Arkansas","70,863","2,558","15,328","1,747","21.6","2.3","55,535","2,592","78.4","2.3"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","05000","Arkansas","70,742","2,655","27,717","2,379","39.2","3.0","43,025","2,651","60.8","3.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","05000","Arkansas","72,037","2,672","29,379","2,377","40.8","2.9","42,658","2,623","59.2","2.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","05000","Arkansas","73,684","3,091","27,718","2,453","37.6","2.9","45,966","2,883","62.4","2.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","05000","Arkansas","66,748","2,888","26,500","2,308","39.7","3.0","40,248","2,596","60.3","3.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","05000","Arkansas","60,920","3,277","23,542","2,314","38.6","3.1","37,378","2,747","61.4","3.1"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","05000","Arkansas","62,223","3,057","24,385","2,169","39.2","2.9","37,838","2,567","60.8","2.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","06000","California","289,800","7,566","23,521","2,841","8.1","1.0","266,279","7,470","91.9","1.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","06000","California","296,487","7,806","26,671","3,140","9.0","1.0","269,816","7,752","91.0","1.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","06000","California","316,880","7,274","29,707","3,298","9.4","1.0","287,173","7,339","90.6","1.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","06000","California","335,790","7,156","32,981","3,435","9.8","1.0","302,809","7,242","90.2","1.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","06000","California","352,692","6,753","63,847","4,697","18.1","1.3","288,845","7,176","81.9","1.3"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","06000","California","367,568","7,184","99,284","6,129","27.0","1.6","268,284","7,801","73.0","1.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","06000","California","370,324","7,563","113,495","6,182","30.6","1.6","256,829","7,857","69.4","1.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","06000","California","371,701","9,142","112,211","6,571","30.2","1.6","259,490","8,810","69.8","1.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","06000","California","351,147","8,155","100,023","5,934","28.5","1.6","251,123","8,020","71.5","1.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","06000","California","322,038","9,078","90,634","6,002","28.1","1.7","231,404","8,468","71.9","1.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","06000","California","302,188","7,902","78,606","5,149","26.0","1.5","223,583","7,426","74.0","1.5"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","08000","Colorado","58,098","2,953","6,154","1,105","10.6","1.8","51,944","2,846","89.4","1.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","08000","Colorado","63,411","3,136","7,021","1,225","11.1","1.9","56,390","3,036","88.9","1.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","08000","Colorado","65,669","2,897","6,333","1,091","9.6","1.6","59,336","2,807","90.4","1.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","08000","Colorado","66,584","2,822","7,948","1,262","11.9","1.8","58,636","2,764","88.1","1.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","08000","Colorado","68,965","2,703","12,141","1,563","17.6","2.2","56,824","2,679","82.4","2.2"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","08000","Colorado","73,090","2,932","22,983","2,298","31.4","2.9","50,107","2,899","68.6","2.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","08000","Colorado","74,194","3,017","23,415","2,237","31.6","2.7","50,779","2,896","68.4","2.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","08000","Colorado","72,368","3,508","24,307","2,439","33.6","2.9","48,061","3,159","66.4","2.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","08000","Colorado","72,564","3,291","25,079","2,399","34.6","2.9","47,485","3,001","65.4","2.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","08000","Colorado","57,890","3,468","19,849","2,219","34.3","3.2","38,041","2,923","65.7","3.2"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","08000","Colorado","56,831","3,152","19,422","2,024","34.2","3.0","37,409","2,659","65.8","3.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","09000","Connecticut","33,940","2,128","2,486","603","7.3","1.7","31,454","2,055","92.7","1.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","09000","Connecticut","33,868","2,151","2,639","613","7.8","1.7","31,229","2,071","92.2","1.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","09000","Connecticut","36,423","2,084","2,644","615","7.3","1.6","33,779","2,027","92.7","1.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","09000","Connecticut","37,229","2,000","3,837","785","10.3","2.0","33,392","1,940","89.7","2.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","09000","Connecticut","39,781","2,000","4,651","823","11.7","2.0","35,130","1,933","88.3","2.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","09000","Connecticut","41,437","2,152","8,848","1,293","21.4","2.9","32,589","2,069","78.6","2.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","09000","Connecticut","40,462","2,152","9,434","1,338","23.3","3.1","31,029","2,063","76.7","3.1"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","09000","Connecticut","42,790","2,553","9,064","1,350","21.2","2.9","33,726","2,359","78.8","2.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","09000","Connecticut","38,559","2,335","8,288","1,276","21.5","3.0","30,271","2,172","78.5","3.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","09000","Connecticut","35,207","2,524","7,582","1,247","21.5","3.2","27,624","2,272","78.5","3.2"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","09000","Connecticut","34,593","2,363","7,596","1,182","22.0","3.0","26,997","2,102","78.0","3.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","10000","Delaware","12,145","1,077","1,067","291","8.8","2.3","11,078","1,023","91.2","2.3"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","10000","Delaware","12,214","1,076","1,119","299","9.2","2.3","11,095","1,021","90.8","2.3"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","10000","Delaware","11,259","950","1,042","277","9.3","2.3","10,217","900","90.7","2.3"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","10000","Delaware","12,227","995","1,544","381","12.6","2.9","10,683","940","87.4","2.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","10000","Delaware","12,879","973","2,147","438","16.7","3.2","10,732","905","83.3","3.2"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","10000","Delaware","13,061","1,032","2,989","547","22.9","3.7","10,072","929","77.1","3.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","10000","Delaware","12,106","992","2,630","497","21.7","3.7","9,476","892","78.3","3.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","10000","Delaware","12,559","1,103","2,757","530","22.0","3.7","9,803","978","78.0","3.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","10000","Delaware","12,191","1,063","3,071","579","25.2","4.2","9,119","938","74.8","4.2"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","10000","Delaware","10,483","1,081","2,485","497","23.7","4.0","7,998","918","76.3","4.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","10000","Delaware","9,465","946","2,131","431","22.5","3.9","7,335","816","77.5","3.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","11000","District of Columbia","1,525","242","71","29","4.7","1.8","1,454","233","95.3","1.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","11000","District of Columbia","1,447","235","89","34","6.2","2.1","1,358","222","93.8","2.1"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","11000","District of Columbia","1,533","241","74","29","4.8","1.7","1,459","231","95.2","1.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","11000","District of Columbia","1,596","253","99","36","6.2","2.0","1,497","239","93.8","2.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","11000","District of Columbia","1,744","259","153","49","8.8","2.5","1,591","240","91.2","2.5"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","11000","District of Columbia","1,715","267","210","63","12.2","3.1","1,505","240","87.8","3.1"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","11000","District of Columbia","1,668","260","205","63","12.3","3.2","1,463","234","87.7","3.2"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","11000","District of Columbia","1,701","266","242","71","14.2","3.5","1,459","236","85.8","3.5"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","11000","District of Columbia","1,711","254","242","74","14.2","3.8","1,469","228","85.8","3.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","11000","District of Columbia","1,970","288","268","87","13.6","3.9","1,701","260","86.4","3.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","11000","District of Columbia","1,737","256","245","78","14.1","4.0","1,493","231","85.9","4.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","12000","Florida","275,422","7,761","70,912","5,353","25.7","1.8","204,510","7,602","74.3","1.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","12000","Florida","286,809","8,005","73,618","5,569","25.7","1.8","213,191","7,858","74.3","1.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","12000","Florida","298,660","7,363","80,608","5,813","27.0","1.8","218,052","7,607","73.0","1.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","12000","Florida","304,296","6,924","83,164","5,738","27.3","1.8","221,132","7,382","72.7","1.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","12000","Florida","319,204","6,441","106,630","6,057","33.4","1.8","212,574","7,043","66.6","1.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","12000","Florida","325,694","6,838","127,705","6,843","39.2","1.9","197,989","7,475","60.8","1.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","12000","Florida","325,468","7,093","132,577","6,645","40.7","1.8","192,891","7,287","59.3","1.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","12000","Florida","318,577","8,653","132,728","7,450","41.7","2.0","185,849","8,212","58.3","2.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","12000","Florida","307,010","7,747","123,585","6,569","40.3","1.9","183,425","7,377","59.7","1.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","12000","Florida","275,113","8,485","108,495","6,453","39.4","2.0","166,618","7,457","60.6","2.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","12000","Florida","241,219","7,217","91,066","5,358","37.8","1.9","150,153","6,336","62.2","1.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","13000","Georgia","129,221","4,888","43,302","3,721","33.5","2.6","85,919","4,666","66.5","2.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","13000","Georgia","131,912","4,958","42,605","3,846","32.3","2.6","89,307","4,835","67.7","2.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","13000","Georgia","140,024","4,650","45,270","3,880","32.3","2.5","94,754","4,722","67.7","2.5"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","13000","Georgia","143,807","4,472","48,017","3,893","33.4","2.5","95,790","4,655","66.6","2.5"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","13000","Georgia","151,504","4,309","52,969","3,899","35.0","2.4","98,535","4,551","65.0","2.4"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","13000","Georgia","157,285","4,641","70,042","4,538","44.5","2.6","87,243","4,782","55.5","2.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","13000","Georgia","154,453","4,644","67,843","4,316","43.9","2.5","86,610","4,586","56.1","2.5"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","13000","Georgia","155,062","5,650","67,621","4,688","43.6","2.6","87,441","5,054","56.4","2.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","13000","Georgia","138,367","4,857","56,422","3,930","40.8","2.4","81,946","4,394","59.2","2.4"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","13000","Georgia","130,067","5,644","50,349","4,037","38.7","2.6","79,718","4,780","61.3","2.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","13000","Georgia","113,973","4,870","45,240","3,457","39.7","2.5","68,733","4,040","60.3","2.5"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","15000","Hawaii","5,676","583","357","127","6.3","2.2","5,319","561","93.7","2.2"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","15000","Hawaii","5,889","597","436","145","7.4","2.3","5,453","570","92.6","2.3"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","15000","Hawaii","6,487","609","380","123","5.9","1.8","6,107","584","94.1","1.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","15000","Hawaii","6,858","608","600","183","8.7","2.5","6,258","581","91.3","2.5"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","15000","Hawaii","7,552","640","728","193","9.6","2.4","6,824","608","90.4","2.4"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","15000","Hawaii","7,892","689","1,260","297","16.0","3.5","6,632","640","84.0","3.5"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","15000","Hawaii","8,170","712","1,466","341","17.9","3.9","6,704","665","82.1","3.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","15000","Hawaii","8,063","768","1,604","378","19.9","4.3","6,458","706","80.1","4.3"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","15000","Hawaii","7,740","781","1,649","381","21.3","4.4","6,091","707","78.7","4.4"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","15000","Hawaii","6,982","739","1,147","297","16.4","3.9","5,835","676","83.6","3.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","15000","Hawaii","5,677","607","940","245","16.6","3.9","4,737","553","83.4","3.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","16000","Idaho","32,133","2,065","8,210","1,321","25.6","3.7","23,923","1,943","74.4","3.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","16000","Idaho","32,348","2,033","7,534","1,250","23.3","3.6","24,814","1,931","76.7","3.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","16000","Idaho","32,817","1,889","8,076","1,260","24.6","3.6","24,741","1,832","75.4","3.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","16000","Idaho","34,540","1,885","9,632","1,364","27.9","3.6","24,908","1,838","72.1","3.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","16000","Idaho","33,753","1,755","9,522","1,273","28.2","3.5","24,231","1,708","71.8","3.5"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","16000","Idaho","35,054","1,848","13,645","1,526","38.9","3.8","21,409","1,734","61.1","3.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","16000","Idaho","35,296","1,848","15,136","1,545","42.9","3.7","20,160","1,676","57.1","3.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","16000","Idaho","35,716","2,118","14,424","1,618","40.4","3.8","21,292","1,843","59.6","3.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","16000","Idaho","35,326","2,003","14,896","1,573","42.2","3.7","20,431","1,731","57.8","3.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","16000","Idaho","29,366","2,131","11,478","1,441","39.1","4.0","17,888","1,730","60.9","4.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","16000","Idaho","28,382","1,934","11,870","1,367","41.8","3.8","16,512","1,546","58.2","3.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","17000","Illinois","138,564","4,659","14,137","1,810","10.2","1.3","124,427","4,526","89.8","1.3"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","17000","Illinois","140,667","4,803","17,116","2,035","12.2","1.4","123,551","4,634","87.8","1.4"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","17000","Illinois","150,346","4,529","14,289","1,816","9.5","1.2","136,057","4,446","90.5","1.2"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","17000","Illinois","149,957","4,265","18,804","2,166","12.5","1.4","131,153","4,273","87.5","1.4"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","17000","Illinois","160,539","4,173","32,769","2,782","20.4","1.6","127,770","4,231","79.6","1.6"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","17000","Illinois","165,243","4,368","50,325","3,524","30.5","2.0","114,918","4,471","69.5","2.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","17000","Illinois","165,976","4,479","54,227","3,493","32.7","1.9","111,749","4,383","67.3","1.9"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","17000","Illinois","169,609","5,396","54,913","3,787","32.4","2.0","114,697","4,975","67.6","2.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","17000","Illinois","160,961","4,881","53,066","3,597","33.0","2.0","107,895","4,598","67.0","2.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","17000","Illinois","148,006","5,539","47,043","3,641","31.8","2.1","100,964","4,921","68.2","2.1"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","17000","Illinois","134,584","4,754","40,408","3,007","30.0","2.0","94,176","4,209","70.0","2.0"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","18000","Indiana","118,500","4,385","16,379","2,050","13.8","1.7","102,121","4,250","86.2","1.7"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","18000","Indiana","120,822","4,454","18,111","2,222","15.0","1.8","102,711","4,336","85.0","1.8"
"40 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","18000","Indiana","124,525","4,127","19,032","2,255","15.3","1.7","105,493","4,117","84.7","1.7"
