"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2009","02000","Alaska","618","78","219","58","35.5","8.1","399","71","64.5","8.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2008","02000","Alaska","530","71","157","48","29.7","8.1","372","65","70.3","8.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2007","02000","Alaska","599","77","178","43","29.7","6.0","421","64","70.3","6.0"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2006","02000","Alaska","570","120","173","52","30.3","6.7","397","93","69.7","6.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2018","04000","Arizona","11,549","800","1,379","426","11.9","3.6","10,170","812","88.1","3.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2017","04000","Arizona","10,999","748","1,223","389","11.1","3.4","9,776","760","88.9","3.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2016","04000","Arizona","11,025","709","1,324","402","12.0","3.5","9,701","729","88.0","3.5"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2015","04000","Arizona","11,413","688","1,295","373","11.3","3.2","10,118","705","88.7","3.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2014","04000","Arizona","10,740","649","1,582","374","14.7","3.4","9,158","656","85.3","3.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2013","04000","Arizona","10,044","651","2,270","493","22.6","4.7","7,774","682","77.4","4.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2012","04000","Arizona","9,397","623","2,338","497","24.9","5.0","7,060","657","75.1","5.0"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2011","04000","Arizona","9,168","637","2,261","497","24.7","5.1","6,907","665","75.3","5.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2010","04000","Arizona","8,295","632","1,702","415","20.5","4.7","6,593","635","79.5","4.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2009","04000","Arizona","7,843","681","1,851","471","23.6","5.6","5,992","677","76.4","5.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2008","04000","Arizona","6,504","620","1,605","406","24.7","5.7","4,899","590","75.3","5.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2007","04000","Arizona","7,339","763","2,048","462","27.9","5.5","5,290","681","72.1","5.5"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2006","04000","Arizona","5,781","999","1,669","486","28.9","6.5","4,112","789","71.1","6.5"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2018","05000","Arkansas","25,469","1,069","2,267","601","8.9","2.3","23,202","1,137","91.1","2.3"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2017","05000","Arkansas","24,724","1,027","2,134","546","8.6","2.2","22,590","1,076","91.4","2.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2016","05000","Arkansas","25,331","989","2,003","503","7.9","2.0","23,328","1,033","92.1","2.0"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2015","05000","Arkansas","26,718","934","2,626","597","9.8","2.2","24,092","1,024","90.2","2.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2014","05000","Arkansas","26,219","916","3,473","684","13.2","2.6","22,746","1,040","86.8","2.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2013","05000","Arkansas","26,367","894","6,079","963","23.1","3.6","20,288","1,155","76.9","3.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2012","05000","Arkansas","25,790","875","6,081","926","23.6","3.5","19,709","1,116","76.4","3.5"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2011","05000","Arkansas","25,049","923","6,088","939","24.3","3.6","18,961","1,135","75.7","3.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2010","05000","Arkansas","24,029","936","6,636","1,016","27.6","4.1","17,392","1,176","72.4","4.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2009","05000","Arkansas","21,257","1,155","6,201","1,023","29.2","4.5","15,056","1,250","70.8","4.5"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2008","05000","Arkansas","21,923","1,064","5,245","894","23.9","3.9","16,679","1,167","76.1","3.9"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2007","05000","Arkansas","22,101","1,586","6,809","1,350","30.8","5.6","15,291","1,633","69.2","5.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2006","05000","Arkansas","20,284","1,976","6,543","1,427","32.3","6.2","13,741","1,808","67.7","6.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2018","06000","California","92,040","3,280","6,176","1,333","6.7","1.4","85,864","3,330","93.3","1.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2017","06000","California","95,134","3,157","5,813","1,268","6.1","1.3","89,321","3,230","93.9","1.3"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2016","06000","California","97,691","2,901","6,888","1,406","7.1","1.4","90,803","3,030","92.9","1.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2015","06000","California","99,421","2,718","7,717","1,476","7.8","1.5","91,704","2,902","92.2","1.5"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2014","06000","California","99,451","2,585","13,137","1,926","13.2","1.9","86,314","2,936","86.8","1.9"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2013","06000","California","98,743","2,684","20,272","2,458","20.5","2.4","78,471","3,200","79.5","2.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2012","06000","California","97,637","2,698","22,158","2,431","22.7","2.4","75,479","3,141","77.3","2.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2011","06000","California","92,804","2,955","22,205","2,537","23.9","2.6","70,598","3,302","76.1","2.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2010","06000","California","86,826","2,858","20,768","2,452","23.9","2.7","66,058","3,199","76.1","2.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2009","06000","California","77,764","3,526","18,091","2,456","23.3","3.0","59,672","3,542","76.7","3.0"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2008","06000","California","74,661","3,254","16,692","2,238","22.4","2.8","57,969","3,265","77.6","2.8"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2007","06000","California","77,143","5,887","18,817","3,576","24.4","4.2","58,326","5,496","75.6","4.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2006","06000","California","74,860","6,963","18,547","3,776","24.8","4.6","56,313","6,335","75.2","4.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2018","08000","Colorado","7,290","609","678","235","9.3","3.1","6,612","596","90.7","3.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2017","08000","Colorado","7,351","572","699","246","9.5","3.3","6,652","570","90.5","3.3"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2016","08000","Colorado","7,678","567","555","191","7.2","2.4","7,123","557","92.8","2.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2015","08000","Colorado","7,728","558","711","214","9.2","2.7","7,017","546","90.8","2.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2014","08000","Colorado","7,761","555","1,157","321","14.9","4.0","6,604","562","85.1","4.0"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2013","08000","Colorado","7,613","555","1,670","377","21.9","4.7","5,943","559","78.1","4.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2012","08000","Colorado","7,477","527","1,589","362","21.3","4.6","5,888","537","78.7","4.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2011","08000","Colorado","7,139","529","1,657","386","23.2","5.1","5,482","539","76.8","5.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2010","08000","Colorado","6,487","528","1,561","384","24.1","5.6","4,926","537","75.9","5.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2009","08000","Colorado","5,900","558","1,286","330","21.8","5.2","4,614","527","78.2","5.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2008","08000","Colorado","5,231","514","1,356","361","25.9","6.3","3,876","498","74.1","6.3"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2007","08000","Colorado","5,131","599","1,436","335","28.0","5.5","3,696","511","72.0","5.5"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2006","08000","Colorado","4,881","772","1,273","353","26.1","6.1","3,608","657","73.9","6.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2018","09000","Connecticut","14,090","1,005","1,008","324","7.2","2.2","13,082","987","92.8","2.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2017","09000","Connecticut","14,048","975","1,069","360","7.6","2.5","12,979","965","92.4","2.5"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2016","09000","Connecticut","14,457","910","1,021","325","7.1","2.2","13,436","904","92.9","2.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2015","09000","Connecticut","14,258","892","1,104","325","7.7","2.2","13,154","883","92.3","2.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2014","09000","Connecticut","13,933","826","1,503","396","10.8","2.8","12,430","830","89.2","2.8"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2013","09000","Connecticut","13,666","865","2,627","588","19.2","4.1","11,039","897","80.8","4.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2012","09000","Connecticut","13,405","832","2,556","570","19.1","4.1","10,849","865","80.9","4.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2011","09000","Connecticut","12,439","849","2,333","525","18.8","4.0","10,106","853","81.2","4.0"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2010","09000","Connecticut","11,503","831","2,302","553","20.0","4.6","9,200","846","80.0","4.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2009","09000","Connecticut","10,380","872","1,731","423","16.7","3.8","8,649","833","83.3","3.8"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2008","09000","Connecticut","9,857","837","1,905","482","19.3","4.6","7,952","808","80.7","4.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2007","09000","Connecticut","10,047","1,040","1,946","461","19.4","4.1","8,101","931","80.6","4.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2006","09000","Connecticut","10,640","1,245","2,595","647","24.4","5.2","8,045","1,066","75.6","5.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2018","10000","Delaware","9,365","725","669","246","7.1","2.6","8,696","712","92.9","2.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2017","10000","Delaware","9,737","685","679","235","7.0","2.4","9,058","674","93.0","2.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2016","10000","Delaware","9,126","640","817","259","9.0","2.8","8,309","631","91.0","2.8"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2015","10000","Delaware","8,558","608","713","230","8.3","2.6","7,845","598","91.7","2.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2014","10000","Delaware","8,704","602","1,061","286","12.2","3.2","7,643","594","87.8","3.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2013","10000","Delaware","8,538","617","1,404","351","16.4","3.9","7,134","612","83.6","3.9"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2012","10000","Delaware","8,312","583","1,326","327","15.9","3.8","6,987","578","84.1","3.8"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2011","10000","Delaware","7,944","594","1,436","357","18.1","4.2","6,509","587","81.9","4.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2010","10000","Delaware","7,538","589","1,301","342","17.3","4.3","6,238","582","82.7","4.3"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2009","10000","Delaware","7,046","642","1,445","386","20.5","5.1","5,601","620","79.5","5.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2008","10000","Delaware","6,071","586","1,095","311","18.0","4.8","4,977","554","82.0","4.8"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2007","10000","Delaware","5,979","633","1,234","296","20.6","4.4","4,745","560","79.4","4.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2006","10000","Delaware","5,835","738","1,271","329","21.8","4.9","4,564","645","78.2","4.9"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2018","11000","District of Columbia","14,232","867","470","181","3.3","1.3","13,762","858","96.7","1.3"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2017","11000","District of Columbia","14,540","855","630","227","4.3","1.5","13,910","848","95.7","1.5"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2016","11000","District of Columbia","14,994","837","578","199","3.9","1.3","14,416","829","96.1","1.3"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2015","11000","District of Columbia","15,255","829","638","217","4.2","1.4","14,617","824","95.8","1.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2014","11000","District of Columbia","15,748","810","1,008","274","6.4","1.7","14,740","806","93.6","1.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2013","11000","District of Columbia","15,552","834","1,603","418","10.3","2.6","13,949","852","89.7","2.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2012","11000","District of Columbia","15,155","818","1,304","334","8.6","2.2","13,851","816","91.4","2.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2011","11000","District of Columbia","15,273","840","1,542","385","10.1","2.5","13,731","842","89.9","2.5"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2010","11000","District of Columbia","14,824","809","1,384","364","9.3","2.4","13,440","814","90.7","2.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2009","11000","District of Columbia","14,700","1,047","1,542","412","10.5","2.7","13,158","1,011","89.5","2.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2008","11000","District of Columbia","13,852","987","1,422","414","10.3","2.9","12,430","958","89.7","2.9"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2007","11000","District of Columbia","13,587","997","1,981","460","14.6","3.2","11,606","954","85.4","3.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2006","11000","District of Columbia","14,523","1,069","2,201","490","15.2","3.2","12,322","1,035","84.8","3.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2018","12000","Florida","156,182","4,244","34,323","3,881","22.0","2.4","121,859","4,979","78.0","2.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2017","12000","Florida","160,940","4,009","34,675","3,917","21.5","2.4","126,265","4,897","78.5","2.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2016","12000","Florida","159,638","3,607","33,451","3,753","21.0","2.3","126,187","4,587","79.0","2.3"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2015","12000","Florida","160,247","3,320","35,446","3,747","22.1","2.3","124,801","4,447","77.9","2.3"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2014","12000","Florida","159,609","3,034","42,648","3,730","26.7","2.3","116,961","4,219","73.3","2.3"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2013","12000","Florida","152,219","3,008","50,112","4,093","32.9","2.6","102,107","4,416","67.1","2.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2012","12000","Florida","148,721","3,018","50,746","3,742","34.1","2.4","97,974","4,090","65.9","2.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2011","12000","Florida","139,535","3,337","46,146","3,886","33.1","2.7","93,389","4,313","66.9","2.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2010","12000","Florida","131,728","3,239","45,761","3,771","34.7","2.7","85,967","4,139","65.3","2.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2009","12000","Florida","117,324","4,078","38,499","3,591","32.8","2.8","78,825","4,285","67.2","2.8"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2008","12000","Florida","107,245","3,803","35,365","3,323","33.0","2.9","71,880","3,967","67.0","2.9"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2007","12000","Florida","102,851","7,471","35,351","5,877","34.4","5.0","67,500","6,914","65.6","5.0"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2006","12000","Florida","101,425","8,415","34,155","5,731","33.7","4.9","67,271","7,402","66.3","4.9"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2018","13000","Georgia","154,061","4,330","29,116","3,486","18.9","2.2","124,945","4,823","81.1","2.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2017","13000","Georgia","155,843","4,119","28,673","3,421","18.4","2.1","127,170","4,655","81.6","2.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2016","13000","Georgia","155,871","3,714","30,801","3,369","19.8","2.1","125,070","4,359","80.2","2.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2015","13000","Georgia","159,806","3,389","33,904","3,552","21.2","2.2","125,902","4,356","78.8","2.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2014","13000","Georgia","157,631","3,129","40,381","3,563","25.6","2.2","117,250","4,122","74.4","2.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2013","13000","Georgia","155,608","3,076","47,974","3,910","30.8","2.4","107,634","4,305","69.2","2.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2012","13000","Georgia","150,189","3,078","43,818","3,533","29.2","2.3","106,370","4,032","70.8","2.3"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2011","13000","Georgia","146,055","3,390","44,567","3,670","30.5","2.4","101,488","4,167","69.5","2.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2010","13000","Georgia","138,225","3,171","44,268","3,526","32.0","2.4","93,957","3,964","68.0","2.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2009","13000","Georgia","127,838","4,164","38,773","3,588","30.3","2.6","89,065","4,370","69.7","2.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2008","13000","Georgia","114,235","3,796","32,745","3,058","28.7","2.5","81,490","3,906","71.3","2.5"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2007","13000","Georgia","117,044","8,640","36,222","6,229","30.9","4.7","80,822","7,806","69.1","4.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2006","13000","Georgia","112,830","9,205","32,433","5,865","28.7","4.6","80,398","8,323","71.3","4.6"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2018","15000","Hawaii","521","63","27","12","5.2","2.3","494","61","94.8","2.3"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2017","15000","Hawaii","532","62","24","11","4.5","1.9","508","60","95.5","1.9"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2016","15000","Hawaii","552","64","29","12","5.3","2.1","523","62","94.7","2.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2015","15000","Hawaii","532","61","28","11","5.3","2.0","504","58","94.7","2.0"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2014","15000","Hawaii","529","60","34","12","6.4","2.1","495","58","93.6","2.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2013","15000","Hawaii","505","57","50","16","9.9","3.0","455","54","90.1","3.0"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2012","15000","Hawaii","497","55","49","16","9.9","3.1","448","51","90.1","3.1"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2011","15000","Hawaii","469","49","52","17","11.0","3.4","417","46","89.0","3.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2010","15000","Hawaii","405","41","45","16","11.2","3.7","359","39","88.8","3.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2009","15000","Hawaii","544","60","58","21","10.7","3.7","485","57","89.3","3.7"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2008","15000","Hawaii","429","51","47","18","10.9","3.8","382","48","89.1","3.8"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2007","15000","Hawaii","360","50","43","13","12.1","3.2","316","45","87.9","3.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2006","15000","Hawaii","380","84","54","20","14.3","4.2","325","74","85.7","4.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2018","16000","Idaho","280","30","49","19","17.5","6.4","231","31","82.5","6.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2017","16000","Idaho","281","30","42","16","14.9","5.4","239","29","85.1","5.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2016","16000","Idaho","266","28","40","15","15.0","5.4","226","27","85.0","5.4"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2015","16000","Idaho","257","27","40","14","15.6","5.2","217","26","84.4","5.2"
"50 to 64 years","<= 250% of Poverty","Black alone, Not Hispanic","Female Only","2014","16000","Idaho","256","26","51","15","19.9","5.6","205","25","80.1","5.6"
