"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","05000","Arkansas","41,272","0","7,459","1,042","18.1","2.5","33,813","1,042","81.9","2.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","05000","Arkansas","39,883","0","8,152","1,157","20.4","2.9","31,731","1,157","79.6","2.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","05000","Arkansas","37,588","0","7,505","1,107","20.0","2.9","30,083","1,107","80.0","2.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","05000","Arkansas","36,289","0","6,426","1,002","17.7","2.8","29,863","1,002","82.3","2.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","05000","Arkansas","35,997","0","8,366","1,386","23.2","3.8","27,631","1,390","76.8","3.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","05000","Arkansas","34,726","0","8,179","1,479","23.6","4.3","26,548","1,512","76.4","4.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","06000","California","229,779","0","11,464","1,960","5.0","0.9","218,315","1,960","95.0","0.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","06000","California","230,874","0","10,648","1,894","4.6","0.8","220,226","1,894","95.4","0.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","06000","California","229,434","0","11,082","1,904","4.8","0.8","218,352","1,904","95.2","0.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","06000","California","230,472","0","11,939","1,917","5.2","0.8","218,533","1,917","94.8","0.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","06000","California","226,873","0","19,836","2,451","8.7","1.1","207,037","2,451","91.3","1.1"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","06000","California","223,840","0","31,805","3,191","14.2","1.4","192,035","3,191","85.8","1.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","06000","California","219,216","0","33,126","3,051","15.1","1.4","186,090","3,051","84.9","1.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","06000","California","214,869","0","32,233","3,200","15.0","1.5","182,635","3,200","85.0","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","06000","California","208,579","0","30,366","3,087","14.6","1.5","178,213","3,087","85.4","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","06000","California","195,431","0","27,680","3,033","14.2","1.6","167,751","3,033","85.8","1.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","06000","California","188,195","0","25,355","2,894","13.5","1.5","162,839","2,894","86.5","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","06000","California","188,110","0","28,671","4,222","15.2","2.2","159,440","4,488","84.8","2.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","06000","California","182,653","0","29,091","4,586","15.9","2.5","153,563","5,109","84.1","2.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","08000","Colorado","18,193","0","1,182","331","6.5","1.8","17,011","331","93.5","1.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","08000","Colorado","18,083","0","1,156","347","6.4","1.9","16,927","347","93.6","1.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","08000","Colorado","17,849","0","885","261","5.0","1.5","16,964","261","95.0","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","08000","Colorado","17,828","0","1,187","322","6.7","1.8","16,641","322","93.3","1.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","08000","Colorado","17,320","0","1,708","413","9.9","2.4","15,612","413","90.1","2.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","08000","Colorado","16,955","0","2,519","495","14.9","2.9","14,436","495","85.1","2.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","08000","Colorado","16,202","0","2,285","460","14.1","2.8","13,917","460","85.9","2.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","08000","Colorado","15,598","0","2,307","467","14.8","3.0","13,291","467","85.2","3.0"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","08000","Colorado","14,925","0","2,259","489","15.1","3.3","12,666","489","84.9","3.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","08000","Colorado","13,732","0","1,847","412","13.4","3.0","11,885","412","86.6","3.0"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","08000","Colorado","13,065","0","1,988","473","15.2","3.6","11,077","473","84.8","3.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","08000","Colorado","13,070","0","2,207","385","16.9","2.9","10,862","397","83.1","3.0"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","08000","Colorado","12,279","0","2,022","423","16.5","3.4","10,257","448","83.5","3.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","09000","Connecticut","37,509","0","1,938","511","5.2","1.4","35,571","511","94.8","1.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","09000","Connecticut","37,039","0","1,952","547","5.3","1.5","35,087","547","94.7","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","09000","Connecticut","36,099","0","1,766","486","4.9","1.3","34,333","486","95.1","1.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","09000","Connecticut","35,439","0","2,012","526","5.7","1.5","33,427","526","94.3","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","09000","Connecticut","34,234","0","2,410","542","7.0","1.6","31,824","542","93.0","1.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","09000","Connecticut","33,138","0","4,305","843","13.0","2.5","28,833","843","87.0","2.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","09000","Connecticut","31,852","0","3,836","743","12.0","2.3","28,016","743","88.0","2.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","09000","Connecticut","31,147","0","3,840","760","12.3","2.4","27,307","760","87.7","2.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","09000","Connecticut","30,227","0","3,592","740","11.9","2.4","26,635","740","88.1","2.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","09000","Connecticut","27,606","0","3,243","730","11.7","2.6","24,363","730","88.3","2.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","09000","Connecticut","27,139","0","3,259","741","12.0","2.7","23,880","741","88.0","2.7"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","09000","Connecticut","27,162","0","3,692","637","13.6","2.3","23,470","681","86.4","2.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","09000","Connecticut","26,202","0","4,196","768","16.0","2.9","22,005","825","84.0","3.1"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","10000","Delaware","22,607","0","1,103","329","4.9","1.5","21,504","329","95.1","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","10000","Delaware","22,166","0","1,063","325","4.8","1.5","21,103","325","95.2","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","10000","Delaware","21,408","0","1,257","358","5.9","1.7","20,151","358","94.1","1.7"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","10000","Delaware","21,051","0","1,156","330","5.5","1.6","19,895","330","94.5","1.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","10000","Delaware","20,223","0","1,633","402","8.1","2.0","18,590","402","91.9","2.0"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","10000","Delaware","19,811","0","2,080","458","10.5","2.3","17,731","458","89.5","2.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","10000","Delaware","18,914","0","1,957","431","10.3","2.3","16,957","431","89.7","2.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","10000","Delaware","18,352","0","2,044","443","11.1","2.4","16,309","443","88.9","2.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","10000","Delaware","17,715","0","1,809","420","10.2","2.4","15,906","420","89.8","2.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","10000","Delaware","16,181","0","2,056","495","12.7","3.1","14,125","495","87.3","3.1"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","10000","Delaware","15,587","0","1,623","411","10.4","2.6","13,964","411","89.6","2.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","10000","Delaware","15,593","0","2,110","360","13.5","2.3","13,484","386","86.5","2.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","10000","Delaware","14,725","0","2,067","395","14.0","2.7","12,658","441","86.0","3.0"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","11000","District of Columbia","32,897","0","824","264","2.5","0.8","32,073","264","97.5","0.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","11000","District of Columbia","33,619","0","1,076","337","3.2","1.0","32,543","337","96.8","1.0"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","11000","District of Columbia","34,166","0","998","315","2.9","0.9","33,168","315","97.1","0.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","11000","District of Columbia","34,776","0","1,062","316","3.1","0.9","33,714","316","96.9","0.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","11000","District of Columbia","34,782","0","1,659","418","4.8","1.2","33,123","418","95.2","1.2"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","11000","District of Columbia","34,703","0","2,427","563","7.0","1.6","32,276","563","93.0","1.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","11000","District of Columbia","34,151","0","2,031","485","5.9","1.4","32,119","485","94.1","1.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","11000","District of Columbia","33,913","0","2,309","515","6.8","1.5","31,604","515","93.2","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","11000","District of Columbia","33,218","0","2,035","488","6.1","1.5","31,183","488","93.9","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","11000","District of Columbia","35,266","0","2,492","586","7.1","1.7","32,774","586","92.9","1.7"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","11000","District of Columbia","33,940","0","2,105","552","6.2","1.6","31,834","552","93.8","1.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","11000","District of Columbia","33,918","0","3,243","563","9.6","1.7","30,675","671","90.4","2.0"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","11000","District of Columbia","33,028","0","3,391","586","10.3","1.8","29,637","752","89.7","2.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","12000","Florida","306,804","0","47,874","4,625","15.6","1.5","258,930","4,625","84.4","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","12000","Florida","303,678","0","48,239","4,634","15.9","1.5","255,439","4,634","84.1","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","12000","Florida","295,000","0","43,791","4,346","14.8","1.5","251,209","4,346","85.2","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","12000","Florida","291,915","0","46,747","4,311","16.0","1.5","245,168","4,311","84.0","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","12000","Florida","283,276","0","55,499","4,335","19.6","1.5","227,777","4,335","80.4","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","12000","Florida","274,642","0","65,942","4,757","24.0","1.7","208,700","4,757","76.0","1.7"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","12000","Florida","264,642","0","65,157","4,324","24.6","1.6","199,485","4,324","75.4","1.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","12000","Florida","255,860","0","61,666","4,633","24.1","1.8","194,194","4,633","75.9","1.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","12000","Florida","245,061","0","61,736","4,500","25.2","1.8","183,325","4,500","74.8","1.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","12000","Florida","225,226","0","51,878","4,070","23.0","1.8","173,348","4,070","77.0","1.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","12000","Florida","217,513","0","50,437","4,030","23.2","1.9","167,076","4,030","76.8","1.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","12000","Florida","216,978","0","51,523","6,559","23.7","3.0","165,455","6,498","76.3","3.0"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","12000","Florida","208,107","0","51,351","6,576","24.7","3.2","156,756","6,837","75.3","3.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","13000","Georgia","325,980","0","40,208","4,092","12.3","1.3","285,772","4,092","87.7","1.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","13000","Georgia","320,449","0","39,308","4,054","12.3","1.3","281,141","4,054","87.7","1.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","13000","Georgia","312,703","0","41,266","3,981","13.2","1.3","271,437","3,981","86.8","1.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","13000","Georgia","306,998","0","43,996","4,058","14.3","1.3","263,002","4,058","85.7","1.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","13000","Georgia","296,633","0","51,417","4,088","17.3","1.4","245,216","4,088","82.7","1.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","13000","Georgia","288,467","0","64,304","4,649","22.3","1.6","224,163","4,649","77.7","1.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","13000","Georgia","277,882","0","56,545","4,084","20.3","1.5","221,336","4,084","79.7","1.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","13000","Georgia","269,558","0","57,413","4,278","21.3","1.6","212,146","4,278","78.7","1.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","13000","Georgia","259,437","0","56,643","4,078","21.8","1.6","202,793","4,078","78.2","1.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","13000","Georgia","245,557","0","51,463","4,030","21.0","1.6","194,095","4,030","79.0","1.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","13000","Georgia","237,434","0","45,652","3,713","19.2","1.6","191,782","3,713","80.8","1.6"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","13000","Georgia","236,652","0","50,177","6,688","21.2","2.8","186,475","6,729","78.8","2.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","13000","Georgia","224,859","0","50,450","6,833","22.4","3.0","174,409","7,158","77.6","3.2"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","15000","Hawaii","1,215","0","45","16","3.7","1.3","1,170","16","96.3","1.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","15000","Hawaii","1,203","0","40","15","3.3","1.2","1,163","15","96.7","1.2"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","15000","Hawaii","1,209","0","43","16","3.6","1.3","1,166","16","96.4","1.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","15000","Hawaii","1,137","0","41","14","3.6","1.2","1,096","14","96.4","1.2"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","15000","Hawaii","1,098","0","48","15","4.4","1.4","1,050","15","95.6","1.4"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","15000","Hawaii","1,043","0","71","20","6.8","1.9","972","20","93.2","1.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","15000","Hawaii","1,007","0","65","19","6.4","1.9","943","19","93.6","1.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","15000","Hawaii","945","0","69","20","7.3","2.1","876","20","92.7","2.1"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","15000","Hawaii","839","0","61","19","7.3","2.3","778","19","92.7","2.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","15000","Hawaii","1,140","0","81","26","7.1","2.3","1,060","26","92.9","2.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","15000","Hawaii","1,014","0","64","22","6.3","2.1","949","22","93.7","2.1"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","15000","Hawaii","1,016","0","77","16","7.6","1.6","938","20","92.4","1.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","15000","Hawaii","929","0","82","21","8.8","2.3","847","25","91.2","2.7"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","16000","Idaho","544","0","71","23","13.1","4.2","473","23","86.9","4.2"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","16000","Idaho","531","0","60","20","11.3","3.8","471","20","88.7","3.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","16000","Idaho","509","0","54","18","10.6","3.5","455","18","89.4","3.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2015","16000","Idaho","484","0","55","17","11.4","3.5","429","17","88.6","3.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2014","16000","Idaho","459","0","68","18","14.8","3.9","391","18","85.2","3.9"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2013","16000","Idaho","437","0","88","21","20.1","4.8","349","21","79.9","4.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2012","16000","Idaho","418","0","77","19","18.5","4.7","341","19","81.5","4.7"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2011","16000","Idaho","367","0","69","17","18.9","4.5","298","17","81.1","4.5"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2010","16000","Idaho","314","0","61","16","19.5","5.0","253","16","80.5","5.0"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2009","16000","Idaho","310","0","59","15","19.0","4.8","251","15","81.0","4.8"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2008","16000","Idaho","314","0","56","16","17.8","5.1","258","16","82.2","5.1"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2007","16000","Idaho","311","0","59","11","19.0","3.6","252","11","81.0","3.7"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2006","16000","Idaho","283","0","52","12","18.2","4.1","231","12","81.8","4.3"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2018","17000","Illinois","180,681","0","14,174","2,151","7.8","1.2","166,507","2,151","92.2","1.2"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2017","17000","Illinois","182,018","0","12,117","1,940","6.7","1.1","169,901","1,940","93.3","1.1"
"50 to 64 years","All Incomes","Black alone, Not Hispanic","Female Only","2016","17000","Illinois","182,676","0","12,943","2,007","7.1","1.1","169,733","2,007","92.9","1.1"
