"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","02000","Alaska","74,773","1,878","30,946","1,645","41.4","1.9","43,827","1,815","58.6","1.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","02000","Alaska","77,530","1,967","32,033","1,741","41.3","1.9","45,496","1,840","58.7","1.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","02000","Alaska","77,371","2,100","32,525","1,818","42.0","2.0","44,846","1,915","58.0","2.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","02000","Alaska","77,447","2,209","31,602","2,001","40.8","2.2","45,845","2,113","59.2","2.2"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","02000","Alaska","68,397","2,311","30,635","1,965","44.8","2.4","37,762","2,067","55.2","2.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","02000","Alaska","67,950","2,183","27,851","1,815","41.0","2.3","40,099","2,016","59.0","2.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","02000","Alaska","64,605","3,432","24,193","2,700","37.4","3.3","40,412","2,647","62.6","3.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","02000","Alaska","70,966","3,313","26,156","2,542","36.9","2.8","44,810","2,585","63.1","2.8"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","04000","Arizona","871,385","10,267","183,252","7,971","21.0","0.9","688,133","11,083","79.0","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","04000","Arizona","874,859","9,751","168,736","7,594","19.3","0.8","706,123","10,649","80.7","0.8"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","04000","Arizona","898,133","9,203","169,373","7,510","18.9","0.8","728,760","10,370","81.1","0.8"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","04000","Arizona","919,084","8,464","190,041","7,893","20.7","0.8","729,043","10,082","79.3","0.8"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","04000","Arizona","929,855","8,156","241,220","8,722","25.9","0.9","688,635","10,306","74.1","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","04000","Arizona","921,463","8,222","309,992","9,702","33.6","1.0","611,471","10,708","66.4","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","04000","Arizona","909,816","8,735","306,085","9,120","33.6","1.0","603,731","10,670","66.4","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","04000","Arizona","898,357","9,886","288,275","9,995","32.1","1.1","610,082","11,944","67.9","1.1"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","04000","Arizona","878,989","9,735","286,196","9,503","32.6","1.0","592,792","11,316","67.4","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","04000","Arizona","837,529","13,043","279,221","10,289","33.3","1.1","558,308","12,754","66.7","1.1"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","04000","Arizona","782,769","11,674","272,140","9,376","34.8","1.1","510,629","11,362","65.2","1.1"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","04000","Arizona","774,808","26,590","293,305","21,276","37.9","2.5","481,503","25,636","62.1","2.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","04000","Arizona","766,535","24,400","301,737","20,352","39.4","2.3","464,798","23,329","60.6","2.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","05000","Arkansas","423,184","6,075","64,819","4,062","15.3","0.9","358,365","6,484","84.7","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","05000","Arkansas","423,809","5,967","62,902","4,051","14.8","0.9","360,907","6,427","85.2","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","05000","Arkansas","431,404","5,606","68,356","4,196","15.8","0.9","363,048","6,238","84.2","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","05000","Arkansas","447,207","5,227","80,579","4,534","18.0","1.0","366,628","6,141","82.0","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","05000","Arkansas","459,462","5,083","106,657","5,085","23.2","1.1","352,805","6,265","76.8","1.1"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","05000","Arkansas","459,752","5,174","159,883","6,254","34.8","1.3","299,869","6,748","65.2","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","05000","Arkansas","460,252","5,265","167,526","6,083","36.4","1.3","292,726","6,637","63.6","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","05000","Arkansas","464,064","5,726","172,909","6,314","37.3","1.3","291,154","6,899","62.7","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","05000","Arkansas","452,946","5,791","171,903","6,166","38.0","1.3","281,043","6,740","62.0","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","05000","Arkansas","425,707","7,173","161,582","6,590","38.0","1.4","264,124","7,273","62.0","1.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","05000","Arkansas","420,539","6,656","159,133","6,088","37.8","1.3","261,406","6,753","62.2","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","05000","Arkansas","397,185","14,128","141,605","11,963","35.7","2.7","255,581","14,017","64.3","2.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","05000","Arkansas","392,119","12,776","143,247","11,051","36.5","2.5","248,872","12,224","63.5","2.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","06000","California","4,576,825","29,556","664,827","17,834","14.5","0.4","3,911,998","30,105","85.5","0.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","06000","California","4,743,833","29,878","676,764","18,340","14.3","0.4","4,067,069","30,920","85.7","0.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","06000","California","4,923,329","26,405","740,704","18,825","15.0","0.4","4,182,625","28,444","85.0","0.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","06000","California","5,114,398","24,177","874,191","20,392","17.1","0.4","4,240,207","26,867","82.9","0.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","06000","California","5,251,732","22,996","1,335,891","23,539","25.4","0.4","3,915,841","27,905","74.6","0.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","06000","California","5,225,714","23,750","1,842,362","27,506","35.3","0.5","3,383,352","29,412","64.7","0.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","06000","California","5,197,237","30,077","1,922,290","26,633","37.0","0.5","3,274,947","32,210","63.0","0.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","06000","California","5,124,860","33,389","1,909,503","28,711","37.3","0.5","3,215,357","34,567","62.7","0.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","06000","California","4,961,771","31,521","1,863,646","27,110","37.6","0.5","3,098,126","32,710","62.4","0.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","06000","California","4,543,788","34,372","1,678,974","27,389","37.0","0.5","2,864,814","32,923","63.0","0.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","06000","California","4,367,136","31,767","1,564,154","25,320","35.8","0.5","2,802,982","30,425","64.2","0.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","06000","California","4,278,326","103,247","1,579,408","72,053","36.9","1.4","2,698,918","90,271","63.1","1.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","06000","California","4,398,764","97,597","1,683,642","66,762","38.3","1.2","2,715,122","81,044","61.7","1.2"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","08000","Colorado","557,303","8,317","87,577","5,120","15.7","0.9","469,726","8,547","84.3","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","08000","Colorado","569,985","8,041","91,869","5,224","16.1","0.9","478,116","8,433","83.9","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","08000","Colorado","585,030","7,693","94,572","5,291","16.2","0.9","490,458","8,186","83.8","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","08000","Colorado","596,065","7,173","101,739","5,475","17.1","0.9","494,326","7,962","82.9","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","08000","Colorado","609,495","7,052","133,212","6,066","21.9","1.0","476,283","8,056","78.1","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","08000","Colorado","621,555","7,274","190,186","7,344","30.6","1.1","431,369","8,641","69.4","1.1"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","08000","Colorado","606,492","7,267","195,828","7,022","32.3","1.1","410,664","8,402","67.7","1.1"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","08000","Colorado","604,562","8,022","197,173","7,341","32.6","1.2","407,389","8,962","67.4","1.2"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","08000","Colorado","586,281","7,838","202,755","7,171","34.6","1.1","383,525","8,505","65.4","1.1"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","08000","Colorado","537,160","10,003","188,071","7,681","35.0","1.3","349,089","9,539","65.0","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","08000","Colorado","511,362","9,199","184,311","7,075","36.0","1.2","327,051","8,576","64.0","1.2"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","08000","Colorado","469,332","17,258","176,025","12,752","37.5","2.4","293,307","15,660","62.5","2.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","08000","Colorado","486,973","16,712","179,878","12,075","36.9","2.2","307,095","14,981","63.1","2.2"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","09000","Connecticut","305,093","5,418","37,641","2,924","12.3","0.9","267,452","5,553","87.7","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","09000","Connecticut","303,580","5,265","37,132","2,951","12.2","1.0","266,448","5,468","87.8","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","09000","Connecticut","313,692","5,162","37,969","2,950","12.1","0.9","275,723","5,382","87.9","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","09000","Connecticut","319,727","4,958","46,286","3,350","14.5","1.0","273,441","5,377","85.5","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","09000","Connecticut","331,001","4,995","52,567","3,446","15.9","1.0","278,434","5,386","84.1","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","09000","Connecticut","330,514","5,096","77,996","4,341","23.6","1.3","252,518","5,729","76.4","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","09000","Connecticut","327,633","5,181","76,880","4,118","23.5","1.2","250,753","5,700","76.5","1.2"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","09000","Connecticut","327,469","5,558","73,657","4,139","22.5","1.2","253,812","5,940","77.5","1.2"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","09000","Connecticut","317,192","5,699","73,081","4,158","23.0","1.3","244,111","5,970","77.0","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","09000","Connecticut","287,123","6,604","64,522","4,148","22.5","1.3","222,601","6,414","77.5","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","09000","Connecticut","279,238","6,174","63,891","3,946","22.9","1.3","215,347","5,995","77.1","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","09000","Connecticut","277,472","10,908","62,499","5,956","22.5","2.0","214,973","10,462","77.5","2.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","09000","Connecticut","296,244","10,340","78,779","6,260","26.6","1.9","217,464","9,579","73.4","1.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","10000","Delaware","101,130","2,485","11,762","1,338","11.6","1.3","89,368","2,578","88.4","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","10000","Delaware","102,533","2,405","11,594","1,365","11.3","1.3","90,939","2,532","88.7","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","10000","Delaware","102,539","2,364","12,587","1,349","12.3","1.3","89,952","2,464","87.7","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","10000","Delaware","105,588","2,346","14,199","1,507","13.4","1.4","91,389","2,509","86.6","1.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","10000","Delaware","108,039","2,360","17,999","1,654","16.7","1.5","90,040","2,554","83.3","1.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","10000","Delaware","108,636","2,414","22,661","1,870","20.9","1.7","85,975","2,640","79.1","1.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","10000","Delaware","107,702","2,370","22,283","1,779","20.7","1.6","85,419","2,573","79.3","1.6"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","10000","Delaware","106,828","2,452","22,993","1,847","21.5","1.7","83,835","2,651","78.5","1.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","10000","Delaware","102,772","2,551","22,712","1,859","22.1","1.7","80,059","2,668","77.9","1.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","10000","Delaware","97,132","2,828","22,695","1,969","23.4","1.9","74,437","2,860","76.6","1.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","10000","Delaware","89,085","2,624","19,840","1,782","22.3","1.9","69,245","2,649","77.7","1.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","10000","Delaware","85,457","3,765","21,248","2,137","24.9","2.3","64,209","3,501","75.1","2.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","10000","Delaware","88,966","3,531","23,122","2,016","26.0","2.1","65,844","3,261","74.0","2.1"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","11000","District of Columbia","76,896","2,251","4,546","863","5.9","1.1","72,350","2,286","94.1","1.1"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","11000","District of Columbia","79,054","2,195","5,501","864","7.0","1.1","73,553","2,217","93.0","1.1"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","11000","District of Columbia","83,040","2,271","5,281","883","6.4","1.0","77,759","2,304","93.6","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","11000","District of Columbia","83,920","2,185","5,700","864","6.8","1.0","78,220","2,207","93.2","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","11000","District of Columbia","87,353","2,244","8,245","1,075","9.4","1.2","79,108","2,304","90.6","1.2"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","11000","District of Columbia","87,002","2,234","10,504","1,232","12.1","1.4","76,498","2,319","87.9","1.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","11000","District of Columbia","84,486","2,173","10,111","1,196","12.0","1.4","74,374","2,268","88.0","1.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","11000","District of Columbia","83,834","2,191","11,737","1,373","14.0","1.6","72,097","2,331","86.0","1.6"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","11000","District of Columbia","83,525","2,345","11,593","1,368","13.9","1.6","71,932","2,428","86.1","1.6"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","11000","District of Columbia","79,390","2,468","10,211","1,347","12.9","1.7","69,179","2,530","87.1","1.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","11000","District of Columbia","76,386","2,341","9,919","1,282","13.0","1.6","66,467","2,410","87.0","1.6"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","11000","District of Columbia","76,180","3,072","14,746","1,697","19.4","2.1","61,434","3,050","80.6","2.1"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","11000","District of Columbia","83,173","3,041","17,637","1,620","21.2","1.8","65,536","2,909","78.8","1.8"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","12000","Florida","2,692,251","21,660","711,167","18,296","26.4","0.6","1,981,084","22,951","73.6","0.6"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","12000","Florida","2,741,585","21,460","725,249","18,756","26.5","0.6","2,016,336","23,066","73.5","0.6"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","12000","Florida","2,777,814","19,516","723,372","18,344","26.0","0.6","2,054,442","22,081","74.0","0.6"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","12000","Florida","2,811,368","17,772","764,936","18,622","27.2","0.6","2,046,432","21,325","72.8","0.6"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","12000","Florida","2,849,648","16,679","949,849","19,342","33.3","0.6","1,899,799","20,888","66.7","0.6"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","12000","Florida","2,813,064","16,811","1,119,746","21,059","39.8","0.7","1,693,318","21,781","60.2","0.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","12000","Florida","2,774,488","18,385","1,133,166","19,689","40.8","0.7","1,641,323","21,744","59.2","0.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","12000","Florida","2,714,767","20,534","1,141,325","21,731","42.0","0.7","1,573,442","23,802","58.0","0.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","12000","Florida","2,650,392","19,820","1,129,397","19,901","42.6","0.7","1,520,994","21,811","57.4","0.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","12000","Florida","2,450,346","23,935","1,014,657","20,624","41.4","0.7","1,435,690","22,784","58.6","0.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","12000","Florida","2,236,622","21,967","923,115","18,746","41.3","0.7","1,313,507","20,374","58.7","0.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","12000","Florida","2,154,016","56,466","927,610","45,593","43.1","1.8","1,226,406","51,210","56.9","1.8"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","12000","Florida","2,152,260","53,474","913,617","39,990","42.4","1.5","1,238,643","45,472","57.6","1.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","13000","Georgia","1,373,092","14,415","399,889","12,675","29.1","0.9","973,203","15,455","70.9","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","13000","Georgia","1,398,654","14,002","403,113","12,750","28.8","0.9","995,541","15,232","71.2","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","13000","Georgia","1,425,186","12,934","399,835","12,370","28.1","0.8","1,025,351","14,699","71.9","0.8"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","13000","Georgia","1,468,621","11,901","440,921","12,867","30.0","0.8","1,027,700","14,573","70.0","0.8"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","13000","Georgia","1,495,970","11,378","499,473","13,006","33.4","0.8","996,497","14,284","66.6","0.8"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","13000","Georgia","1,495,988","11,468","586,259","14,241","39.2","0.9","909,729","15,049","60.8","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","13000","Georgia","1,480,026","12,125","579,691","13,403","39.2","0.9","900,334","14,744","60.8","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","13000","Georgia","1,477,204","13,513","594,524","14,312","40.2","0.9","882,680","15,594","59.8","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","13000","Georgia","1,432,237","13,104","581,101","13,378","40.6","0.9","851,136","14,625","59.4","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","13000","Georgia","1,349,872","16,820","529,165","14,265","39.2","0.9","820,707","16,202","60.8","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","13000","Georgia","1,241,579","15,524","465,993","12,490","37.5","0.9","775,586","14,707","62.5","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","13000","Georgia","1,162,769","36,765","437,360","28,549","37.6","2.2","725,409","34,056","62.4","2.2"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","13000","Georgia","1,161,858","35,514","423,358","26,102","36.4","2.0","738,500","32,187","63.6","2.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","15000","Hawaii","131,223","3,139","10,488","1,314","8.0","1.0","120,735","3,160","92.0","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","15000","Hawaii","135,956","3,094","11,451","1,394","8.4","1.0","124,505","3,148","91.6","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","15000","Hawaii","141,605","3,110","11,233","1,365","7.9","0.9","130,372","3,155","92.1","0.9"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","15000","Hawaii","144,889","2,934","13,461","1,492","9.3","1.0","131,428","3,032","90.7","1.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","15000","Hawaii","152,379","3,011","16,846","1,710","11.1","1.1","135,533","3,147","88.9","1.1"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","15000","Hawaii","152,349","3,065","24,098","2,135","15.8","1.4","128,251","3,291","84.2","1.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","15000","Hawaii","154,715","3,337","22,998","2,049","14.9","1.3","131,716","3,378","85.1","1.3"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","15000","Hawaii","153,608","3,592","24,514","2,280","16.0","1.4","129,093","3,626","84.0","1.4"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","15000","Hawaii","150,183","3,795","25,142","2,344","16.7","1.5","125,041","3,787","83.3","1.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","15000","Hawaii","144,755","3,986","22,887","2,307","15.8","1.5","121,868","3,986","84.2","1.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","15000","Hawaii","135,917","3,712","20,994","2,142","15.4","1.5","114,923","3,697","84.6","1.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","15000","Hawaii","120,152","6,855","20,536","3,997","17.1","3.0","99,617","5,990","82.9","3.0"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","15000","Hawaii","129,077","7,029","24,891","3,734","19.3","2.6","104,185","6,419","80.7","2.6"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","16000","Idaho","211,058","4,378","50,916","3,470","24.1","1.6","160,142","4,659","75.9","1.6"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","16000","Idaho","213,474","4,177","49,625","3,424","23.2","1.5","163,849","4,573","76.8","1.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","16000","Idaho","215,111","3,918","49,814","3,414","23.2","1.5","165,297","4,450","76.8","1.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","16000","Idaho","224,060","3,685","53,050","3,455","23.7","1.5","171,010","4,337","76.3","1.5"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","16000","Idaho","227,558","3,616","65,542","3,694","28.8","1.6","162,016","4,368","71.2","1.6"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","16000","Idaho","229,317","3,626","77,933","4,102","34.0","1.7","151,384","4,558","66.0","1.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","16000","Idaho","225,788","3,641","79,946","3,976","35.4","1.7","145,843","4,422","64.6","1.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","16000","Idaho","226,724","3,849","78,112","4,032","34.5","1.7","148,612","4,582","65.5","1.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","16000","Idaho","222,724","3,919","83,010","4,029","37.3","1.7","139,714","4,476","62.7","1.7"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","16000","Idaho","206,631","4,970","73,848","4,146","35.7","1.8","132,783","4,913","64.3","1.8"
"18 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","16000","Idaho","193,307","4,595","70,570","3,730","36.5","1.7","122,737","4,455","63.5","1.7"
